variant,country,year,under_five_mortality
estimates,64,1950,367.62
estimates,64,1951,365.917
estimates,64,1952,362.434
estimates,64,1953,358.799
estimates,64,1954,355.01
estimates,64,1955,351.065
estimates,64,1956,346.954
estimates,64,1957,342.665
estimates,64,1958,338.174
estimates,64,1959,333.441
estimates,64,1960,328.419
estimates,64,1961,323.067
estimates,64,1962,317.353
estimates,64,1963,311.277
estimates,64,1964,304.875
estimates,64,1965,298.195
estimates,64,1966,291.296
estimates,64,1967,284.277
estimates,64,1968,277.244
estimates,64,1969,270.282
estimates,64,1970,263.51
estimates,64,1971,257.026
estimates,64,1972,250.832
estimates,64,1973,244.891
estimates,64,1974,239.152
estimates,64,1975,233.49
estimates,64,1976,227.739
estimates,64,1977,221.767
estimates,64,1978,215.497
estimates,64,1979,208.919
estimates,64,1980,202.092
estimates,64,1981,195.128
estimates,64,1982,188.185
estimates,64,1983,181.394
estimates,64,1984,174.812
estimates,64,1985,168.458
estimates,64,1986,162.305
estimates,64,1987,156.282
estimates,64,1988,150.339
estimates,64,1989,144.474
estimates,64,1990,138.729
estimates,64,1991,133.169
estimates,64,1992,127.819
estimates,64,1993,122.663
estimates,64,1994,117.646
estimates,64,1995,112.621
estimates,64,1996,107.409
estimates,64,1997,101.908
estimates,64,1998,96.097
estimates,64,1999,90.03
estimates,64,2000,83.853
estimates,64,2001,77.77
estimates,64,2002,72.003
estimates,64,2003,66.724
estimates,64,2004,62.011
estimates,64,2005,57.883
estimates,64,2006,54.285
estimates,64,2007,51.069
estimates,64,2008,48.109
estimates,64,2009,45.358
estimates,64,2010,42.789
estimates,64,2011,40.405
estimates,64,2012,38.229
estimates,64,2013,36.266
estimates,64,2014,34.494
estimates,64,2015,32.891
medium_variant,64,2015,32.891
medium_variant,64,2016,31.437
medium_variant,64,2017,30.11
medium_variant,64,2018,28.888
medium_variant,64,2019,27.747
medium_variant,64,2020,26.673
medium_variant,64,2021,25.657
medium_variant,64,2022,24.702
medium_variant,64,2023,23.809
medium_variant,64,2024,22.969
medium_variant,64,2025,22.175
medium_variant,64,2026,21.427
medium_variant,64,2027,20.724
medium_variant,64,2028,20.063
medium_variant,64,2029,19.438
medium_variant,64,2030,18.843
medium_variant,64,2031,18.272
medium_variant,64,2032,17.722
medium_variant,64,2033,17.191
medium_variant,64,2034,16.678
medium_variant,64,2035,16.185
medium_variant,64,2036,15.717
medium_variant,64,2037,15.277
medium_variant,64,2038,14.867
medium_variant,64,2039,14.488
medium_variant,64,2040,14.134
medium_variant,64,2041,13.803
medium_variant,64,2042,13.489
medium_variant,64,2043,13.187
medium_variant,64,2044,12.892
medium_variant,64,2045,12.601
medium_variant,64,2046,12.315
medium_variant,64,2047,12.033
medium_variant,64,2048,11.757
medium_variant,64,2049,11.488
medium_variant,64,2050,11.226
medium_variant,64,2051,10.974
medium_variant,64,2052,10.732
medium_variant,64,2053,10.502
medium_variant,64,2054,10.282
medium_variant,64,2055,10.072
medium_variant,64,2056,9.869
medium_variant,64,2057,9.671
medium_variant,64,2058,9.478
medium_variant,64,2059,9.286
medium_variant,64,2060,9.097
medium_variant,64,2061,8.91
medium_variant,64,2062,8.726
medium_variant,64,2063,8.546
medium_variant,64,2064,8.37
medium_variant,64,2065,8.198
medium_variant,64,2066,8.03
medium_variant,64,2067,7.867
medium_variant,64,2068,7.707
medium_variant,64,2069,7.551
medium_variant,64,2070,7.398
medium_variant,64,2071,7.248
medium_variant,64,2072,7.101
medium_variant,64,2073,6.956
medium_variant,64,2074,6.814
medium_variant,64,2075,6.674
medium_variant,64,2076,6.536
medium_variant,64,2077,6.401
medium_variant,64,2078,6.268
medium_variant,64,2079,6.138
medium_variant,64,2080,6.011
medium_variant,64,2081,5.886
medium_variant,64,2082,5.764
medium_variant,64,2083,5.644
medium_variant,64,2084,5.526
medium_variant,64,2085,5.411
medium_variant,64,2086,5.299
medium_variant,64,2087,5.19
medium_variant,64,2088,5.084
medium_variant,64,2089,4.98
medium_variant,64,2090,4.879
medium_variant,64,2091,4.781
medium_variant,64,2092,4.686
medium_variant,64,2093,4.593
medium_variant,64,2094,4.502
medium_variant,64,2095,4.414
medium_variant,64,2096,4.328
medium_variant,64,2097,4.244
medium_variant,64,2098,4.163
medium_variant,64,2099,4.084
