variant,country,year,under_five_mortality
estimates,324,1950,350.749
estimates,324,1951,349.494
estimates,324,1952,347.021
estimates,324,1953,344.626
estimates,324,1954,342.309
estimates,324,1955,340.072
estimates,324,1956,337.923
estimates,324,1957,335.866
estimates,324,1958,333.916
estimates,324,1959,332.096
estimates,324,1960,330.433
estimates,324,1961,328.944
estimates,324,1962,327.634
estimates,324,1963,326.484
estimates,324,1964,325.442
estimates,324,1965,324.46
estimates,324,1966,323.485
estimates,324,1967,322.437
estimates,324,1968,321.215
estimates,324,1969,319.726
estimates,324,1970,317.854
estimates,324,1971,315.495
estimates,324,1972,312.634
estimates,324,1973,309.281
estimates,324,1974,305.46
estimates,324,1975,301.219
estimates,324,1976,296.634
estimates,324,1977,291.823
estimates,324,1978,286.896
estimates,324,1979,281.929
estimates,324,1980,276.985
estimates,324,1981,272.095
estimates,324,1982,267.239
estimates,324,1983,262.398
estimates,324,1984,257.58
estimates,324,1985,252.788
estimates,324,1986,248.021
estimates,324,1987,243.253
estimates,324,1988,238.456
estimates,324,1989,233.603
estimates,324,1990,228.651
estimates,324,1991,223.551
estimates,324,1992,218.29
estimates,324,1993,212.874
estimates,324,1994,207.324
estimates,324,1995,201.724
estimates,324,1996,196.184
estimates,324,1997,190.763
estimates,324,1998,185.466
estimates,324,1999,180.245
estimates,324,2000,174.918
estimates,324,2001,169.247
estimates,324,2002,163.091
estimates,324,2003,156.42
estimates,324,2004,149.322
estimates,324,2005,142.025
estimates,324,2006,134.844
estimates,324,2007,128.08
estimates,324,2008,121.945
estimates,324,2009,116.508
estimates,324,2010,111.726
estimates,324,2011,107.442
estimates,324,2012,103.392
estimates,324,2013,99.368
estimates,324,2014,95.294
estimates,324,2015,91.15
medium_variant,324,2015,91.15
medium_variant,324,2016,86.978
medium_variant,324,2017,82.883
medium_variant,324,2018,78.944
medium_variant,324,2019,75.172
medium_variant,324,2020,71.557
medium_variant,324,2021,68.068
medium_variant,324,2022,64.67
medium_variant,324,2023,61.34
medium_variant,324,2024,58.077
medium_variant,324,2025,54.896
medium_variant,324,2026,51.82
medium_variant,324,2027,48.879
medium_variant,324,2028,46.098
medium_variant,324,2029,43.486
medium_variant,324,2030,41.051
medium_variant,324,2031,38.791
medium_variant,324,2032,36.69
medium_variant,324,2033,34.729
medium_variant,324,2034,32.9
medium_variant,324,2035,31.191
medium_variant,324,2036,29.592
medium_variant,324,2037,28.097
medium_variant,324,2038,26.701
medium_variant,324,2039,25.398
medium_variant,324,2040,24.189
medium_variant,324,2041,23.081
medium_variant,324,2042,22.081
medium_variant,324,2043,21.184
medium_variant,324,2044,20.38
medium_variant,324,2045,19.656
medium_variant,324,2046,18.997
medium_variant,324,2047,18.389
medium_variant,324,2048,17.816
medium_variant,324,2049,17.267
medium_variant,324,2050,16.735
medium_variant,324,2051,16.22
medium_variant,324,2052,15.728
medium_variant,324,2053,15.263
medium_variant,324,2054,14.823
medium_variant,324,2055,14.406
medium_variant,324,2056,14.012
medium_variant,324,2057,13.64
medium_variant,324,2058,13.288
medium_variant,324,2059,12.953
medium_variant,324,2060,12.635
medium_variant,324,2061,12.332
medium_variant,324,2062,12.043
medium_variant,324,2063,11.767
medium_variant,324,2064,11.502
medium_variant,324,2065,11.245
medium_variant,324,2066,10.994
medium_variant,324,2067,10.75
medium_variant,324,2068,10.511
medium_variant,324,2069,10.278
medium_variant,324,2070,10.053
medium_variant,324,2071,9.839
medium_variant,324,2072,9.637
medium_variant,324,2073,9.449
medium_variant,324,2074,9.274
medium_variant,324,2075,9.112
medium_variant,324,2076,8.958
medium_variant,324,2077,8.812
medium_variant,324,2078,8.67
medium_variant,324,2079,8.532
medium_variant,324,2080,8.398
medium_variant,324,2081,8.269
medium_variant,324,2082,8.146
medium_variant,324,2083,8.031
medium_variant,324,2084,7.924
medium_variant,324,2085,7.822
medium_variant,324,2086,7.726
medium_variant,324,2087,7.633
medium_variant,324,2088,7.542
medium_variant,324,2089,7.453
medium_variant,324,2090,7.364
medium_variant,324,2091,7.277
medium_variant,324,2092,7.191
medium_variant,324,2093,7.106
medium_variant,324,2094,7.024
medium_variant,324,2095,6.944
medium_variant,324,2096,6.866
medium_variant,324,2097,6.791
medium_variant,324,2098,6.719
medium_variant,324,2099,6.649
