variant,country,year,under_five_mortality
estimates,729,1950,237.596
estimates,729,1951,234.988
estimates,729,1952,229.851
estimates,729,1953,224.874
estimates,729,1954,220.058
estimates,729,1955,215.401
estimates,729,1956,210.902
estimates,729,1957,206.557
estimates,729,1958,202.36
estimates,729,1959,198.3
estimates,729,1960,194.362
estimates,729,1961,190.535
estimates,729,1962,186.802
estimates,729,1963,183.155
estimates,729,1964,179.588
estimates,729,1965,176.092
estimates,729,1966,172.657
estimates,729,1967,169.3
estimates,729,1968,166.046
estimates,729,1969,162.925
estimates,729,1970,159.979
estimates,729,1971,157.254
estimates,729,1972,154.778
estimates,729,1973,152.57
estimates,729,1974,150.636
estimates,729,1975,148.986
estimates,729,1976,147.622
estimates,729,1977,146.502
estimates,729,1978,145.57
estimates,729,1979,144.774
estimates,729,1980,144.058
estimates,729,1981,143.371
estimates,729,1982,142.674
estimates,729,1983,141.926
estimates,729,1984,141.088
estimates,729,1985,140.156
estimates,729,1986,139.156
estimates,729,1987,138.105
estimates,729,1988,136.99
estimates,729,1989,135.765
estimates,729,1990,134.329
estimates,729,1991,132.569
estimates,729,1992,130.425
estimates,729,1993,127.885
estimates,729,1994,124.978
estimates,729,1995,121.781
estimates,729,1996,118.408
estimates,729,1997,114.995
estimates,729,1998,111.654
estimates,729,1999,108.445
estimates,729,2000,105.382
estimates,729,2001,102.432
estimates,729,2002,99.526
estimates,729,2003,96.624
estimates,729,2004,93.735
estimates,729,2005,90.889
estimates,729,2006,88.126
estimates,729,2007,85.489
estimates,729,2008,83.013
estimates,729,2009,80.712
estimates,729,2010,78.595
estimates,729,2011,76.659
estimates,729,2012,74.873
estimates,729,2013,73.205
estimates,729,2014,71.633
estimates,729,2015,70.136
medium_variant,729,2015,70.136
medium_variant,729,2016,68.695
medium_variant,729,2017,67.299
medium_variant,729,2018,65.936
medium_variant,729,2019,64.591
medium_variant,729,2020,63.26
medium_variant,729,2021,61.94
medium_variant,729,2022,60.641
medium_variant,729,2023,59.365
medium_variant,729,2024,58.109
medium_variant,729,2025,56.869
medium_variant,729,2026,55.636
medium_variant,729,2027,54.409
medium_variant,729,2028,53.186
medium_variant,729,2029,51.967
medium_variant,729,2030,50.754
medium_variant,729,2031,49.551
medium_variant,729,2032,48.363
medium_variant,729,2033,47.199
medium_variant,729,2034,46.062
medium_variant,729,2035,44.958
medium_variant,729,2036,43.892
medium_variant,729,2037,42.864
medium_variant,729,2038,41.874
medium_variant,729,2039,40.92
medium_variant,729,2040,40.001
medium_variant,729,2041,39.112
medium_variant,729,2042,38.249
medium_variant,729,2043,37.408
medium_variant,729,2044,36.587
medium_variant,729,2045,35.785
medium_variant,729,2046,35.004
medium_variant,729,2047,34.245
medium_variant,729,2048,33.509
medium_variant,729,2049,32.798
medium_variant,729,2050,32.11
medium_variant,729,2051,31.446
medium_variant,729,2052,30.803
medium_variant,729,2053,30.182
medium_variant,729,2054,29.579
medium_variant,729,2055,28.992
medium_variant,729,2056,28.419
medium_variant,729,2057,27.857
medium_variant,729,2058,27.307
medium_variant,729,2059,26.77
medium_variant,729,2060,26.247
medium_variant,729,2061,25.741
medium_variant,729,2062,25.255
medium_variant,729,2063,24.792
medium_variant,729,2064,24.35
medium_variant,729,2065,23.929
medium_variant,729,2066,23.528
medium_variant,729,2067,23.142
medium_variant,729,2068,22.768
medium_variant,729,2069,22.404
medium_variant,729,2070,22.047
medium_variant,729,2071,21.696
medium_variant,729,2072,21.351
medium_variant,729,2073,21.011
medium_variant,729,2074,20.675
medium_variant,729,2075,20.342
medium_variant,729,2076,20.01
medium_variant,729,2077,19.68
medium_variant,729,2078,19.353
medium_variant,729,2079,19.029
medium_variant,729,2080,18.711
medium_variant,729,2081,18.399
medium_variant,729,2082,18.095
medium_variant,729,2083,17.801
medium_variant,729,2084,17.518
medium_variant,729,2085,17.248
medium_variant,729,2086,16.991
medium_variant,729,2087,16.747
medium_variant,729,2088,16.514
medium_variant,729,2089,16.291
medium_variant,729,2090,16.076
medium_variant,729,2091,15.868
medium_variant,729,2092,15.664
medium_variant,729,2093,15.462
medium_variant,729,2094,15.261
medium_variant,729,2095,15.061
medium_variant,729,2096,14.86
medium_variant,729,2097,14.659
medium_variant,729,2098,14.458
medium_variant,729,2099,14.256
