variant,country,year,under_five_mortality
estimates,233,1950,138.501
estimates,233,1951,131.254
estimates,233,1952,117.345
estimates,233,1953,104.604
estimates,233,1954,93.033
estimates,233,1955,82.628
estimates,233,1956,73.38
estimates,233,1957,65.262
estimates,233,1958,58.234
estimates,233,1959,52.226
estimates,233,1960,47.15
estimates,233,1961,42.898
estimates,233,1962,39.343
estimates,233,1963,36.353
estimates,233,1964,33.813
estimates,233,1965,31.649
estimates,233,1966,29.835
estimates,233,1967,28.387
estimates,233,1968,27.293
estimates,233,1969,26.494
estimates,233,1970,25.947
estimates,233,1971,25.632
estimates,233,1972,25.521
estimates,233,1973,25.57
estimates,233,1974,25.715
estimates,233,1975,25.893
estimates,233,1976,26.052
estimates,233,1977,26.167
estimates,233,1978,26.211
estimates,233,1979,26.153
estimates,233,1980,25.971
estimates,233,1981,25.655
estimates,233,1982,25.234
estimates,233,1983,24.737
estimates,233,1984,24.183
estimates,233,1985,23.604
estimates,233,1986,23.038
estimates,233,1987,22.505
estimates,233,1988,22.009
estimates,233,1989,21.544
estimates,233,1990,21.084
estimates,233,1991,20.59
estimates,233,1992,20.02
estimates,233,1993,19.346
estimates,233,1994,18.555
estimates,233,1995,17.641
estimates,233,1996,16.605
estimates,233,1997,15.481
estimates,233,1998,14.306
estimates,233,1999,13.115
estimates,233,2000,11.946
estimates,233,2001,10.834
estimates,233,2002,9.801
estimates,233,2003,8.864
estimates,233,2004,8.038
estimates,233,2005,7.325
estimates,233,2006,6.718
estimates,233,2007,6.192
estimates,233,2008,5.727
estimates,233,2009,5.313
estimates,233,2010,4.948
estimates,233,2011,4.634
estimates,233,2012,4.374
estimates,233,2013,4.166
estimates,233,2014,4.003
estimates,233,2015,3.876
medium_variant,233,2015,3.876
medium_variant,233,2016,3.777
medium_variant,233,2017,3.697
medium_variant,233,2018,3.628
medium_variant,233,2019,3.564
medium_variant,233,2020,3.499
medium_variant,233,2021,3.432
medium_variant,233,2022,3.365
medium_variant,233,2023,3.3
medium_variant,233,2024,3.237
medium_variant,233,2025,3.175
medium_variant,233,2026,3.113
medium_variant,233,2027,3.054
medium_variant,233,2028,2.996
medium_variant,233,2029,2.941
medium_variant,233,2030,2.887
medium_variant,233,2031,2.835
medium_variant,233,2032,2.784
medium_variant,233,2033,2.734
medium_variant,233,2034,2.686
medium_variant,233,2035,2.639
medium_variant,233,2036,2.594
medium_variant,233,2037,2.552
medium_variant,233,2038,2.512
medium_variant,233,2039,2.474
medium_variant,233,2040,2.438
medium_variant,233,2041,2.404
medium_variant,233,2042,2.371
medium_variant,233,2043,2.339
medium_variant,233,2044,2.307
medium_variant,233,2045,2.276
medium_variant,233,2046,2.244
medium_variant,233,2047,2.214
medium_variant,233,2048,2.184
medium_variant,233,2049,2.156
medium_variant,233,2050,2.128
medium_variant,233,2051,2.1
medium_variant,233,2052,2.073
medium_variant,233,2053,2.046
medium_variant,233,2054,2.02
medium_variant,233,2055,1.994
medium_variant,233,2056,1.968
medium_variant,233,2057,1.943
medium_variant,233,2058,1.918
medium_variant,233,2059,1.894
medium_variant,233,2060,1.87
medium_variant,233,2061,1.846
medium_variant,233,2062,1.823
medium_variant,233,2063,1.801
medium_variant,233,2064,1.779
medium_variant,233,2065,1.757
medium_variant,233,2066,1.736
medium_variant,233,2067,1.715
medium_variant,233,2068,1.694
medium_variant,233,2069,1.674
medium_variant,233,2070,1.655
medium_variant,233,2071,1.635
medium_variant,233,2072,1.616
medium_variant,233,2073,1.597
medium_variant,233,2074,1.578
medium_variant,233,2075,1.56
medium_variant,233,2076,1.543
medium_variant,233,2077,1.526
medium_variant,233,2078,1.51
medium_variant,233,2079,1.495
medium_variant,233,2080,1.48
medium_variant,233,2081,1.466
medium_variant,233,2082,1.452
medium_variant,233,2083,1.438
medium_variant,233,2084,1.425
medium_variant,233,2085,1.411
medium_variant,233,2086,1.398
medium_variant,233,2087,1.385
medium_variant,233,2088,1.372
medium_variant,233,2089,1.359
medium_variant,233,2090,1.347
medium_variant,233,2091,1.334
medium_variant,233,2092,1.322
medium_variant,233,2093,1.31
medium_variant,233,2094,1.299
medium_variant,233,2095,1.287
medium_variant,233,2096,1.275
medium_variant,233,2097,1.264
medium_variant,233,2098,1.252
medium_variant,233,2099,1.241
