variant,country,year,under_five_mortality
estimates,158,1950,128.581
estimates,158,1951,123.562
estimates,158,1952,113.959
estimates,158,1953,105.222
estimates,158,1954,97.352
estimates,158,1955,90.35
estimates,158,1956,84.213
estimates,158,1957,78.916
estimates,158,1958,74.424
estimates,158,1959,70.688
estimates,158,1960,67.629
estimates,158,1961,65.137
estimates,158,1962,63.059
estimates,158,1963,61.201
estimates,158,1964,59.345
estimates,158,1965,57.16
estimates,158,1966,54.325
estimates,158,1967,50.756
estimates,158,1968,46.491
estimates,158,1969,41.644
estimates,158,1970,36.507
estimates,158,1971,31.479
estimates,158,1972,26.961
estimates,158,1973,23.242
estimates,158,1974,20.431
estimates,158,1975,18.518
estimates,158,1976,17.354
estimates,158,1977,16.618
estimates,158,1978,16.029
estimates,158,1979,15.462
estimates,158,1980,14.821
estimates,158,1981,14.076
estimates,158,1982,13.287
estimates,158,1983,12.509
estimates,158,1984,11.742
estimates,158,1985,11.001
estimates,158,1986,10.308
estimates,158,1987,9.691
estimates,158,1988,9.174
estimates,158,1989,8.768
estimates,158,1990,8.488
estimates,158,1991,8.349
estimates,158,1992,8.333
estimates,158,1993,8.413
estimates,158,1994,8.558
estimates,158,1995,8.724
estimates,158,1996,8.863
estimates,158,1997,8.941
estimates,158,1998,8.932
estimates,158,1999,8.827
estimates,158,2000,8.627
estimates,158,2001,8.353
estimates,158,2002,8.044
estimates,158,2003,7.732
estimates,158,2004,7.431
estimates,158,2005,7.149
estimates,158,2006,6.882
estimates,158,2007,6.622
estimates,158,2008,6.362
estimates,158,2009,6.106
estimates,158,2010,5.858
estimates,158,2011,5.625
estimates,158,2012,5.412
estimates,158,2013,5.222
estimates,158,2014,5.055
estimates,158,2015,4.912
medium_variant,158,2015,4.912
medium_variant,158,2016,4.79
medium_variant,158,2017,4.684
medium_variant,158,2018,4.588
medium_variant,158,2019,4.5
medium_variant,158,2020,4.416
medium_variant,158,2021,4.336
medium_variant,158,2022,4.259
medium_variant,158,2023,4.184
medium_variant,158,2024,4.112
medium_variant,158,2025,4.042
medium_variant,158,2026,3.975
medium_variant,158,2027,3.91
medium_variant,158,2028,3.848
medium_variant,158,2029,3.79
medium_variant,158,2030,3.734
medium_variant,158,2031,3.681
medium_variant,158,2032,3.63
medium_variant,158,2033,3.579
medium_variant,158,2034,3.53
medium_variant,158,2035,3.481
medium_variant,158,2036,3.433
medium_variant,158,2037,3.386
medium_variant,158,2038,3.34
medium_variant,158,2039,3.294
medium_variant,158,2040,3.25
medium_variant,158,2041,3.206
medium_variant,158,2042,3.163
medium_variant,158,2043,3.12
medium_variant,158,2044,3.078
medium_variant,158,2045,3.037
medium_variant,158,2046,2.996
medium_variant,158,2047,2.955
medium_variant,158,2048,2.916
medium_variant,158,2049,2.877
medium_variant,158,2050,2.839
medium_variant,158,2051,2.801
medium_variant,158,2052,2.765
medium_variant,158,2053,2.73
medium_variant,158,2054,2.696
medium_variant,158,2055,2.662
medium_variant,158,2056,2.629
medium_variant,158,2057,2.597
medium_variant,158,2058,2.565
medium_variant,158,2059,2.533
medium_variant,158,2060,2.502
medium_variant,158,2061,2.47
medium_variant,158,2062,2.439
medium_variant,158,2063,2.408
medium_variant,158,2064,2.377
medium_variant,158,2065,2.346
medium_variant,158,2066,2.317
medium_variant,158,2067,2.287
medium_variant,158,2068,2.259
medium_variant,158,2069,2.232
medium_variant,158,2070,2.205
medium_variant,158,2071,2.18
medium_variant,158,2072,2.155
medium_variant,158,2073,2.132
medium_variant,158,2074,2.109
medium_variant,158,2075,2.086
medium_variant,158,2076,2.065
medium_variant,158,2077,2.044
medium_variant,158,2078,2.023
medium_variant,158,2079,2.003
medium_variant,158,2080,1.983
medium_variant,158,2081,1.963
medium_variant,158,2082,1.944
medium_variant,158,2083,1.925
medium_variant,158,2084,1.906
medium_variant,158,2085,1.887
medium_variant,158,2086,1.869
medium_variant,158,2087,1.85
medium_variant,158,2088,1.832
medium_variant,158,2089,1.814
medium_variant,158,2090,1.796
medium_variant,158,2091,1.778
medium_variant,158,2092,1.761
medium_variant,158,2093,1.744
medium_variant,158,2094,1.728
medium_variant,158,2095,1.712
medium_variant,158,2096,1.697
medium_variant,158,2097,1.682
medium_variant,158,2098,1.668
medium_variant,158,2099,1.654
