variant,country,year,under_five_mortality
estimates,462,1950,381.492
estimates,462,1951,381.736
estimates,462,1952,381.789
estimates,462,1953,380.975
estimates,462,1954,379.294
estimates,462,1955,376.747
estimates,462,1956,373.337
estimates,462,1957,369.081
estimates,462,1958,364.003
estimates,462,1959,358.139
estimates,462,1960,351.542
estimates,462,1961,344.278
estimates,462,1962,336.429
estimates,462,1963,328.087
estimates,462,1964,319.345
estimates,462,1965,310.276
estimates,462,1966,300.928
estimates,462,1967,291.313
estimates,462,1968,281.454
estimates,462,1969,271.396
estimates,462,1970,261.117
estimates,462,1971,250.559
estimates,462,1972,239.716
estimates,462,1973,228.645
estimates,462,1974,217.462
estimates,462,1975,206.315
estimates,462,1976,195.361
estimates,462,1977,184.746
estimates,462,1978,174.601
estimates,462,1979,165.029
estimates,462,1980,156.102
estimates,462,1981,147.842
estimates,462,1982,140.167
estimates,462,1983,132.993
estimates,462,1984,126.279
estimates,462,1985,119.999
estimates,462,1986,114.132
estimates,462,1987,108.628
estimates,462,1988,103.418
estimates,462,1989,98.423
estimates,462,1990,93.562
estimates,462,1991,88.766
estimates,462,1992,83.997
estimates,462,1993,79.219
estimates,462,1994,74.392
estimates,462,1995,69.466
estimates,462,1996,64.406
estimates,462,1997,59.251
estimates,462,1998,54.066
estimates,462,1999,48.915
estimates,462,2000,43.886
estimates,462,2001,39.069
estimates,462,2002,34.546
estimates,462,2003,30.389
estimates,462,2004,26.649
estimates,462,2005,23.364
estimates,462,2006,20.542
estimates,462,2007,18.131
estimates,462,2008,16.071
estimates,462,2009,14.329
estimates,462,2010,12.871
estimates,462,2011,11.672
estimates,462,2012,10.699
estimates,462,2013,9.909
estimates,462,2014,9.258
estimates,462,2015,8.71
medium_variant,462,2015,8.71
medium_variant,462,2016,8.24
medium_variant,462,2017,7.842
medium_variant,462,2018,7.503
medium_variant,462,2019,7.199
medium_variant,462,2020,6.915
medium_variant,462,2021,6.643
medium_variant,462,2022,6.387
medium_variant,462,2023,6.149
medium_variant,462,2024,5.925
medium_variant,462,2025,5.711
medium_variant,462,2026,5.507
medium_variant,462,2027,5.314
medium_variant,462,2028,5.135
medium_variant,462,2029,4.969
medium_variant,462,2030,4.813
medium_variant,462,2031,4.666
medium_variant,462,2032,4.528
medium_variant,462,2033,4.397
medium_variant,462,2034,4.272
medium_variant,462,2035,4.153
medium_variant,462,2036,4.037
medium_variant,462,2037,3.926
medium_variant,462,2038,3.819
medium_variant,462,2039,3.716
medium_variant,462,2040,3.618
medium_variant,462,2041,3.526
medium_variant,462,2042,3.44
medium_variant,462,2043,3.361
medium_variant,462,2044,3.288
medium_variant,462,2045,3.222
medium_variant,462,2046,3.161
medium_variant,462,2047,3.106
medium_variant,462,2048,3.054
medium_variant,462,2049,3.006
medium_variant,462,2050,2.96
medium_variant,462,2051,2.917
medium_variant,462,2052,2.876
medium_variant,462,2053,2.836
medium_variant,462,2054,2.797
medium_variant,462,2055,2.76
medium_variant,462,2056,2.723
medium_variant,462,2057,2.687
medium_variant,462,2058,2.652
medium_variant,462,2059,2.618
medium_variant,462,2060,2.584
medium_variant,462,2061,2.551
medium_variant,462,2062,2.519
medium_variant,462,2063,2.487
medium_variant,462,2064,2.456
medium_variant,462,2065,2.425
medium_variant,462,2066,2.395
medium_variant,462,2067,2.366
medium_variant,462,2068,2.338
medium_variant,462,2069,2.311
medium_variant,462,2070,2.284
medium_variant,462,2071,2.258
medium_variant,462,2072,2.233
medium_variant,462,2073,2.208
medium_variant,462,2074,2.183
medium_variant,462,2075,2.159
medium_variant,462,2076,2.135
medium_variant,462,2077,2.112
medium_variant,462,2078,2.088
medium_variant,462,2079,2.065
medium_variant,462,2080,2.043
medium_variant,462,2081,2.021
medium_variant,462,2082,1.999
medium_variant,462,2083,1.977
medium_variant,462,2084,1.957
medium_variant,462,2085,1.936
medium_variant,462,2086,1.917
medium_variant,462,2087,1.898
medium_variant,462,2088,1.879
medium_variant,462,2089,1.862
medium_variant,462,2090,1.844
medium_variant,462,2091,1.828
medium_variant,462,2092,1.812
medium_variant,462,2093,1.796
medium_variant,462,2094,1.78
medium_variant,462,2095,1.765
medium_variant,462,2096,1.75
medium_variant,462,2097,1.735
medium_variant,462,2098,1.721
medium_variant,462,2099,1.707
