variant,country,year,under_five_mortality
estimates,740,1950,120.674
estimates,740,1951,119.092
estimates,740,1952,115.923
estimates,740,1953,112.741
estimates,740,1954,109.547
estimates,740,1955,106.342
estimates,740,1956,103.13
estimates,740,1957,99.919
estimates,740,1958,96.724
estimates,740,1959,93.568
estimates,740,1960,90.481
estimates,740,1961,87.494
estimates,740,1962,84.642
estimates,740,1963,81.956
estimates,740,1964,79.453
estimates,740,1965,77.149
estimates,740,1966,75.046
estimates,740,1967,73.122
estimates,740,1968,71.348
estimates,740,1969,69.706
estimates,740,1970,68.175
estimates,740,1971,66.732
estimates,740,1972,65.362
estimates,740,1973,64.049
estimates,740,1974,62.783
estimates,740,1975,61.559
estimates,740,1976,60.379
estimates,740,1977,59.256
estimates,740,1978,58.198
estimates,740,1979,57.208
estimates,740,1980,56.299
estimates,740,1981,55.493
estimates,740,1982,54.784
estimates,740,1983,54.151
estimates,740,1984,53.562
estimates,740,1985,52.965
estimates,740,1986,52.305
estimates,740,1987,51.538
estimates,740,1988,50.635
estimates,740,1989,49.581
estimates,740,1990,48.374
estimates,740,1991,47.029
estimates,740,1992,45.593
estimates,740,1993,44.113
estimates,740,1994,42.621
estimates,740,1995,41.139
estimates,740,1996,39.68
estimates,740,1997,38.252
estimates,740,1998,36.871
estimates,740,1999,35.561
estimates,740,2000,34.37
estimates,740,2001,33.346
estimates,740,2002,32.492
estimates,740,2003,31.793
estimates,740,2004,31.213
estimates,740,2005,30.677
estimates,740,2006,30.091
estimates,740,2007,29.385
estimates,740,2008,28.521
estimates,740,2009,27.499
estimates,740,2010,26.363
estimates,740,2011,25.188
estimates,740,2012,24.07
estimates,740,2013,23.08
estimates,740,2014,22.245
estimates,740,2015,21.569
medium_variant,740,2015,21.569
medium_variant,740,2016,21.03
medium_variant,740,2017,20.568
medium_variant,740,2018,20.135
medium_variant,740,2019,19.711
medium_variant,740,2020,19.279
medium_variant,740,2021,18.835
medium_variant,740,2022,18.387
medium_variant,740,2023,17.946
medium_variant,740,2024,17.511
medium_variant,740,2025,17.087
medium_variant,740,2026,16.681
medium_variant,740,2027,16.297
medium_variant,740,2028,15.94
medium_variant,740,2029,15.609
medium_variant,740,2030,15.3
medium_variant,740,2031,15.01
medium_variant,740,2032,14.73
medium_variant,740,2033,14.456
medium_variant,740,2034,14.183
medium_variant,740,2035,13.909
medium_variant,740,2036,13.635
medium_variant,740,2037,13.362
medium_variant,740,2038,13.093
medium_variant,740,2039,12.828
medium_variant,740,2040,12.568
medium_variant,740,2041,12.314
medium_variant,740,2042,12.066
medium_variant,740,2043,11.824
medium_variant,740,2044,11.587
medium_variant,740,2045,11.356
medium_variant,740,2046,11.127
medium_variant,740,2047,10.901
medium_variant,740,2048,10.676
medium_variant,740,2049,10.454
medium_variant,740,2050,10.234
medium_variant,740,2051,10.021
medium_variant,740,2052,9.815
medium_variant,740,2053,9.617
medium_variant,740,2054,9.428
medium_variant,740,2055,9.247
medium_variant,740,2056,9.071
medium_variant,740,2057,8.901
medium_variant,740,2058,8.733
medium_variant,740,2059,8.568
medium_variant,740,2060,8.407
medium_variant,740,2061,8.252
medium_variant,740,2062,8.103
medium_variant,740,2063,7.962
medium_variant,740,2064,7.829
medium_variant,740,2065,7.703
medium_variant,740,2066,7.584
medium_variant,740,2067,7.47
medium_variant,740,2068,7.358
medium_variant,740,2069,7.249
medium_variant,740,2070,7.14
medium_variant,740,2071,7.032
medium_variant,740,2072,6.924
medium_variant,740,2073,6.817
medium_variant,740,2074,6.71
medium_variant,740,2075,6.603
medium_variant,740,2076,6.498
medium_variant,740,2077,6.394
medium_variant,740,2078,6.293
medium_variant,740,2079,6.194
medium_variant,740,2080,6.098
medium_variant,740,2081,6.004
medium_variant,740,2082,5.913
medium_variant,740,2083,5.824
medium_variant,740,2084,5.736
medium_variant,740,2085,5.65
medium_variant,740,2086,5.565
medium_variant,740,2087,5.48
medium_variant,740,2088,5.396
medium_variant,740,2089,5.313
medium_variant,740,2090,5.231
medium_variant,740,2091,5.15
medium_variant,740,2092,5.072
medium_variant,740,2093,4.996
medium_variant,740,2094,4.923
medium_variant,740,2095,4.853
medium_variant,740,2096,4.786
medium_variant,740,2097,4.722
medium_variant,740,2098,4.662
medium_variant,740,2099,4.606
