variant,country,year,under_five_mortality
estimates,376,1950,52.698
estimates,376,1951,51.664
estimates,376,1952,49.64
estimates,376,1953,47.707
estimates,376,1954,45.863
estimates,376,1955,44.109
estimates,376,1956,42.444
estimates,376,1957,40.868
estimates,376,1958,39.378
estimates,376,1959,37.972
estimates,376,1960,36.646
estimates,376,1961,35.395
estimates,376,1962,34.211
estimates,376,1963,33.087
estimates,376,1964,32.013
estimates,376,1965,30.981
estimates,376,1966,29.988
estimates,376,1967,29.03
estimates,376,1968,28.102
estimates,376,1969,27.197
estimates,376,1970,26.31
estimates,376,1971,25.436
estimates,376,1972,24.575
estimates,376,1973,23.725
estimates,376,1974,22.884
estimates,376,1975,22.051
estimates,376,1976,21.225
estimates,376,1977,20.41
estimates,376,1978,19.606
estimates,376,1979,18.815
estimates,376,1980,18.036
estimates,376,1981,17.27
estimates,376,1982,16.517
estimates,376,1983,15.779
estimates,376,1984,15.061
estimates,376,1985,14.368
estimates,376,1986,13.709
estimates,376,1987,13.087
estimates,376,1988,12.502
estimates,376,1989,11.95
estimates,376,1990,11.422
estimates,376,1991,10.905
estimates,376,1992,10.389
estimates,376,1993,9.871
estimates,376,1994,9.351
estimates,376,1995,8.84
estimates,376,1996,8.353
estimates,376,1997,7.905
estimates,376,1998,7.504
estimates,376,1999,7.151
estimates,376,2000,6.842
estimates,376,2001,6.565
estimates,376,2002,6.307
estimates,376,2003,6.055
estimates,376,2004,5.807
estimates,376,2005,5.563
estimates,376,2006,5.33
estimates,376,2007,5.114
estimates,376,2008,4.92
estimates,376,2009,4.747
estimates,376,2010,4.587
estimates,376,2011,4.434
estimates,376,2012,4.279
estimates,376,2013,4.118
estimates,376,2014,3.951
estimates,376,2015,3.781
medium_variant,376,2015,3.781
medium_variant,376,2016,3.613
medium_variant,376,2017,3.456
medium_variant,376,2018,3.316
medium_variant,376,2019,3.193
medium_variant,376,2020,3.087
medium_variant,376,2021,2.996
medium_variant,376,2022,2.915
medium_variant,376,2023,2.839
medium_variant,376,2024,2.765
medium_variant,376,2025,2.694
medium_variant,376,2026,2.624
medium_variant,376,2027,2.557
medium_variant,376,2028,2.494
medium_variant,376,2029,2.434
medium_variant,376,2030,2.378
medium_variant,376,2031,2.324
medium_variant,376,2032,2.274
medium_variant,376,2033,2.226
medium_variant,376,2034,2.181
medium_variant,376,2035,2.137
medium_variant,376,2036,2.095
medium_variant,376,2037,2.055
medium_variant,376,2038,2.015
medium_variant,376,2039,1.977
medium_variant,376,2040,1.94
medium_variant,376,2041,1.904
medium_variant,376,2042,1.868
medium_variant,376,2043,1.834
medium_variant,376,2044,1.8
medium_variant,376,2045,1.768
medium_variant,376,2046,1.736
medium_variant,376,2047,1.705
medium_variant,376,2048,1.674
medium_variant,376,2049,1.645
medium_variant,376,2050,1.616
medium_variant,376,2051,1.588
medium_variant,376,2052,1.56
medium_variant,376,2053,1.533
medium_variant,376,2054,1.507
medium_variant,376,2055,1.481
medium_variant,376,2056,1.456
medium_variant,376,2057,1.432
medium_variant,376,2058,1.408
medium_variant,376,2059,1.384
medium_variant,376,2060,1.361
medium_variant,376,2061,1.338
medium_variant,376,2062,1.316
medium_variant,376,2063,1.293
medium_variant,376,2064,1.271
medium_variant,376,2065,1.249
medium_variant,376,2066,1.228
medium_variant,376,2067,1.207
medium_variant,376,2068,1.187
medium_variant,376,2069,1.167
medium_variant,376,2070,1.148
medium_variant,376,2071,1.13
medium_variant,376,2072,1.111
medium_variant,376,2073,1.093
medium_variant,376,2074,1.075
medium_variant,376,2075,1.057
medium_variant,376,2076,1.04
medium_variant,376,2077,1.022
medium_variant,376,2078,1.005
medium_variant,376,2079,0.988
medium_variant,376,2080,0.972
medium_variant,376,2081,0.955
medium_variant,376,2082,0.939
medium_variant,376,2083,0.924
medium_variant,376,2084,0.908
medium_variant,376,2085,0.893
medium_variant,376,2086,0.878
medium_variant,376,2087,0.863
medium_variant,376,2088,0.848
medium_variant,376,2089,0.833
medium_variant,376,2090,0.818
medium_variant,376,2091,0.803
medium_variant,376,2092,0.788
medium_variant,376,2093,0.774
medium_variant,376,2094,0.76
medium_variant,376,2095,0.747
medium_variant,376,2096,0.734
medium_variant,376,2097,0.721
medium_variant,376,2098,0.709
medium_variant,376,2099,0.697
