variant,country,year,under_five_mortality
estimates,646,1950,276.384
estimates,646,1951,274.95
estimates,646,1952,272.072
estimates,646,1953,269.176
estimates,646,1954,266.26
estimates,646,1955,263.326
estimates,646,1956,260.376
estimates,646,1957,257.416
estimates,646,1958,254.458
estimates,646,1959,251.517
estimates,646,1960,248.616
estimates,646,1961,245.785
estimates,646,1962,243.059
estimates,646,1963,240.477
estimates,646,1964,238.078
estimates,646,1965,235.939
estimates,646,1966,234.138
estimates,646,1967,232.677
estimates,646,1968,231.509
estimates,646,1969,230.565
estimates,646,1970,229.799
estimates,646,1971,229.165
estimates,646,1972,228.527
estimates,646,1973,227.699
estimates,646,1974,226.486
estimates,646,1975,224.453
estimates,646,1976,221.13
estimates,646,1977,216.43
estimates,646,1978,210.525
estimates,646,1979,203.754
estimates,646,1980,195.948
estimates,646,1981,186.841
estimates,646,1982,177.214
estimates,646,1983,168.531
estimates,646,1984,162.591
estimates,646,1985,164.049
estimates,646,1986,178.269
estimates,646,1987,206.682
estimates,646,1988,247.824
estimates,646,1989,298.031
estimates,646,1990,349.071
estimates,646,1991,390.604
estimates,646,1992,414.689
estimates,646,1993,416.817
estimates,646,1994,396.651
estimates,646,1995,358.034
estimates,646,1996,308.382
estimates,646,1997,257.778
estimates,646,1998,214.214
estimates,646,1999,181.056
estimates,646,2000,159.296
estimates,646,2001,147.123
estimates,646,2002,139.486
estimates,646,2003,132.336
estimates,646,2004,124.54
estimates,646,2005,115.581
estimates,646,2006,105.71
estimates,646,2007,96.059
estimates,646,2008,87.488
estimates,646,2009,80.09
estimates,646,2010,73.895
estimates,646,2011,68.834
estimates,646,2012,64.675
estimates,646,2013,61.192
estimates,646,2014,58.25
estimates,646,2015,55.747
medium_variant,646,2015,55.747
medium_variant,646,2016,53.625
medium_variant,646,2017,51.854
medium_variant,646,2018,50.381
medium_variant,646,2019,49.112
medium_variant,646,2020,47.967
medium_variant,646,2021,46.892
medium_variant,646,2022,45.872
medium_variant,646,2023,44.888
medium_variant,646,2024,43.903
medium_variant,646,2025,42.894
medium_variant,646,2026,41.857
medium_variant,646,2027,40.818
medium_variant,646,2028,39.794
medium_variant,646,2029,38.788
medium_variant,646,2030,37.801
medium_variant,646,2031,36.832
medium_variant,646,2032,35.885
medium_variant,646,2033,34.966
medium_variant,646,2034,34.083
medium_variant,646,2035,33.249
medium_variant,646,2036,32.475
medium_variant,646,2037,31.768
medium_variant,646,2038,31.128
medium_variant,646,2039,30.554
medium_variant,646,2040,30.04
medium_variant,646,2041,29.577
medium_variant,646,2042,29.15
medium_variant,646,2043,28.745
medium_variant,646,2044,28.349
medium_variant,646,2045,27.954
medium_variant,646,2046,27.554
medium_variant,646,2047,27.149
medium_variant,646,2048,26.739
medium_variant,646,2049,26.322
medium_variant,646,2050,25.896
medium_variant,646,2051,25.463
medium_variant,646,2052,25.027
medium_variant,646,2053,24.589
medium_variant,646,2054,24.153
medium_variant,646,2055,23.72
medium_variant,646,2056,23.289
medium_variant,646,2057,22.861
medium_variant,646,2058,22.438
medium_variant,646,2059,22.022
medium_variant,646,2060,21.614
medium_variant,646,2061,21.215
medium_variant,646,2062,20.825
medium_variant,646,2063,20.448
medium_variant,646,2064,20.085
medium_variant,646,2065,19.742
medium_variant,646,2066,19.422
medium_variant,646,2067,19.126
medium_variant,646,2068,18.855
medium_variant,646,2069,18.608
medium_variant,646,2070,18.381
medium_variant,646,2071,18.171
medium_variant,646,2072,17.974
medium_variant,646,2073,17.784
medium_variant,646,2074,17.599
medium_variant,646,2075,17.415
medium_variant,646,2076,17.233
medium_variant,646,2077,17.053
medium_variant,646,2078,16.877
medium_variant,646,2079,16.703
medium_variant,646,2080,16.53
medium_variant,646,2081,16.359
medium_variant,646,2082,16.189
medium_variant,646,2083,16.021
medium_variant,646,2084,15.853
medium_variant,646,2085,15.686
medium_variant,646,2086,15.52
medium_variant,646,2087,15.354
medium_variant,646,2088,15.19
medium_variant,646,2089,15.027
medium_variant,646,2090,14.864
medium_variant,646,2091,14.703
medium_variant,646,2092,14.542
medium_variant,646,2093,14.383
medium_variant,646,2094,14.225
medium_variant,646,2095,14.068
medium_variant,646,2096,13.912
medium_variant,646,2097,13.758
medium_variant,646,2098,13.604
medium_variant,646,2099,13.452
