variant,country,year,under_five_mortality
estimates,380,1950,81.129
estimates,380,1951,79.035
estimates,380,1952,74.978
estimates,380,1953,71.182
estimates,380,1954,67.646
estimates,380,1955,64.37
estimates,380,1956,61.349
estimates,380,1957,58.572
estimates,380,1958,56.022
estimates,380,1959,53.67
estimates,380,1960,51.48
estimates,380,1961,49.412
estimates,380,1962,47.423
estimates,380,1963,45.476
estimates,380,1964,43.547
estimates,380,1965,41.638
estimates,380,1966,39.767
estimates,380,1967,37.964
estimates,380,1968,36.237
estimates,380,1969,34.573
estimates,380,1970,32.927
estimates,380,1971,31.246
estimates,380,1972,29.497
estimates,380,1973,27.674
estimates,380,1974,25.793
estimates,380,1975,23.9
estimates,380,1976,22.061
estimates,380,1977,20.342
estimates,380,1978,18.793
estimates,380,1979,17.435
estimates,380,1980,16.265
estimates,380,1981,15.262
estimates,380,1982,14.373
estimates,380,1983,13.558
estimates,380,1984,12.798
estimates,380,1985,12.091
estimates,380,1986,11.446
estimates,380,1987,10.874
estimates,380,1988,10.377
estimates,380,1989,9.942
estimates,380,1990,9.549
estimates,380,1991,9.173
estimates,380,1992,8.797
estimates,380,1993,8.405
estimates,380,1994,7.994
estimates,380,1995,7.562
estimates,380,1996,7.12
estimates,380,1997,6.685
estimates,380,1998,6.275
estimates,380,1999,5.896
estimates,380,2000,5.554
estimates,380,2001,5.253
estimates,380,2002,4.987
estimates,380,2003,4.753
estimates,380,2004,4.548
estimates,380,2005,4.372
estimates,380,2006,4.225
estimates,380,2007,4.102
estimates,380,2008,3.996
estimates,380,2009,3.901
estimates,380,2010,3.806
estimates,380,2011,3.7
estimates,380,2012,3.578
estimates,380,2013,3.439
estimates,380,2014,3.283
estimates,380,2015,3.118
medium_variant,380,2015,3.118
medium_variant,380,2016,2.953
medium_variant,380,2017,2.8
medium_variant,380,2018,2.667
medium_variant,380,2019,2.558
medium_variant,380,2020,2.472
medium_variant,380,2021,2.406
medium_variant,380,2022,2.353
medium_variant,380,2023,2.306
medium_variant,380,2024,2.26
medium_variant,380,2025,2.215
medium_variant,380,2026,2.17
medium_variant,380,2027,2.125
medium_variant,380,2028,2.082
medium_variant,380,2029,2.041
medium_variant,380,2030,2.001
medium_variant,380,2031,1.962
medium_variant,380,2032,1.925
medium_variant,380,2033,1.888
medium_variant,380,2034,1.854
medium_variant,380,2035,1.82
medium_variant,380,2036,1.788
medium_variant,380,2037,1.756
medium_variant,380,2038,1.726
medium_variant,380,2039,1.696
medium_variant,380,2040,1.667
medium_variant,380,2041,1.639
medium_variant,380,2042,1.612
medium_variant,380,2043,1.585
medium_variant,380,2044,1.559
medium_variant,380,2045,1.534
medium_variant,380,2046,1.51
medium_variant,380,2047,1.487
medium_variant,380,2048,1.464
medium_variant,380,2049,1.443
medium_variant,380,2050,1.422
medium_variant,380,2051,1.401
medium_variant,380,2052,1.381
medium_variant,380,2053,1.361
medium_variant,380,2054,1.342
medium_variant,380,2055,1.323
medium_variant,380,2056,1.304
medium_variant,380,2057,1.285
medium_variant,380,2058,1.267
medium_variant,380,2059,1.249
medium_variant,380,2060,1.231
medium_variant,380,2061,1.213
medium_variant,380,2062,1.197
medium_variant,380,2063,1.18
medium_variant,380,2064,1.164
medium_variant,380,2065,1.148
medium_variant,380,2066,1.132
medium_variant,380,2067,1.117
medium_variant,380,2068,1.102
medium_variant,380,2069,1.087
medium_variant,380,2070,1.072
medium_variant,380,2071,1.058
medium_variant,380,2072,1.044
medium_variant,380,2073,1.03
medium_variant,380,2074,1.016
medium_variant,380,2075,1.003
medium_variant,380,2076,0.99
medium_variant,380,2077,0.977
medium_variant,380,2078,0.964
medium_variant,380,2079,0.951
medium_variant,380,2080,0.939
medium_variant,380,2081,0.926
medium_variant,380,2082,0.914
medium_variant,380,2083,0.902
medium_variant,380,2084,0.889
medium_variant,380,2085,0.877
medium_variant,380,2086,0.865
medium_variant,380,2087,0.853
medium_variant,380,2088,0.841
medium_variant,380,2089,0.829
medium_variant,380,2090,0.817
medium_variant,380,2091,0.806
medium_variant,380,2092,0.794
medium_variant,380,2093,0.783
medium_variant,380,2094,0.771
medium_variant,380,2095,0.76
medium_variant,380,2096,0.749
medium_variant,380,2097,0.738
medium_variant,380,2098,0.728
medium_variant,380,2099,0.718
