variant,country,year,under_five_mortality
estimates,434,1950,341.372
estimates,434,1951,344.011
estimates,434,1952,347.758
estimates,434,1953,348.444
estimates,434,1954,346.068
estimates,434,1955,340.652
estimates,434,1956,332.284
estimates,434,1957,321.131
estimates,434,1958,307.491
estimates,434,1959,291.853
estimates,434,1960,274.83
estimates,434,1961,257.114
estimates,434,1962,239.47
estimates,434,1963,222.588
estimates,434,1964,206.951
estimates,434,1965,192.847
estimates,434,1966,180.276
estimates,434,1967,168.836
estimates,434,1968,158.189
estimates,434,1969,148.259
estimates,434,1970,138.978
estimates,434,1971,130.294
estimates,434,1972,122.169
estimates,434,1973,114.558
estimates,434,1974,107.403
estimates,434,1975,100.663
estimates,434,1976,94.315
estimates,434,1977,88.366
estimates,434,1978,82.821
estimates,434,1979,77.664
estimates,434,1980,72.912
estimates,434,1981,68.594
estimates,434,1982,64.72
estimates,434,1983,61.267
estimates,434,1984,58.19
estimates,434,1985,55.414
estimates,434,1986,52.856
estimates,434,1987,50.45
estimates,434,1988,48.15
estimates,434,1989,45.935
estimates,434,1990,43.826
estimates,434,1991,41.882
estimates,434,1992,40.167
estimates,434,1993,38.719
estimates,434,1994,37.53
estimates,434,1995,36.574
estimates,434,1996,35.81
estimates,434,1997,35.174
estimates,434,1998,34.602
estimates,434,1999,34.052
estimates,434,2000,33.481
estimates,434,2001,32.858
estimates,434,2002,32.196
estimates,434,2003,31.513
estimates,434,2004,30.823
estimates,434,2005,30.174
estimates,434,2006,29.63
estimates,434,2007,29.228
estimates,434,2008,28.974
estimates,434,2009,28.847
estimates,434,2010,28.782
estimates,434,2011,28.693
estimates,434,2012,28.499
estimates,434,2013,28.148
estimates,434,2014,27.627
estimates,434,2015,26.954
medium_variant,434,2015,26.954
medium_variant,434,2016,26.176
medium_variant,434,2017,25.37
medium_variant,434,2018,24.601
medium_variant,434,2019,23.896
medium_variant,434,2020,23.268
medium_variant,434,2021,22.711
medium_variant,434,2022,22.197
medium_variant,434,2023,21.701
medium_variant,434,2024,21.218
medium_variant,434,2025,20.743
medium_variant,434,2026,20.276
medium_variant,434,2027,19.817
medium_variant,434,2028,19.368
medium_variant,434,2029,18.929
medium_variant,434,2030,18.499
medium_variant,434,2031,18.078
medium_variant,434,2032,17.666
medium_variant,434,2033,17.265
medium_variant,434,2034,16.873
medium_variant,434,2035,16.49
medium_variant,434,2036,16.117
medium_variant,434,2037,15.753
medium_variant,434,2038,15.398
medium_variant,434,2039,15.051
medium_variant,434,2040,14.714
medium_variant,434,2041,14.385
medium_variant,434,2042,14.067
medium_variant,434,2043,13.759
medium_variant,434,2044,13.461
medium_variant,434,2045,13.172
medium_variant,434,2046,12.892
medium_variant,434,2047,12.621
medium_variant,434,2048,12.358
medium_variant,434,2049,12.104
medium_variant,434,2050,11.86
medium_variant,434,2051,11.628
medium_variant,434,2052,11.41
medium_variant,434,2053,11.204
medium_variant,434,2054,11.012
medium_variant,434,2055,10.832
medium_variant,434,2056,10.664
medium_variant,434,2057,10.504
medium_variant,434,2058,10.352
medium_variant,434,2059,10.205
medium_variant,434,2060,10.061
medium_variant,434,2061,9.917
medium_variant,434,2062,9.772
medium_variant,434,2063,9.628
medium_variant,434,2064,9.484
medium_variant,434,2065,9.34
medium_variant,434,2066,9.198
medium_variant,434,2067,9.059
medium_variant,434,2068,8.927
medium_variant,434,2069,8.801
medium_variant,434,2070,8.684
medium_variant,434,2071,8.576
medium_variant,434,2072,8.478
medium_variant,434,2073,8.388
medium_variant,434,2074,8.307
medium_variant,434,2075,8.234
medium_variant,434,2076,8.167
medium_variant,434,2077,8.106
medium_variant,434,2078,8.048
medium_variant,434,2079,7.993
medium_variant,434,2080,7.939
medium_variant,434,2081,7.887
medium_variant,434,2082,7.835
medium_variant,434,2083,7.784
medium_variant,434,2084,7.734
medium_variant,434,2085,7.683
medium_variant,434,2086,7.631
medium_variant,434,2087,7.578
medium_variant,434,2088,7.524
medium_variant,434,2089,7.474
medium_variant,434,2090,7.428
medium_variant,434,2091,7.392
medium_variant,434,2092,7.366
medium_variant,434,2093,7.354
medium_variant,434,2094,7.358
medium_variant,434,2095,7.378
medium_variant,434,2096,7.416
medium_variant,434,2097,7.471
medium_variant,434,2098,7.544
medium_variant,434,2099,7.635
