variant,country,year,under_five_mortality
estimates,454,1950,351.133
estimates,454,1951,350.392
estimates,454,1952,348.824
estimates,454,1953,347.088
estimates,454,1954,345.184
estimates,454,1955,343.116
estimates,454,1956,340.898
estimates,454,1957,338.545
estimates,454,1958,336.089
estimates,454,1959,333.587
estimates,454,1960,331.099
estimates,454,1961,328.679
estimates,454,1962,326.366
estimates,454,1963,324.154
estimates,454,1964,321.986
estimates,454,1965,319.717
estimates,454,1966,317.165
estimates,454,1967,314.197
estimates,454,1968,310.741
estimates,454,1969,306.806
estimates,454,1970,302.468
estimates,454,1971,297.863
estimates,454,1972,293.18
estimates,454,1973,288.577
estimates,454,1974,284.135
estimates,454,1975,279.886
estimates,454,1976,275.809
estimates,454,1977,271.826
estimates,454,1978,267.884
estimates,454,1979,263.984
estimates,454,1980,260.196
estimates,454,1981,256.614
estimates,454,1982,253.259
estimates,454,1983,250.092
estimates,454,1984,247.016
estimates,454,1985,243.876
estimates,454,1986,240.485
estimates,454,1987,236.679
estimates,454,1988,232.333
estimates,454,1989,227.38
estimates,454,1990,221.765
estimates,454,1991,215.488
estimates,454,1992,208.686
estimates,454,1993,201.523
estimates,454,1994,194.126
estimates,454,1995,186.655
estimates,454,1996,179.262
estimates,454,1997,172.039
estimates,454,1998,165.053
estimates,454,1999,158.346
estimates,454,2000,151.879
estimates,454,2001,145.545
estimates,454,2002,139.231
estimates,454,2003,132.88
estimates,454,2004,126.524
estimates,454,2005,120.243
estimates,454,2006,114.152
estimates,454,2007,108.382
estimates,454,2008,103.041
estimates,454,2009,98.184
estimates,454,2010,93.847
estimates,454,2011,90.024
estimates,454,2012,86.643
estimates,454,2013,83.626
estimates,454,2014,80.931
estimates,454,2015,78.526
medium_variant,454,2015,78.526
medium_variant,454,2016,76.386
medium_variant,454,2017,74.486
medium_variant,454,2018,72.786
medium_variant,454,2019,71.238
medium_variant,454,2020,69.795
medium_variant,454,2021,68.423
medium_variant,454,2022,67.108
medium_variant,454,2023,65.833
medium_variant,454,2024,64.58
medium_variant,454,2025,63.335
medium_variant,454,2026,62.1
medium_variant,454,2027,60.892
medium_variant,454,2028,59.726
medium_variant,454,2029,58.606
medium_variant,454,2030,57.536
medium_variant,454,2031,56.521
medium_variant,454,2032,55.561
medium_variant,454,2033,54.655
medium_variant,454,2034,53.798
medium_variant,454,2035,52.987
medium_variant,454,2036,52.215
medium_variant,454,2037,51.475
medium_variant,454,2038,50.76
medium_variant,454,2039,50.061
medium_variant,454,2040,49.375
medium_variant,454,2041,48.699
medium_variant,454,2042,48.033
medium_variant,454,2043,47.376
medium_variant,454,2044,46.723
medium_variant,454,2045,46.069
medium_variant,454,2046,45.41
medium_variant,454,2047,44.743
medium_variant,454,2048,44.069
medium_variant,454,2049,43.385
medium_variant,454,2050,42.691
medium_variant,454,2051,41.987
medium_variant,454,2052,41.275
medium_variant,454,2053,40.562
medium_variant,454,2054,39.85
medium_variant,454,2055,39.142
medium_variant,454,2056,38.44
medium_variant,454,2057,37.747
medium_variant,454,2058,37.068
medium_variant,454,2059,36.407
medium_variant,454,2060,35.771
medium_variant,454,2061,35.164
medium_variant,454,2062,34.589
medium_variant,454,2063,34.045
medium_variant,454,2064,33.534
medium_variant,454,2065,33.053
medium_variant,454,2066,32.6
medium_variant,454,2067,32.17
medium_variant,454,2068,31.758
medium_variant,454,2069,31.359
medium_variant,454,2070,30.97
medium_variant,454,2071,30.589
medium_variant,454,2072,30.215
medium_variant,454,2073,29.847
medium_variant,454,2074,29.484
medium_variant,454,2075,29.124
medium_variant,454,2076,28.765
medium_variant,454,2077,28.41
medium_variant,454,2078,28.058
medium_variant,454,2079,27.708
medium_variant,454,2080,27.362
medium_variant,454,2081,27.019
medium_variant,454,2082,26.679
medium_variant,454,2083,26.343
medium_variant,454,2084,26.011
medium_variant,454,2085,25.682
medium_variant,454,2086,25.356
medium_variant,454,2087,25.031
medium_variant,454,2088,24.709
medium_variant,454,2089,24.389
medium_variant,454,2090,24.07
medium_variant,454,2091,23.754
medium_variant,454,2092,23.439
medium_variant,454,2093,23.127
medium_variant,454,2094,22.817
medium_variant,454,2095,22.51
medium_variant,454,2096,22.205
medium_variant,454,2097,21.903
medium_variant,454,2098,21.604
medium_variant,454,2099,21.307
