variant,country,year,under_five_mortality
estimates,192,1950,120.272
estimates,192,1951,118.366
estimates,192,1952,114.567
estimates,192,1953,110.795
estimates,192,1954,107.048
estimates,192,1955,103.328
estimates,192,1956,99.632
estimates,192,1957,95.959
estimates,192,1958,92.308
estimates,192,1959,88.674
estimates,192,1960,85.053
estimates,192,1961,81.443
estimates,192,1962,77.845
estimates,192,1963,74.264
estimates,192,1964,70.712
estimates,192,1965,67.216
estimates,192,1966,63.812
estimates,192,1967,60.513
estimates,192,1968,57.319
estimates,192,1969,54.217
estimates,192,1970,51.139
estimates,192,1971,47.996
estimates,192,1972,44.748
estimates,192,1973,41.401
estimates,192,1974,38.01
estimates,192,1975,34.696
estimates,192,1976,31.612
estimates,192,1977,28.887
estimates,192,1978,26.601
estimates,192,1979,24.769
estimates,192,1980,23.356
estimates,192,1981,22.274
estimates,192,1982,21.379
estimates,192,1983,20.552
estimates,192,1984,19.735
estimates,192,1985,18.903
estimates,192,1986,18.07
estimates,192,1987,17.283
estimates,192,1988,16.571
estimates,192,1989,15.922
estimates,192,1990,15.316
estimates,192,1991,14.724
estimates,192,1992,14.123
estimates,192,1993,13.498
estimates,192,1994,12.844
estimates,192,1995,12.159
estimates,192,1996,11.452
estimates,192,1997,10.746
estimates,192,1998,10.066
estimates,192,1999,9.429
estimates,192,2000,8.856
estimates,192,2001,8.367
estimates,192,2002,7.965
estimates,192,2003,7.649
estimates,192,2004,7.416
estimates,192,2005,7.259
estimates,192,2006,7.167
estimates,192,2007,7.119
estimates,192,2008,7.093
estimates,192,2009,7.072
estimates,192,2010,7.038
estimates,192,2011,6.979
estimates,192,2012,6.893
estimates,192,2013,6.782
estimates,192,2014,6.645
estimates,192,2015,6.485
medium_variant,192,2015,6.485
medium_variant,192,2016,6.311
medium_variant,192,2017,6.134
medium_variant,192,2018,5.963
medium_variant,192,2019,5.804
medium_variant,192,2020,5.656
medium_variant,192,2021,5.519
medium_variant,192,2022,5.388
medium_variant,192,2023,5.258
medium_variant,192,2024,5.129
medium_variant,192,2025,5
medium_variant,192,2026,4.872
medium_variant,192,2027,4.745
medium_variant,192,2028,4.621
medium_variant,192,2029,4.501
medium_variant,192,2030,4.384
medium_variant,192,2031,4.272
medium_variant,192,2032,4.164
medium_variant,192,2033,4.06
medium_variant,192,2034,3.961
medium_variant,192,2035,3.867
medium_variant,192,2036,3.777
medium_variant,192,2037,3.692
medium_variant,192,2038,3.611
medium_variant,192,2039,3.534
medium_variant,192,2040,3.461
medium_variant,192,2041,3.392
medium_variant,192,2042,3.326
medium_variant,192,2043,3.263
medium_variant,192,2044,3.202
medium_variant,192,2045,3.143
medium_variant,192,2046,3.085
medium_variant,192,2047,3.027
medium_variant,192,2048,2.97
medium_variant,192,2049,2.912
medium_variant,192,2050,2.855
medium_variant,192,2051,2.799
medium_variant,192,2052,2.743
medium_variant,192,2053,2.689
medium_variant,192,2054,2.636
medium_variant,192,2055,2.585
medium_variant,192,2056,2.536
medium_variant,192,2057,2.487
medium_variant,192,2058,2.438
medium_variant,192,2059,2.391
medium_variant,192,2060,2.343
medium_variant,192,2061,2.296
medium_variant,192,2062,2.249
medium_variant,192,2063,2.203
medium_variant,192,2064,2.157
medium_variant,192,2065,2.112
medium_variant,192,2066,2.068
medium_variant,192,2067,2.024
medium_variant,192,2068,1.981
medium_variant,192,2069,1.94
medium_variant,192,2070,1.899
medium_variant,192,2071,1.859
medium_variant,192,2072,1.82
medium_variant,192,2073,1.781
medium_variant,192,2074,1.743
medium_variant,192,2075,1.706
medium_variant,192,2076,1.67
medium_variant,192,2077,1.634
medium_variant,192,2078,1.6
medium_variant,192,2079,1.566
medium_variant,192,2080,1.534
medium_variant,192,2081,1.503
medium_variant,192,2082,1.474
medium_variant,192,2083,1.445
medium_variant,192,2084,1.418
medium_variant,192,2085,1.392
medium_variant,192,2086,1.367
medium_variant,192,2087,1.343
medium_variant,192,2088,1.319
medium_variant,192,2089,1.296
medium_variant,192,2090,1.273
medium_variant,192,2091,1.25
medium_variant,192,2092,1.228
medium_variant,192,2093,1.205
medium_variant,192,2094,1.181
medium_variant,192,2095,1.158
medium_variant,192,2096,1.134
medium_variant,192,2097,1.11
medium_variant,192,2098,1.086
medium_variant,192,2099,1.062
