region,variant,year,populationdensitypersqkm
901,estimates,1950,16.597136981373
901,estimates,1951,16.7875284181404
901,estimates,1952,16.9883915920907
901,estimates,1953,17.1959232760172
901,estimates,1954,17.4071035943537
901,estimates,1955,17.619697550771
901,estimates,1956,17.8322910998292
901,estimates,1957,18.0442565010823
901,estimates,1958,18.2556395824344
901,estimates,1959,18.4669852682167
901,estimates,1960,18.6788002928406
901,estimates,1961,18.8909734268909
901,estimates,1962,19.102278152711
901,estimates,1963,19.3101558474972
901,estimates,1964,19.5113232576265
901,estimates,1965,19.7035726390966
901,estimates,1966,19.8855080128458
901,estimates,1967,20.0580436150082
901,estimates,1968,20.2241345103098
901,estimates,1969,20.388083613055
901,estimates,1970,20.5529346496881
901,estimates,1971,20.7198007698148
901,estimates,1972,20.8875617154124
901,estimates,1973,21.0543516390106
901,estimates,1974,21.2173108182921
901,estimates,1975,21.3744129673865
901,estimates,1976,21.525278753456
901,estimates,1977,21.670773977632
901,estimates,1978,21.8116276091086
901,estimates,1979,21.9490007232953
901,estimates,1980,22.0838370083925
901,estimates,1981,22.2159724819755
901,estimates,1982,22.3453501137637
901,estimates,1983,22.4731423648547
901,estimates,1984,22.6008319818085
901,estimates,1985,22.7293169674974
901,estimates,1986,22.8592319671047
901,estimates,1987,22.9898633688762
901,estimates,1988,23.1190645530498
901,estimates,1989,23.24384485171
901,estimates,1990,23.3620306168149
901,estimates,1991,23.4731462361923
901,estimates,1992,23.5778081868077
901,estimates,1993,23.6763096043034
901,estimates,1994,23.7693119380947
901,estimates,1995,23.8575072506369
901,estimates,1996,23.9410315387813
901,estimates,1997,24.0203135276624
901,estimates,1998,24.0967768560281
901,estimates,1999,24.1722251472386
901,estimates,2000,24.2481496820281
901,estimates,2001,24.3246111569096
901,estimates,2002,24.4018397094333
901,estimates,2003,24.4816071278423
901,estimates,2004,24.5660363643323
901,estimates,2005,24.6563397400935
901,estimates,2006,24.7536787989985
901,estimates,2007,24.8568924045337
901,estimates,2008,24.9619942622922
901,estimates,2009,25.0634611321721
901,estimates,2010,25.1573298985016
901,estimates,2011,25.2419641181145
901,estimates,2012,25.3184825010689
901,estimates,2013,25.3890659463994
901,estimates,2014,25.4571668636147
901,constant_fertility,2015,25.5252574950115
901,constant_mortality,2015,25.5252574950115
901,estimates,2015,25.5252574950115
901,high_variant,2015,25.5252574950115
901,instant_replacement,2015,25.5252574950115
901,low_variant,2015,25.5252574950115
901,medium_variant,2015,25.5252574950115
901,momentum,2015,25.5252574950115
901,no_change,2015,25.5252574950115
901,zero_migration,2015,25.5252574950115
901,constant_fertility,2016,25.5953149378431
901,constant_mortality,2016,25.5876188440499
901,high_variant,2016,25.6245486596859
901,instant_replacement,2016,25.6363597733768
901,low_variant,2016,25.5700658198669
901,medium_variant,2016,25.5938896900266
901,momentum,2016,25.5938029428962
901,no_change,2016,25.585552229624
901,zero_migration,2016,25.5448043996445
901,constant_fertility,2017,25.6597052205861
901,constant_mortality,2017,25.644093608995
901,high_variant,2017,25.728882584348
901,instant_replacement,2017,25.7645280373287
