region,variant,year,populationdensitypersqkm
921,estimates,1950,49.4618212773473
921,estimates,1951,50.2757401846069
921,estimates,1952,51.1416095432935
921,estimates,1953,52.05835584812
921,estimates,1954,53.0251555231828
921,estimates,1955,54.0413920243573
921,estimates,1956,55.1066952508672
921,estimates,1957,56.2209235341003
921,estimates,1958,57.3841233545307
921,estimates,1959,58.5964505185817
921,estimates,1960,59.8579857860773
921,estimates,1961,61.1685101177825
921,estimates,1962,62.52731032892
921,estimates,1963,63.9331077222757
921,estimates,1964,65.3842868108652
921,estimates,1965,66.8795622159063
921,estimates,1966,68.4195093269366
921,estimates,1967,70.0042421179525
921,estimates,1968,71.631627232019
921,estimates,1969,73.298959505533
921,estimates,1970,75.0049670196826
921,estimates,1971,76.7485281425231
921,estimates,1972,78.532136745168
921,estimates,1973,80.3626354312715
921,estimates,1974,82.2492477667827
921,estimates,1975,84.1987925341125
921,estimates,1976,86.2124355216567
921,estimates,1977,88.2887001028477
921,estimates,1978,90.4282348739706
921,estimates,1979,92.6310217270072
921,estimates,1980,94.8960393503695
921,estimates,1981,97.2218223502716
921,estimates,1982,99.6052904269493
921,estimates,1983,102.041306132314
921,estimates,1984,104.523370527719
921,estimates,1985,107.045015758333
921,estimates,1986,109.604130351779
921,estimates,1987,112.19607439471
921,estimates,1988,114.808778650976
921,estimates,1989,117.427571655703
921,estimates,1990,120.041533596135
921,estimates,1991,122.644021540988
921,estimates,1992,125.235425635744
921,estimates,1993,127.820780684109
921,estimates,1994,130.408979853329
921,estimates,1995,133.006135519439
921,estimates,1996,135.611345186564
921,estimates,1997,138.220411764712
921,estimates,1998,140.832207424539
921,estimates,1999,143.445080366193
921,estimates,2000,146.056856659156
921,estimates,2001,148.668095231132
921,estimates,2002,151.276267156984
921,estimates,2003,153.872376237748
921,estimates,2004,156.444827338111
921,estimates,2005,158.985514166522
921,estimates,2006,161.489622701528
921,estimates,2007,163.959479387701
921,estimates,2008,166.402942523892
921,estimates,2009,168.831848169207
921,estimates,2010,171.254474302447
921,estimates,2011,173.672588924652
921,estimates,2012,176.082331929268
921,estimates,2013,178.479497027041
921,estimates,2014,180.85769363693
921,constant_fertility,2015,183.211841055757
921,constant_mortality,2015,183.211841055757
921,estimates,2015,183.211841055757
921,high_variant,2015,183.211841055757
921,instant_replacement,2015,183.211841055757
921,low_variant,2015,183.211841055757
921,medium_variant,2015,183.211841055757
921,momentum,2015,183.211841055757
921,no_change,2015,183.211841055757
921,zero_migration,2015,183.211841055757
921,constant_fertility,2016,185.669276997191
921,constant_mortality,2016,185.47267892247
921,high_variant,2016,185.76055109187
921,instant_replacement,2016,185.37465392624
921,low_variant,2016,185.295398907535
921,medium_variant,2016,185.539827036472
921,momentum,2016,185.45152866049
921,no_change,2016,185.612156755012
921,zero_migration,2016,185.698664954894
921,constant_fertility,2017,188.163616304847
921,constant_mortality,2017,187.697310630075
921,high_variant,2017,188.376915879153
921,instant_replacement,2017,187.445652560198
921,low_variant,2017,187.276748133059
921,medium_variant,2017,187.841563169337
921,momentum,2017,187.630179365245
921,no_change,2017,188.030979817113
921,zero_migration,2017,188.15925285349
921,constant_fertility,2018,190.688073119983
921,constant_mortality,2018,189.882700422595
921,high_variant,2018,191.042154788307
921,instant_replacement,2018,189.456051985312
921,low_variant,2018,189.167098951217
921,medium_variant,2018,190.116235658716
921,momentum,2018,189.764286185316
921,no_change,2018,190.461608629178
921,zero_migration,2018,190.591249740847
921,constant_fertility,2019,193.236392429609
921,constant_mortality,2019,192.02584023867
921,high_variant,2019,193.740618521481
921,instant_replacement,2019,191.450944749532
921,low_variant,2019,190.974767784035
921,medium_variant,2019,192.363510523034
921,momentum,2019,191.878020419841
921,no_change,2019,192.897887723897
921,zero_migration,2019,192.992395310236
921,constant_fertility,2020,195.802857910062
921,constant_mortality,2020,194.123721435933
921,high_variant,2020,196.459759868313
921,instant_replacement,2020,193.463013598347
921,low_variant,2020,192.705182195228
921,medium_variant,2020,194.582471128605
921,momentum,2020,193.988682101347
921,no_change,2020,195.334230438765
921,zero_migration,2020,195.360542647917
921,constant_fertility,2021,198.382308001507
921,constant_mortality,2021,196.173353383202
921,high_variant,2021,199.19029154587
921,instant_replacement,2021,195.502145412808
921,low_variant,2021,194.360717337033
921,medium_variant,2021,196.771905400227
921,momentum,2021,196.10078138519
921,no_change,2021,197.76560477827
