region,variant,year,populationdensitypersqkm
957,estimates,1950,29.9133498145859
957,estimates,1951,30.7843016069221
957,estimates,1952,31.6138442521632
957,estimates,1953,32.4025957972806
957,estimates,1954,33.1550061804697
957,estimates,1955,33.8840543881335
957,estimates,1956,34.6075401730532
957,estimates,1957,35.3553770086527
957,estimates,1958,36.1595797280593
957,estimates,1959,37.0530284301607
957,estimates,1960,38.066131025958
957,estimates,1961,39.2134734239802
957,estimates,1962,40.4799752781211
957,estimates,1963,41.827564894932
957,estimates,1964,43.1998763906057
957,estimates,1965,44.5505562422744
957,estimates,1966,45.8714462299135
957,estimates,1967,47.1653893695921
957,estimates,1968,48.4038318912237
957,estimates,1969,49.5646477132262
957,estimates,1970,50.6351050679852
957,estimates,1971,51.5970333745365
957,estimates,1972,52.4587144622991
957,estimates,1973,53.2493201483313
957,estimates,1974,54.0055624227441
957,estimates,1975,54.7564894932015
957,estimates,1976,55.5080346106304
957,estimates,1977,56.2599505562423
957,estimates,1978,57.0265760197775
957,estimates,1979,57.8245982694685
957,estimates,1980,58.6662546353523
957,estimates,1981,59.5546353522868
957,estimates,1982,60.4946847960445
957,estimates,1983,61.4613102595797
957,estimates,1984,62.4323856613103
957,estimates,1985,63.3834363411619
957,estimates,1986,64.3138442521632
957,estimates,1987,65.2229913473424
957,estimates,1988,66.1080346106304
957,estimates,1989,66.9731767614339
957,estimates,1990,67.8128553770087
957,estimates,1991,68.6228677379481
957,estimates,1992,69.4090234857849
957,estimates,1993,70.1762669962917
957,estimates,1994,70.9474660074166
957,estimates,1995,71.7313967861557
957,estimates,1996,72.533868974042
957,estimates,1997,73.3417799752781
957,estimates,1998,74.157478368356
957,estimates,1999,74.96847960445
957,estimates,2000,75.7683559950556
957,estimates,2001,76.5610630407911
957,estimates,2002,77.3406674907293
957,estimates,2003,78.0888751545117
957,estimates,2004,78.7729295426453
957,estimates,2005,79.3782447466007
957,estimates,2006,79.8962917181706
957,estimates,2007,80.3355995055624
957,estimates,2008,80.7220024721879
957,estimates,2009,81.0896168108776
957,estimates,2010,81.4676143386897
957,estimates,2011,81.8541409147095
957,estimates,2012,82.2527812113721
957,estimates,2013,82.6782447466007
957,estimates,2014,83.1407911001236
957,constant_fertility,2015,83.6522867737948
957,constant_mortality,2015,83.6522867737948
957,estimates,2015,83.6522867737948
957,high_variant,2015,83.6522867737948
957,instant_replacement,2015,83.6522867737948
957,low_variant,2015,83.6522867737948
957,medium_variant,2015,83.6522867737948
957,momentum,2015,83.6522867737948
957,no_change,2015,83.6522867737948
957,zero_migration,2015,83.6522867737948
957,constant_fertility,2016,84.4441285537701
957,constant_mortality,2016,84.365760197775
957,high_variant,2016,84.478739184178
957,instant_replacement,2016,83.9355995055624
957,low_variant,2016,84.2915945611867
957,medium_variant,2016,84.2194066749073
957,momentum,2016,84.3181705809642
