region,variant,year,populationdensitypersqkm
902,estimates,1950,21.2526833971243
902,estimates,1951,21.7242358577691
902,estimates,1952,22.1798792048973
902,estimates,1953,22.6299788353374
902,estimates,1954,23.0831279507114
902,estimates,1955,23.5461360632233
902,estimates,1956,24.0239701294877
902,estimates,1957,24.519814243889
902,estimates,1958,25.0352728552696
902,estimates,1959,25.5706866293696
902,estimates,1960,26.126117802843
902,estimates,1961,26.7023808968196
902,estimates,1962,27.3019639082765
902,estimates,1963,27.9294046066028
902,estimates,1964,28.590201558825
902,estimates,1965,29.2875471682482
902,estimates,1966,30.0233284487417
902,estimates,1967,30.7944837174318
902,estimates,1968,31.5929346788447
902,estimates,1969,32.40747371039
902,estimates,1970,33.2294579297678
902,estimates,1971,34.0569013444822
902,estimates,1972,34.8904819772603
902,estimates,1973,35.7276047904998
902,estimates,1974,36.5660118319716
902,estimates,1975,37.4046306336278
902,estimates,1976,38.2416139977486
902,estimates,1977,39.0783127103526
902,estimates,1978,39.9210619837947
902,estimates,1979,40.7786718788179
902,estimates,1980,41.6577847909134
902,estimates,1981,42.5583930531573
902,estimates,1982,43.4791445708453
902,estimates,1983,44.4233798510118
902,estimates,1984,45.3948183022814
902,estimates,1985,46.3947251769413
902,estimates,1986,47.4252909681696
902,estimates,1987,48.481984783351
902,estimates,1988,49.5508782543754
902,estimates,1989,50.6132824708447
902,estimates,1990,51.6553644258697
902,estimates,1991,52.6721877688001
902,estimates,1992,53.666094997909
902,estimates,1993,54.6396781383519
902,estimates,1994,55.5984603505726
902,estimates,1995,56.5469441435186
902,estimates,1996,57.4851217021134
902,estimates,1997,58.4124217849866
902,estimates,1998,59.3325231080406
902,estimates,1999,60.2500479867082
902,estimates,2000,61.1687448552779
902,estimates,2001,62.0903950203722
902,estimates,2002,63.015682974071
902,estimates,2003,63.9458750057335
902,estimates,2004,64.8819147642746
902,estimates,2005,65.8245996714854
902,estimates,2006,66.7741315119074
902,estimates,2007,67.7309935856915
902,estimates,2008,68.6963654879327
902,estimates,2009,69.6715600280683
902,estimates,2010,70.6570184431108
902,estimates,2011,71.6531526234097
902,estimates,2012,72.6582671417644
902,estimates,2013,73.6679812463948
902,estimates,2014,74.6764477536506
902,constant_fertility,2015,75.6791080292458
902,constant_mortality,2015,75.6791080292458
902,estimates,2015,75.6791080292458
902,high_variant,2015,75.6791080292458
902,instant_replacement,2015,75.6791080292458
902,low_variant,2015,75.6791080292458
902,medium_variant,2015,75.6791080292458
902,momentum,2015,75.6791080292458
902,no_change,2015,75.6791080292458
902,zero_migration,2015,75.6791080292458
902,constant_fertility,2016,76.7241612320145
902,constant_mortality,2016,76.6466575847284
902,high_variant,2016,76.7676622950978
902,instant_replacement,2016,76.5348447133314
902,low_variant,2016,76.5799557563068
902,medium_variant,2016,76.6740283416957
902,momentum,2016,76.5405636087311
902,no_change,2016,76.6964284876048
902,zero_migration,2016,76.7065705065752
902,constant_fertility,2017,77.7774745882048
902,constant_mortality,2017,77.5977625643014
902,high_variant,2017,77.8798362539108
902,instant_replacement,2017,77.3251824398277
902,low_variant,2017,77.4417060864127
902,medium_variant,2017,77.6611168607615
902,momentum,2017,77.3384433287739
902,no_change,2017,77.7133201044287
902,zero_migration,2017,77.7260272587646
902,constant_fertility,2018,78.8388529307808
902,constant_mortality,2018,78.5322105410913
902,high_variant,2018,79.0100375947751
902,instant_replacement,2018,78.06971470501
902,low_variant,2018,78.2694690550483
902,medium_variant,2018,78.6399155957831
902,momentum,2018,78.0901212655763
902,no_change,2018,78.729445473346
902,zero_migration,2018,78.7374134317881
902,constant_fertility,2019,79.9081248218973
902,constant_mortality,2019,79.4497315183936
902,high_variant,2019,80.15370785625
902,instant_replacement,2019,78.797841753627
902,low_variant,2019,79.0672379689078
902,medium_variant,2019,79.6105911325909
902,momentum,2019,78.8219829455499
902,no_change,2019,79.7444840650939
902,zero_migration,2019,79.7406178243874
902,constant_fertility,2020,80.985136787274
902,constant_mortality,2020,80.350003559491
902,high_variant,2020,81.307317994117
902,instant_replacement,2020,79.5312426086501
902,low_variant,2020,79.8379020112556
902,medium_variant,2020,80.5731386068247
902,momentum,2020,79.5534498838969
902,no_change,2020,80.7581407092848
902,zero_migration,2020,80.7354809991195
902,constant_fertility,2021,82.0697573039837
902,constant_mortality,2021,81.2326334660184
902,high_variant,2021,82.4684097407904
902,instant_replacement,2021,80.2756357333662
902,low_variant,2021,80.5831784248385
902,medium_variant,2021,81.5268292656617
902,momentum,2021,80.289279635151
902,no_change,2021,81.7701310013236
902,zero_migration,2021,81.7218005047539
902,constant_fertility,2022,83.1618812820841
902,constant_mortality,2022,82.0971828776032
902,high_variant,2022,83.6355610362575
902,instant_replacement,2022,81.0252965655186
902,low_variant,2022,81.3036805141649
902,medium_variant,2022,82.4707422387283
902,momentum,2022,81.0240199671718
902,no_change,2022,82.7801976609815
902,zero_migration,2022,82.6993229747731
902,constant_fertility,2023,84.2614300522717
902,constant_mortality,2023,82.9431579875695
902,high_variant,2023,84.8082342575589
902,instant_replacement,2023,81.7767781994447
902,low_variant,2023,81.9990772311012
902,medium_variant,2023,83.4045771579316
902,momentum,2023,81.7547180155482
902,no_change,2023,83.7881076187176
902,zero_migration,2023,83.6677636465454
902,constant_fertility,2024,85.3683839225284
902,constant_mortality,2024,83.7700547790229
902,high_variant,2024,85.9865520260889
902,instant_replacement,2024,82.5229947062678
902,low_variant,2024,82.6683765794327
902,medium_variant,2024,84.3281578074884
902,momentum,2024,82.4752981815659
902,no_change,2024,84.7936771152861
902,zero_migration,2024,84.6268134726747
902,constant_fertility,2025,86.4828421430944
902,constant_mortality,2025,84.5774189898231
902,high_variant,2025,87.1705875047936
902,instant_replacement,2025,83.2587447017619
902,low_variant,2025,83.3107712851865
902,medium_variant,2025,85.241350071792
902,momentum,2025,83.1812467830629
902,no_change,2025,85.7968239010162
902,zero_migration,2025,85.5761987155902
902,constant_fertility,2026,87.6050758341689
902,constant_mortality,2026,85.3649226460134
902,high_variant,2026,88.3596213362272
902,instant_replacement,2026,83.9840480137525
902,low_variant,2026,83.9265396416414
902,medium_variant,2026,86.1438315943581
902,momentum,2026,83.8725333992666
902,no_change,2026,86.7976132867392
902,zero_migration,2026,86.5157232205688
902,constant_fertility,2027,88.7355988524823
902,constant_mortality,2027,86.1324329900574
902,high_variant,2027,89.5514857934067
902,instant_replacement,2027,84.7014178005541
902,low_variant,2027,84.5178303134129
902,medium_variant,2027,87.0354404191406
902,momentum,2027,84.5511256393407
902,no_change,2027,87.796315195083
902,zero_migration,2027,87.4453195655974
902,constant_fertility,2028,89.8751845202525
902,constant_mortality,2028,86.8800432226101
902,high_variant,2028,90.7422841778147
902,instant_replacement,2028,85.4107774793525
902,low_variant,2028,85.0890026565018
902,medium_variant,2028,87.9164400364534
902,momentum,2028,85.2165555369816
902,no_change,2028,88.7934201486627
902,zero_migration,2028,88.3650721856049
902,constant_fertility,2029,91.0247950302259
902,constant_mortality,2029,87.6079848576045
902,high_variant,2029,91.9271885992265
902,instant_replacement,2029,86.1121885583825
902,low_variant,2029,85.6456719332045
902,medium_variant,2029,88.7872640781153
902,momentum,2029,85.8683747438275
902,no_change,2029,89.7895794902989
902,zero_migration,2029,89.2751519505166
902,constant_fertility,2030,92.1853873897896
902,constant_mortality,2030,88.3163989491516
902,high_variant,2030,93.1027717328822
902,instant_replacement,2030,86.805459154669
902,low_variant,2030,86.1918873903618
902,medium_variant,2030,89.6482159863965
902,momentum,2030,86.5060086603712
902,no_change,2030,90.7854373773858
902,zero_migration,2030,90.1756605427531
902,constant_fertility,2031,93.3577869599429
902,constant_mortality,2031,89.0052052476478
902,high_variant,2031,94.2675830733714
902,instant_replacement,2031,87.4902850728302
902,low_variant,2031,86.729315244319
902,medium_variant,2031,90.499315947159
902,momentum,2031,87.1290223831459
902,no_change,2031,91.7815137532781
902,zero_migration,2031,91.0665568251329
902,constant_fertility,2032,94.5427867919602
902,constant_mortality,2032,89.674186474205
902,high_variant,2032,95.4224792913845
902,instant_replacement,2032,88.1657756039973
902,low_variant,2032,87.2570776261437
902,medium_variant,2032,91.3403850655172
902,momentum,2032,87.7365776741773
902,no_change,2032,92.7783115360677
902,zero_migration,2032,91.9476899407475
902,constant_fertility,2033,95.7413280778838
902,constant_mortality,2033,90.3231877470882
902,high_variant,2033,96.5693451538025
902,instant_replacement,2033,88.8304355252116
902,low_variant,2033,87.7734457248002
902,medium_variant,2033,92.171296608828
902,momentum,2033,88.3271985827576
902,no_change,2033,93.776505575536
902,zero_migration,2033,92.8189144155849
902,constant_fertility,2034,96.9543993446758
902,constant_mortality,2034,90.9520154919079
