region,variant,year,populationdensitypersqkm
926,estimates,1950,131.324248636485
926,estimates,1951,132.012693033399
926,estimates,1952,132.80306282074
926,estimates,1953,133.654080095927
926,estimates,1954,134.538187540193
926,estimates,1955,135.441596353975
926,estimates,1956,136.365168452477
926,estimates,1957,137.323497396726
926,estimates,1958,138.342347537502
926,estimates,1959,139.454538946394
926,estimates,1960,140.687075841504
926,estimates,1961,142.047656462245
926,estimates,1962,143.512709501972
926,estimates,1963,145.022426342179
926,estimates,1964,146.495027362305
926,estimates,1965,147.869314739343
926,estimates,1966,149.120268042907
926,estimates,1967,150.255822423861
926,estimates,1968,151.288033633019
926,estimates,1969,152.242270554186
926,estimates,1970,153.136013012025
926,estimates,1971,153.974910929821
926,estimates,1972,154.747246870001
926,estimates,1973,155.434321420937
926,estimates,1974,156.010553676903
926,estimates,1975,156.461660735077
926,estimates,1976,156.785754678524
926,estimates,1977,157.001864935602
926,estimates,1978,157.143323196012
926,estimates,1979,157.255106683946
926,estimates,1980,157.374550616081
926,estimates,1981,157.511147121652
926,estimates,1982,157.671063273066
926,estimates,1983,157.884003341502
926,estimates,1984,158.183353404896
926,estimates,1985,158.591943615001
926,estimates,1986,159.118765544952
926,estimates,1987,159.756512734972
926,estimates,1988,160.489387708254
926,estimates,1989,161.292263101616
926,estimates,1990,162.141431176915
926,estimates,1991,163.040224365653
926,estimates,1992,163.979742356308
926,estimates,1993,164.908936723062
926,estimates,1994,165.762829199869
926,estimates,1995,166.49700764705
926,estimates,1996,167.085150003988
926,estimates,1997,167.543620675673
926,estimates,1998,167.924115215699
926,estimates,1999,168.302893299996
926,estimates,2000,168.734581915679
926,estimates,2001,169.24040998808
926,estimates,2002,169.802717934821
926,estimates,2003,170.390860291759
926,estimates,2004,170.957281463774
926,estimates,2005,171.470076760877
926,estimates,2006,171.916799574452
926,estimates,2007,172.316294044132
926,estimates,2008,172.705205854434
926,estimates,2009,173.135374365125
926,estimates,2010,173.642346434066
926,estimates,2011,174.237429282508
926,estimates,2012,174.90396167477
926,estimates,2013,175.615221474089
926,estimates,2014,176.331477616076
926,constant_fertility,2015,177.021993374979
926,constant_mortality,2015,177.021993374979
926,estimates,2015,177.021993374979
926,high_variant,2015,177.021993374979
926,instant_replacement,2015,177.021993374979
926,low_variant,2015,177.021993374979
926,medium_variant,2015,177.021993374979
926,momentum,2015,177.021993374979
926,no_change,2015,177.021993374979
926,zero_migration,2015,177.021993374979
926,constant_fertility,2016,177.72937778231
926,constant_mortality,2016,177.672158596748
926,high_variant,2016,177.917246719466
926,instant_replacement,2016,177.954211358698
926,low_variant,2016,177.569283716848
926,medium_variant,2016,177.680692939999
926,momentum,2016,177.493118989864
926,no_change,2016,177.657850804396
926,zero_migration,2016,177.072161448904
926,constant_fertility,2017,178.353465229589
926,constant_mortality,2017,178.224853653943
926,high_variant,2017,178.794598039116
926,instant_replacement,2017,178.971337669071
926,low_variant,2017,177.985421907353
926,medium_variant,2017,178.31096681821
926,momentum,2017,177.856139236234
926,no_change,2017,178.187885327372
926,zero_migration,2017,177.102508238688
926,constant_fertility,2018,178.900549080544
926,constant_mortality,2018,178.686703770687
926,high_variant,2018,179.649792146153
926,instant_replacement,2018,180.025550300823
926,low_variant,2018,178.285132408013
926,medium_variant,2018,178.903113623958
926,momentum,2018,178.12983556898
926,no_change,2018,178.619497430797
926,zero_migration,2018,177.112884407151
926,constant_fertility,2019,179.377585497863
926,constant_mortality,2019,179.064968393201
926,high_variant,2019,180.481107053841
926,instant_replacement,2019,181.051897721105
926,low_variant,2019,178.48238285427
926,medium_variant,2019,179.447978619414
926,momentum,2019,178.346472193523
926,no_change,2019,178.960776211885
926,zero_migration,2019,177.103158131969
926,constant_fertility,2020,179.792198052368
926,constant_mortality,2020,179.367756899057
926,high_variant,2020,181.289353054654
926,instant_replacement,2020,182.003144211347
926,low_variant,2020,178.590138847533
926,medium_variant,2020,179.939746872928
926,momentum,2020,178.529801096059
926,no_change,2020,179.220415491247
926,zero_migration,2020,177.073015067596
926,constant_fertility,2021,180.152792030491
926,constant_mortality,2021,179.603957615933
926,high_variant,2021,182.078094882373
926,instant_replacement,2021,182.859966278006
926,low_variant,2021,178.620574133423
926,medium_variant,2021,180.371490798677
926,momentum,2021,178.682819160355
926,no_change,2021,179.407834573196
926,zero_migration,2021,177.022203553231
926,constant_fertility,2022,180.468396800574
926,constant_mortality,2022,179.783223072255
926,high_variant,2022,182.853292196656
926,instant_replacement,2022,183.632865459029
926,low_variant,2022,178.584865954533
926,medium_variant,2022,180.744890900848
926,momentum,2022,178.79654403162
926,no_change,2022,179.533110030002
926,zero_migration,2022,176.950339183912
926,constant_fertility,2023,180.748503570021
926,constant_mortality,2023,179.915741382261
926,high_variant,2023,183.623082030111
926,instant_replacement,2023,184.34142704894
926,low_variant,2023,178.49335821512
926,medium_variant,2023,181.074461462707
926,momentum,2023,178.869498931082
926,no_change,2023,179.606709291738
926,zero_migration,2023,176.857031101837
926,constant_fertility,2024,181.00257681303
926,constant_mortality,2024,180.011695129181
926,high_variant,2024,184.396662446785
926,instant_replacement,2024,185.01870618711
926,low_variant,2024,178.355371583213
926,medium_variant,2024,181.381178826949
926,momentum,2024,178.897843496461
926,no_change,2024,179.638993777516
926,zero_migration,2024,176.741860794168
926,constant_fertility,2025,181.238912117734
926,constant_mortality,2025,180.080021497917
926,high_variant,2025,185.181920662153
926,instant_replacement,2025,185.688861388724
926,low_variant,2025,178.179258800677
926,medium_variant,2025,181.680594340587
926,momentum,2025,178.879169896198
926,no_change,2025,179.639224236126
926,zero_migration,2025,176.6044613708
926,constant_fertility,2026,181.463162172922
926,constant_mortality,2026,180.126993571836
926,high_variant,2026,185.982475798228
926,instant_replacement,2026,186.35514765119
926,low_variant,2026,177.972103243356
926,medium_variant,2026,181.977303348308
926,momentum,2026,178.814638719854
926,no_change,2026,179.613927255408
926,zero_migration,2026,176.444565499743
926,constant_fertility,2027,181.677304313469
926,constant_mortality,2027,180.154983230956
