region,variant,year,populationdensitypersqkm
1500,estimates,1950,9.15469259817916
1500,estimates,1951,9.28851176374932
1500,estimates,1952,9.43306764222005
1500,estimates,1953,9.59045293244684
1500,estimates,1954,9.76194103475093
1500,estimates,1955,9.94793652423719
1500,estimates,1956,10.1479766516027
1500,estimates,1957,10.3607408482574
1500,estimates,1958,10.584221675565
1500,estimates,1959,10.8159650256776
1500,estimates,1960,11.0538239562308
1500,estimates,1961,11.2967473295029
1500,estimates,1962,11.545485621236
1500,estimates,1963,11.802885079112
1500,estimates,1964,12.0730374075079
1500,estimates,1965,12.3587976445557
1500,estimates,1966,12.6610399755023
1500,estimates,1967,12.9785328082646
1500,estimates,1968,13.3094507308431
1500,estimates,1969,13.6510280389485
1500,estimates,1970,14.0011600987237
1500,estimates,1971,14.3593900926329
1500,estimates,1972,14.7260481985573
1500,estimates,1973,15.1007127607613
1500,estimates,1974,15.4830821881934
1500,estimates,1975,15.8729656637664
1500,estimates,1976,16.2708954742463
1500,estimates,1977,16.6770428547418
1500,estimates,1978,17.0905566324038
1500,estimates,1979,17.5103095570769
1500,estimates,1980,17.9360357712467
1500,estimates,1981,18.3676552317904
1500,estimates,1982,18.8071601548577
1500,estimates,1983,19.2590035823511
1500,estimates,1984,19.7290290910281
1500,estimates,1985,20.2218024978336
1500,estimates,1986,20.7384177492665
1500,estimates,1987,21.2788652687389
1500,estimates,1988,21.8450888891915
1500,estimates,1989,22.4389776997866
1500,estimates,1990,23.0614415478408
1500,estimates,1991,23.7147812443287
1500,estimates,1992,24.3979515832955
1500,estimates,1993,25.1044028932945
1500,estimates,1994,25.8250688613412
1500,estimates,1995,26.5538018182791
1500,estimates,1996,27.2878214805355
1500,estimates,1997,28.03009308847
1500,estimates,1998,28.787312963965
1500,estimates,1999,29.5691906951363
1500,estimates,2000,30.3827650740839
1500,estimates,2001,31.2306691622085
1500,estimates,2002,32.1108840861419
1500,estimates,2003,33.0202457841249
1500,estimates,2004,33.9536056966929
1500,estimates,2005,34.907442784053
1500,estimates,2006,35.88071698588
1500,estimates,2007,36.8753990067344
1500,estimates,2008,37.8945259828522
1500,estimates,2009,38.9424288189065
1500,estimates,2010,40.0220933377744
1500,estimates,2011,41.1344834158804
1500,estimates,2012,42.2782172373522
1500,estimates,2013,43.4510768930211
1500,estimates,2014,44.6497628910231
1500,constant_fertility,2015,45.8717565172758
1500,constant_mortality,2015,45.8717565172758
1500,estimates,2015,45.8717565172758
1500,high_variant,2015,45.8717565172758
1500,instant_replacement,2015,45.8717565172758
1500,low_variant,2015,45.8717565172758
1500,medium_variant,2015,45.8717565172758
1500,momentum,2015,45.8717565172758
1500,no_change,2015,45.8717565172758
1500,zero_migration,2015,45.8717565172758
1500,constant_fertility,2016,47.1883108017088
1500,constant_mortality,2016,47.0829218813063
1500,high_variant,2016,47.1663069472858
1500,instant_replacement,2016,46.5886540979873
1500,low_variant,2016,47.0663216523345
1500,medium_variant,2016,47.116289000466
1500,momentum,2016,46.5967170132552
1500,no_change,2016,47.1551282105337
1500,zero_migration,2016,47.1492140957742
1500,constant_fertility,2017,48.5626102673839
1500,constant_mortality,2017,48.3068333264848
1500,high_variant,2017,48.5053682858087
1500,instant_replacement,2017,47.1086894777048
1500,low_variant,2017,48.2622112152052
1500,medium_variant,2017,48.3837040257519
1500,momentum,2017,47.1278327195641
1500,no_change,2017,48.4851062983758
1500,zero_migration,2017,48.450586987052
1500,constant_fertility,2018,49.9939653285057
1500,constant_mortality,2018,49.5433960874714
1500,high_variant,2018,49.8856904961954
1500,instant_replacement,2018,47.503168071723
1500,low_variant,2018,49.4626518013365
1500,medium_variant,2018,49.6739114731532
1500,momentum,2018,47.5346512473498
1500,no_change,2018,49.8609014269716
1500,zero_migration,2018,49.7758812658103
1500,constant_fertility,2019,51.4820710350703
1500,constant_mortality,2019,50.7924450753256
1500,high_variant,2019,51.3047760186174
1500,instant_replacement,2019,47.8771379025024
1500,low_variant,2019,50.6700264803047
1500,medium_variant,2019,50.9871144520938
1500,momentum,2019,47.9197322784966
1500,no_change,2019,51.2820191156376
1500,zero_migration,2019,51.125063914261
1500,constant_fertility,2020,53.0270064296612
1500,constant_mortality,2020,52.0537325137025
1500,high_variant,2020,52.760902710997
1500,instant_replacement,2020,48.3084788558594
1500,low_variant,2020,51.8858764395568
1500,medium_variant,2020,52.3233888606061
1500,momentum,2020,48.3590749713064
1500,no_change,2020,52.7482676182146
1500,zero_migration,2020,52.4980536028743
1500,constant_fertility,2021,54.6292543438293
1500,constant_mortality,2021,53.3269318695418
1500,high_variant,2021,54.2531322821219
1500,instant_replacement,2021,48.8193978241738
1500,low_variant,2021,53.1108528156022
1500,medium_variant,2021,53.6823201181949
1500,momentum,2021,48.8741425317887
1500,no_change,2021,54.259736340012
1500,zero_migration,2021,53.894744774782
1500,constant_fertility,2022,56.2896896774921
1500,constant_mortality,2022,54.6116527182192
1500,high_variant,2022,55.7812954979615
1500,instant_replacement,2022,49.3919322731127
1500,low_variant,2022,54.3447607891978
1500,medium_variant,2022,55.0633846570774
1500,momentum,2022,49.4471462335343
1500,no_change,2022,55.8168276406554
1500,zero_migration,2022,55.3149859912547
1500,constant_fertility,2023,58.0095207959338
1500,constant_mortality,2023,55.9074122996511
1500,high_variant,2023,57.3458544646149
1500,instant_replacement,2023,50.0155552456372
1500,low_variant,2023,55.5866953013207
1500,medium_variant,2023,56.466466772061
1500,momentum,2023,50.0677013389811
1500,no_change,2023,57.4201967302775
1500,zero_migration,2023,56.7585870784089
1500,constant_fertility,2024,59.7902537248008
1500,constant_mortality,2024,57.2136786844072
1500,high_variant,2024,58.9477135264344
1500,instant_replacement,2024,50.666684608466
1500,low_variant,2024,56.835229297441
1500,medium_variant,2024,57.8914955678086
1500,momentum,2024,50.712709904273
1500,no_change,2024,59.0707071455312
1500,zero_migration,2024,58.2253089074158
1500,constant_fertility,2025,61.6334865393308
1500,constant_mortality,2025,58.5298697731711
1500,high_variant,2025,60.5875829231994
1500,instant_replacement,2025,51.3280775006997
1500,low_variant,2025,58.0890706528641
1500,medium_variant,2025,59.3383268237653
1500,momentum,2025,51.3652111490508
1500,no_change,2025,60.7692772383151
1500,zero_migration,2025,59.7148708985435
1500,constant_fertility,2026,63.5407052543896
1500,constant_mortality,2026,59.8553810974326
1500,high_variant,2026,62.2653493795979
1500,instant_replacement,2026,52.0009465041797
1500,low_variant,2026,59.3477228143611
1500,medium_variant,2026,60.8066000600106
1500,momentum,2026,52.0262043259406
1500,no_change,2026,62.5167005075498
1500,zero_migration,2026,61.226937013611
1500,constant_fertility,2027,65.5131052997209
1500,constant_mortality,2027,61.1896062590703
1500,high_variant,2027,63.9794874309394
1500,instant_replacement,2027,52.6945969892521
1500,low_variant,2027,60.6120731885875
1500,medium_variant,2027,62.2958806852686
1500,momentum,2027,52.7045044696952
1500,no_change,2027,64.3135203173974
1500,zero_migration,2027,62.7610991041596
1500,constant_fertility,2028,67.5515289147897
1500,constant_mortality,2028,62.5319459352032
1500,high_variant,2028,65.7268181503135
1500,instant_replacement,2028,53.408150839981
1500,low_variant,2028,61.8846644310957
1500,medium_variant,2028,63.8058450966293
1500,momentum,2028,53.3988987126048
1500,no_change,2028,66.1599533560258
1500,zero_migration,2028,64.3168962790303
1500,constant_fertility,2029,69.6566484618263
1500,constant_mortality,2029,63.8817791484269
1500,high_variant,2029,67.5032094544462
1500,instant_replacement,2029,54.1406424647321
1500,low_variant,2029,63.168952403707
1500,medium_variant,2029,65.3361616154029
1500,momentum,2029,54.108045689161
1500,no_change,2029,68.0560577261659
1500,zero_migration,2029,65.8938021117574
1500,constant_fertility,2030,71.8296490078489
1500,constant_mortality,2030,65.2384047352803
1500,high_variant,2030,69.3056206337479
1500,instant_replacement,2030,54.8905016604266
1500,low_variant,2030,64.4672216943702
1500,medium_variant,2030,66.8864213069932
1500,momentum,2030,54.8300425885235
1500,no_change,2030,70.0022774527475
1500,zero_migration,2030,67.4912572295541
1500,constant_fertility,2031,74.0725765122467
1500,constant_mortality,2031,66.6010637154393
1500,high_variant,2031,71.1327860063414
1500,instant_replacement,2031,55.6561680864417
1500,low_variant,2031,65.7799276198124
1500,medium_variant,2031,68.4561514167068
1500,momentum,2031,55.5631514743911
1500,no_change,2031,71.9997437166148
1500,zero_migration,2031,69.1087376358354
1500,constant_fertility,2032,76.3880440971065
1500,constant_mortality,2032,67.968844097575
1500,high_variant,2032,72.9851728239553
1500,instant_replacement,2032,56.4346847925985
1500,low_variant,2032,67.1056239008609
1500,medium_variant,2032,70.0447601257054
1500,momentum,2032,56.304264529592
1500,no_change,2032,74.050018287732
