region,variant,year,populationdensitypersqkm
927,estimates,1950,1.26929738560035
927,estimates,1951,1.30393198256647
927,estimates,1952,1.33580278921316
927,estimates,1953,1.36643177805102
927,estimates,1954,1.39695668425709
927,estimates,1955,1.42812181821157
927,estimates,1956,1.46026925560152
927,estimates,1957,1.49335972946067
927,estimates,1958,1.52701705721776
927,estimates,1959,1.56062958035947
927,estimates,1960,1.59362226436988
927,estimates,1961,1.62575573178145
927,estimates,1962,1.65737910619827
927,estimates,1963,1.68954214969021
927,estimates,1964,1.72368653885605
927,estimates,1965,1.76071541392039
927,estimates,1966,1.80106159250202
927,estimates,1967,1.84404130079377
927,estimates,1968,1.88807580538184
927,estimates,1969,1.93096149949469
927,estimates,1970,1.97106251124835
927,estimates,1971,2.00802443110095
927,estimates,1972,2.04220418570758
927,estimates,1973,2.07357861762659
927,estimates,1974,2.10232128181474
927,estimates,1975,2.12870239037657
927,estimates,1976,2.15253366324297
927,estimates,1977,2.17408996917795
927,estimates,1978,2.19470298693241
927,estimates,1979,2.21613431819583
927,estimates,1980,2.23969374283409
927,estimates,1981,2.26581999368205
927,estimates,1982,2.29429886440437
927,estimates,1983,2.32494257835459
927,estimates,1984,2.3573079977497
927,estimates,1985,2.39099062249469
927,estimates,1986,2.42605262528616
927,estimates,1987,2.462451341055
927,estimates,1988,2.49952137092055
927,estimates,1989,2.53640072945941
927,estimates,1990,2.5724397497486
927,estimates,1991,2.60748312590223
927,estimates,1992,2.64160070781224
927,estimates,1993,2.67467733754866
927,estimates,1994,2.70665386295074
927,estimates,1995,2.73757194224232
927,estimates,1996,2.76744441270085
927,estimates,1997,2.79650649855706
927,estimates,1998,2.82533612900709
927,estimates,1999,2.8546886897293
927,estimates,2000,2.88522039214107
927,estimates,2001,2.91688945216289
927,estimates,2002,2.94985495135049
927,estimates,2003,2.98517558752569
927,estimates,2004,3.02416894360534
927,estimates,2005,3.06763835627472
927,estimates,2006,3.11612613757786
927,estimates,2007,3.16902226512502
927,estimates,2008,3.22452498927081
927,estimates,2009,3.28011593823508
927,estimates,2010,3.33393232237676
927,estimates,2011,3.38528621465186
927,estimates,2012,3.43454964439483
927,estimates,2013,3.48220665247854
927,estimates,2014,3.5291649099314
927,constant_fertility,2015,3.57607383196507
927,constant_mortality,2015,3.57607383196507
927,estimates,2015,3.57607383196507
927,high_variant,2015,3.57607383196507
927,instant_replacement,2015,3.57607383196507
927,low_variant,2015,3.57607383196507
927,medium_variant,2015,3.57607383196507
927,momentum,2015,3.57607383196507
927,no_change,2015,3.57607383196507
927,zero_migration,2015,3.57607383196507
927,constant_fertility,2016,3.62479520137535
927,constant_mortality,2016,3.62287225272824
927,high_variant,2016,3.62772814170341
927,instant_replacement,2016,3.62652244446934
927,low_variant,2016,3.6197531718773
927,medium_variant,2016,3.62296677032978
927,momentum,2016,3.60943187495988
927,no_change,2016,3.62391496688108
927,zero_migration,2016,3.59828081166833
927,constant_fertility,2017,3.67271877174943
927,constant_mortality,2017,3.66837549288223
927,high_variant,2017,3.67983754551255
927,instant_replacement,2017,3.67810916971762
927,low_variant,2017,3.66108857595578
927,medium_variant,2017,3.66949535655538
927,momentum,2017,3.636746329105
927,no_change,2017,3.67061635292948
927,zero_migration,2017,3.62007913803975
927,constant_fertility,2018,3.71984064156182
927,constant_mortality,2018,3.71257323226285
927,high_variant,2018,3.73215712827587
927,instant_replacement,2018,3.73024739447317
927,low_variant,2018,3.70029525738112
927,medium_variant,2018,3.71549132162288
927,momentum,2018,3.65969497621957
927,no_change,2018,3.71617660569799
927,zero_migration,2018,3.64137152465324
927,constant_fertility,2019,3.76617553592487
927,constant_mortality,2019,3.75548082526074
927,high_variant,2019,3.78451257990261
927,instant_replacement,2019,3.78206493900405
927,low_variant,2019,3.73757194224232
927,medium_variant,2019,3.76069867511745
927,momentum,2019,3.68074131501546
927,no_change,2019,3.76060654877347
927,zero_migration,2019,3.66206710372143
927,constant_fertility,2020,3.81175529632086
927,constant_mortality,2020,3.79713703541956
927,high_variant,2020,3.83679188885435
927,instant_replacement,2020,3.83292736492227
927,low_variant,2020,3.77309482846503
927,medium_variant,2020,3.80494348451535
927,momentum,2020,3.7016993031372
927,no_change,2020,3.80394444227693
927,zero_migration,2020,3.68208495005418
927,constant_fertility,2021,3.85663303383881
927,constant_mortality,2021,3.83761070578596
927,high_variant,2021,3.88895603987611
927,instant_replacement,2021,3.88265306250873
927,low_variant,2021,3.80701972535778
927,medium_variant,2021,3.8481692406247
927,momentum,2021,3.72311741955621
927,no_change,2021,3.846252081338
927,zero_migration,2021,3.7013563464605
927,constant_fertility,2022,3.90087922764898
927,constant_mortality,2022,3.87699320756997
927,high_variant,2022,3.94103460904827
927,instant_replacement,2022,3.93143194795617
927,low_variant,2022,3.83948192775633
927,medium_variant,2022,3.89046958005742
927,momentum,2022,3.74455403675741
927,no_change,2022,3.88760850331189
927,zero_migration,2022,3.71982012708905
927,constant_fertility,2023,3.94457618735377
927,constant_mortality,2023,3.91539906942324
927,high_variant,2023,3.99310978011757
927,instant_replacement,2023,3.97944047090154
927,low_variant,2023,3.87059885899258
927,medium_variant,2023,3.93198495773138
927,momentum,2023,3.76566166726029
927,no_change,2023,3.92811439272756
927,zero_migration,2023,3.73742368427345
927,constant_fertility,2024,3.98782031838965
927,constant_mortality,2024,3.95295603484188
927,high_variant,2024,4.04530124181781
927,instant_replacement,2024,4.02698773284871
