region,variant,year,populationdensitypersqkm
913,estimates,1950,5.86009612663968
913,estimates,1951,5.99735538561948
913,estimates,1952,6.13933420606866
913,estimates,1953,6.28606201450954
913,estimates,1954,6.43763388124512
913,estimates,1955,6.59422523362018
913,estimates,1956,6.75611449180773
913,estimates,1957,6.9236178022915
913,estimates,1958,7.09714902269992
913,estimates,1959,7.27715219171002
913,estimates,1960,7.46404343052888
913,estimates,1961,7.65810681827613
913,estimates,1962,7.85948760124799
913,estimates,1963,8.06808580472107
913,estimates,1964,8.28369695209136
913,estimates,1965,8.5062437044219
913,estimates,1966,8.73544500069794
913,estimates,1967,8.97150079036621
913,estimates,1968,9.21538705308469
913,estimates,1969,9.46836724299894
913,estimates,1970,9.73120418611144
913,estimates,1971,10.0045147076022
913,estimates,1972,10.2875812530417
913,estimates,1973,10.5782239961972
913,estimates,1974,10.8734210595812
913,estimates,1975,11.1710409066387
913,estimates,1976,11.4697959383854
913,estimates,1977,11.7703573058887
913,estimates,1978,12.0750240505231
913,estimates,1979,12.3872258711948
913,estimates,1980,12.7091607027657
913,estimates,1981,13.0422048010503
913,estimates,1982,13.3849543700272
913,estimates,1983,13.7335417083228
913,estimates,1984,14.0825512040352
913,estimates,1985,14.4283675448094
913,estimates,1986,14.7679360312676
913,estimates,1987,15.102868331403
913,estimates,1988,15.4397997487428
913,estimates,1989,15.7881380933877
913,estimates,1990,16.1538177140119
913,estimates,1991,16.5393904182716
913,estimates,1992,16.9402203971071
913,estimates,1993,17.3462649066085
913,estimates,1994,17.7435410669755
913,estimates,1995,18.1217462000174
913,estimates,1996,18.4776324476453
913,estimates,1997,18.8133947266163
913,estimates,1998,19.1308650265782
913,estimates,1999,19.4338921857493
913,estimates,2000,19.7256086197075
913,estimates,2001,20.0071751670332
913,estimates,2002,20.2784635582702
913,estimates,2003,20.5401238177517
913,estimates,2004,20.7927557938182
913,estimates,2005,21.0377187654442
913,estimates,2006,21.2741420093788
913,estimates,2007,21.5048387766112
913,estimates,2008,21.7392893117589
913,estimates,2009,21.9897701335889
913,estimates,2010,22.2645946119283
913,estimates,2011,22.5678413382277
913,estimates,2012,22.8959274447593
913,estimates,2013,23.2398752013642
913,estimates,2014,23.5864962443458
913,constant_fertility,2015,23.9258900579853
913,constant_mortality,2015,23.9258900579853
913,estimates,2015,23.9258900579853
913,high_variant,2015,23.9258900579853
913,instant_replacement,2015,23.9258900579853
913,low_variant,2015,23.9258900579853
913,medium_variant,2015,23.9258900579853
913,momentum,2015,23.9258900579853
913,no_change,2015,23.9258900579853
913,zero_migration,2015,23.9258900579853
913,constant_fertility,2016,24.269695963662
913,constant_mortality,2016,24.2065108067017
913,high_variant,2016,24.2836550758865
913,instant_replacement,2016,24.2137138912049
913,low_variant,2016,24.220310713895
913,medium_variant,2016,24.2551373803604
913,momentum,2016,24.1738666073106
913,no_change,2016,24.2240380733928
913,zero_migration,2016,24.2268388746996
913,constant_fertility,2017,24.6141545345139
913,constant_mortality,2017,24.476739843134
913,high_variant,2017,24.6469718976712
913,instant_replacement,2017,24.476440296227
913,low_variant,2017,24.4976968087314
913,medium_variant,2017,24.5761275451112
913,momentum,2017,24.3800009054315
913,no_change,2017,24.5181595596585
913,zero_migration,2017,24.5234393568419
913,constant_fertility,2018,24.9593434867411
913,constant_mortality,2018,24.7371075992108
913,high_variant,2018,25.0142480957645
913,instant_replacement,2018,24.7214881520521
913,low_variant,2018,24.7602130782029
913,medium_variant,2018,24.8894875635217
913,momentum,2018,24.5565973885848
913,no_change,2018,24.808509923906
913,zero_migration,2018,24.8157031995684
913,constant_fertility,2019,25.3052465980299
913,constant_mortality,2019,24.9879758702517
913,high_variant,2019,25.384104396247
913,instant_replacement,2019,24.9607133290828
913,low_variant,2019,25.0095228753485
913,medium_variant,2019,25.1973368997272
913,momentum,2019,24.7227716011423
913,no_change,2019,25.0952091358034
913,zero_migration,2019,25.1036051262511
913,constant_fertility,2020,25.6517035315599
913,constant_mortality,2020,25.2295589417015
913,high_variant,2020,25.7554301365315
913,instant_replacement,2020,25.2028034421486
913,low_variant,2020,25.2467983566419
913,medium_variant,2020,25.5011163215338
913,momentum,2020,24.8926045113122
913,no_change,2020,25.3782470092467
913,zero_migration,2020,25.3871111832103
913,constant_fertility,2021,25.9984385079999
913,constant_mortality,2021,25.4619047259749
913,high_variant,2021,26.1273398801058
913,instant_replacement,2021,25.4495274779584
913,low_variant,2021,25.4726499337903
913,medium_variant,2021,25.8003218054303
913,momentum,2021,25.0693100235035
913,no_change,2021,25.6574903703592
913,zero_migration,2021,25.6661330908789
913,constant_fertility,2022,26.3450795459261
913,constant_mortality,2022,25.6848977805611
913,high_variant,2022,26.499203597581
913,instant_replacement,2022,25.6980340819491
913,low_variant,2022,25.6872119124599
913,medium_variant,2022,26.0935967132838
913,momentum,2022,25.2488008692142
913,no_change,2022,25.9326374086552
913,zero_migration,2022,25.9405591793773
913,constant_fertility,2023,26.6911528028763
913,constant_mortality,2023,25.8982902435988
913,high_variant,2023,26.8706130902753
913,instant_replacement,2023,25.9469073856798
913,low_variant,2023,25.8901836139542
913,medium_variant,2023,26.3806433845028
913,momentum,2023,25.4292209139576
913,no_change,2023,26.2033138791324
913,zero_migration,2023,26.2102709880898
913,constant_fertility,2024,27.0361493509188
913,constant_mortality,2024,26.1017505008168
913,high_variant,2024,27.2413265325371
913,instant_replacement,2024,26.1934688210905
913,low_variant,2024,26.0809874484564
913,medium_variant,2024,26.6612015075434
913,momentum,2024,25.6066417169999
913,no_change,2024,26.4690874382703
913,zero_migration,2024,26.4751010121969
913,constant_fertility,2025,27.3796828726322
913,constant_mortality,2025,26.2950586078237
913,high_variant,2025,27.6111511429186
913,instant_replacement,2025,26.4358173593846
913,low_variant,2025,26.2591710775012
913,medium_variant,2025,26.9351628078938
913,momentum,2025,25.7782353140904
913,no_change,2025,26.7296234536928
913,zero_migration,2025,26.7349741763403
913,constant_fertility,2026,27.7216024627736
913,constant_mortality,2026,26.4781791018875
913,high_variant,2026,27.9798141601935
913,instant_replacement,2026,26.6739050881475
913,low_variant,2026,26.4248540934933
913,medium_variant,2026,27.2023560081036
913,momentum,2026,25.9442473035119
913,no_change,2026,26.9848204416242
913,zero_migration,2026,26.9898576586297
913,constant_fertility,2027,28.0621714509916
913,constant_mortality,2027,26.6514967913773
913,high_variant,2027,28.3468492871614
913,instant_replacement,2027,26.9088958640646
913,low_variant,2027,26.5791158461823
913,medium_variant,2027,27.4630082205631
913,momentum,2027,26.106360278722
913,no_change,2027,27.2350009620209
913,zero_migration,2027,27.2398401158952
913,constant_fertility,2028,28.4021122961365
913,constant_mortality,2028,26.8158126058695
913,high_variant,2028,28.7115216152897
913,instant_replacement,2028,27.141481210411
913,low_variant,2028,26.7241531386404
913,medium_variant,2028,27.7178566173835
913,momentum,2028,26.2647617394847
913,no_change,2028,27.4809104867826
913,zero_migration,2028,27.4851803506283
913,constant_fertility,2029,28.7424209728107
913,constant_mortality,2029,26.9721930681677
913,high_variant,2029,29.0730019202692
913,instant_replacement,2029,27.3726378613709
913,low_variant,2029,26.8628286433241
913,medium_variant,2029,27.9679322586365
913,momentum,2029,26.4197206743955
913,no_change,2029,27.7235932801895
913,zero_migration,2029,27.7262016773118
913,constant_fertility,2030,29.0839259507973
913,constant_mortality,2030,27.12148060679
913,high_variant,2030,29.430772597117
913,instant_replacement,2030,27.6030456450633
913,low_variant,2030,26.997258429001
913,medium_variant,2030,28.2140126835857
913,momentum,2030,26.5714019474322
913,no_change,2030,27.9638634760268
913,zero_migration,2030,27.963184025171
913,constant_fertility,2031,29.4269365858443
913,constant_mortality,2031,27.2640004225347
913,high_variant,2031,29.7845642799745
913,instant_replacement,2031,27.8328720663078
913,low_variant,2031,27.1283403818657
913,medium_variant,2031,28.4563932892438
913,momentum,2031,26.7197976360694
913,no_change,2031,28.2020692881422
913,zero_migration,2031,28.1961968106177
913,constant_fertility,2032,29.7715430438342
913,constant_mortality,2032,27.3997630787688
913,high_variant,2032,30.1346916062731
913,instant_replacement,2032,28.061841345773
913,low_variant,2032,27.2558387124765
913,medium_variant,2032,28.6950544579295
