region,variant,year,populationdensitypersqkm
906,estimates,1950,58.6098214344644
906,estimates,1951,60.0828385150451
906,estimates,1952,61.3210793010334
906,estimates,1953,62.4049044640186
906,estimates,1954,63.4004687479496
906,estimates,1955,64.3597303978297
906,estimates,1956,65.3198698677619
906,estimates,1957,66.3038660957999
906,estimates,1958,67.3221359721635
906,estimates,1959,68.3752624323406
906,estimates,1960,69.4622305509595
906,estimates,1961,70.5891797052744
906,estimates,1962,71.777082078571
906,estimates,1963,73.0650302467743
906,estimates,1964,74.5009174767926
906,estimates,1965,76.1140462462211
906,estimates,1966,77.9190459089075
906,estimates,1967,79.8930755836368
906,estimates,1968,81.9798738214122
906,estimates,1969,84.1003972862351
906,estimates,1970,86.1925437559949
906,estimates,1971,88.242340425346
906,estimates,1972,90.2514632662541
906,estimates,1973,92.1931046854303
906,estimates,1974,94.0402699862382
906,estimates,1975,95.7764423460151
906,estimates,1976,97.3886566186373
906,estimates,1977,98.8859762009905
906,estimates,1978,100.303513030139
906,estimates,1979,101.691889590617
906,estimates,1980,103.091765438074
906,estimates,1981,104.501779380517
906,estimates,1982,105.920834921398
906,estimates,1983,107.388895450049
906,estimates,1984,108.954556368318
906,estimates,1985,110.645844944575
906,estimates,1986,112.484988502919
906,estimates,1987,114.445290864351
906,estimates,1988,116.444446624289
906,estimates,1989,118.368442286087
906,estimates,1990,120.133513333155
906,estimates,1991,121.712791447957
906,estimates,1992,123.124743116749
906,estimates,1993,124.387208033898
906,estimates,1994,125.535409723764
906,estimates,1995,126.59783754722
906,estimates,1996,127.574765022892
906,estimates,1997,128.462501292877
906,estimates,1998,129.282806312163
906,estimates,1999,130.06271880679
906,estimates,2000,130.823352303952
906,estimates,2001,131.575365033831
906,estimates,2002,132.320563932085
906,estimates,2003,133.059943855674
906,estimates,2004,133.790739775237
906,estimates,2005,134.511267241632
906,estimates,2006,135.222713491775
906,estimates,2007,135.928755024272
906,estimates,2008,136.632258075566
906,estimates,2009,137.336357816131
906,estimates,2010,138.04201917331
906,estimates,2011,138.750098947222
906,estimates,2012,139.456293760871
906,estimates,2013,140.149726015563
906,estimates,2014,140.81590640383
906,constant_fertility,2015,141.443415306831
906,constant_mortality,2015,141.443415306831
906,estimates,2015,141.443415306831
906,high_variant,2015,141.443415306831
906,instant_replacement,2015,141.443415306831
906,low_variant,2015,141.443415306831
906,medium_variant,2015,141.443415306831
906,momentum,2015,141.443415306831
906,no_change,2015,141.443415306831
906,zero_migration,2015,141.443415306831
906,constant_fertility,2016,142.037020702618
906,constant_mortality,2016,141.99994846224
906,high_variant,2016,142.217720410144
906,instant_replacement,2016,142.40253881337
906,low_variant,2016,141.865363977557
906,medium_variant,2016,142.028008687789
906,momentum,2016,142.37951290485
906,no_change,2016,141.994650228284
906,zero_migration,2016,142.056714389612
906,constant_fertility,2017,142.550510486355
906,constant_mortality,2017,142.490447024671
906,high_variant,2017,142.980365160166
906,instant_replacement,2017,143.472357781322
906,low_variant,2017,142.191476808454
906,medium_variant,2017,142.569167795537
906,momentum,2017,143.415334684162
906,no_change,2017,142.454153905816
906,zero_migration,2017,142.616712633279
906,constant_fertility,2018,142.989826551737
906,constant_mortality,2018,142.915552404815
906,high_variant,2018,143.724449569502
906,instant_replacement,2018,144.593036940697
906,low_variant,2018,142.430540044705
906,medium_variant,2018,143.063867662866
906,momentum,2018,144.490763119472
906,no_change,2018,142.82729247728
906,zero_migration,2018,143.124589403087
906,constant_fertility,2019,143.360147933266
906,constant_mortality,2019,143.275973484748
906,high_variant,2019,144.444418753416
906,instant_replacement,2019,145.680025214231
906,low_variant,2019,142.589979172015
906,medium_variant,2019,143.509977837466
906,momentum,2019,145.52141710951
906,no_change,2019,143.118795427436
906,zero_migration,2019,143.581433583428
906,constant_fertility,2020,143.665885270148
906,constant_mortality,2020,143.572474248183
906,high_variant,2020,145.136074694078
906,instant_replacement,2020,146.670792455512
906,low_variant,2020,142.675867047769
906,medium_variant,2020,143.905967151347
906,momentum,2020,146.444807682714
906,no_change,2020,143.332755933959
906,zero_migration,2020,143.988239252744
906,constant_fertility,2021,143.910647416595
906,constant_mortality,2021,143.805885112195
906,high_variant,2021,145.79661897244
906,instant_replacement,2021,147.544431876601
906,low_variant,2021,142.692846827953
906,medium_variant,2021,144.249612076285
906,momentum,2021,147.239538105067
906,no_change,2021,143.472597910261
906,zero_migration,2021,144.345882760558
906,constant_fertility,2022,144.09728201117
906,constant_mortality,2022,143.977093152529
906,high_variant,2022,146.424611074378
906,instant_replacement,2022,148.313795565796
906,low_variant,2022,142.644205753166
906,medium_variant,2022,144.540111259799
906,momentum,2022,147.91784154464
906,no_change,2022,143.541115104293
906,zero_migration,2022,144.655154992633
906,constant_fertility,2023,144.227957653469
906,constant_mortality,2023,144.0870523108
906,high_variant,2023,147.019778778794
906,instant_replacement,2023,148.991313223209
906,low_variant,2023,142.532058618899
906,medium_variant,2023,144.779523530729
906,momentum,2023,148.491986116222
906,no_change,2023,143.540539175449
906,zero_migration,2023,144.916762322496
906,constant_fertility,2024,144.304340886764
906,constant_mortality,2024,144.136775436339
906,high_variant,2024,147.582749829096
906,instant_replacement,2024,149.602019415169
906,low_variant,2024,142.357662296
906,medium_variant,2024,144.97129979104
906,momentum,2024,148.986953620056
906,no_change,2024,143.472693062217
906,zero_migration,2024,145.131376868969
906,constant_fertility,2025,144.328080348458
906,constant_mortality,2025,144.127337486751
906,high_variant,2025,148.114163559934
906,instant_replacement,2025,150.16449783784
906,low_variant,2025,142.122340261685
906,medium_variant,2025,145.118248234484
906,momentum,2025,149.421295227639
906,no_change,2025,143.339397713545
906,zero_migration,2025,145.299729226077
906,constant_fertility,2026,144.30131998514
906,constant_mortality,2026,144.059879160994
906,high_variant,2026,148.613770673179
906,instant_replacement,2026,150.679089221732
906,low_variant,2026,141.828491296784
906,medium_variant,2026,145.221104385684
906,momentum,2026,149.795338521208
906,no_change,2026,143.142920081551
906,zero_migration,2026,145.422733631119
906,constant_fertility,2027,144.227167805726
906,constant_mortality,2027,143.935603871816
906,high_variant,2027,149.079610692516
906,instant_replacement,2027,151.137846648418
906,low_variant,2027,141.480457358087
906,medium_variant,2027,145.279906132422
906,momentum,2027,150.101088573851
906,no_change,2027,142.886365753101
906,zero_migration,2027,145.501583376137
906,constant_fertility,2028,144.109876324168
906,constant_mortality,2028,143.755784492894
906,high_variant,2028,149.50767166544
906,instant_replacement,2028,151.542416160249
906,low_variant,2028,141.084895709001
906,medium_variant,2028,145.296058782595
906,momentum,2028,150.340104061121
906,no_change,2028,142.573839929617
906,zero_migration,2028,145.537790512224
906,constant_fertility,2029,143.954301231321
906,constant_mortality,2029,143.52175600618
906,high_variant,2029,149.892871785446
906,instant_replacement,2029,151.894219327457
906,low_variant,2029,140.649721781301
906,medium_variant,2029,145.271096877762
906,momentum,2029,150.513726366103
906,no_change,2029,142.209971580792
906,zero_migration,2029,145.533070283154
906,constant_fertility,2030,143.764270576907
906,constant_mortality,2030,143.234912214837
906,high_variant,2030,150.231936527694
906,instant_replacement,2030,152.195199153002
906,low_variant,2030,140.180991045517
906,medium_variant,2030,145.206457990986
906,momentum,2030,150.623947538263
906,no_change,2030,141.798535038744
906,zero_migration,2030,145.48897937494
906,constant_fertility,2031,143.541869226801
906,constant_mortality,2031,142.896690259421
906,high_variant,2031,150.524026565423
906,instant_replacement,2031,152.447916003036
906,low_variant,2031,139.682204315143
906,medium_variant,2031,145.103367592968
906,momentum,2031,150.673531222934
906,no_change,2031,141.341824849658
906,zero_migration,2031,145.406765575742
906,constant_fertility,2032,143.287767569789
906,constant_mortality,2032,142.508599249966
906,high_variant,2032,150.771294841408
906,instant_replacement,2032,152.655805901219
906,low_variant,2032,139.153746869101
906,medium_variant,2032,144.962891299123
906,momentum,2032,150.666294224608
906,no_change,2032,140.84095524295
906,zero_migration,2032,145.28743351722
906,constant_fertility,2033,143.002450448343
906,constant_mortality,2033,142.072249503586
906,high_variant,2033,150.977394585278
906,instant_replacement,2033,152.822865316237
906,low_variant,2033,138.594542019749
906,medium_variant,2033,144.786122059425
906,momentum,2033,150.606723131049
906,no_change,2033,140.296918480525
906,zero_migration,2033,145.132033157966
906,constant_fertility,2034,142.685720984412
906,constant_mortality,2034,141.58932149034
906,high_variant,2034,151.147587873243
906,instant_replacement,2034,152.953598914728
906,low_variant,2034,138.001893766145
906,medium_variant,2034,144.574084746952
906,momentum,2034,150.499931927425
906,no_change,2034,139.710152434386
906,zero_migration,2034,144.941534961437
906,constant_fertility,2035,142.337304102341
906,constant_mortality,2035,141.061543169764
906,high_variant,2035,151.286464230187
906,instant_replacement,2035,153.052311371215
906,low_variant,2035,137.373897339118
906,medium_variant,2035,144.327848956199
906,momentum,2035,150.350859519303
906,no_change,2035,139.081031743739
906,zero_migration,2035,144.716955929048
906,constant_fertility,2036,141.957957730715
906,constant_mortality,2036,140.490460415147
906,high_variant,2036,151.395861732408
906,instant_replacement,2036,153.121632858787
906,low_variant,2036,136.710962843602
906,medium_variant,2036,144.048336017613
906,momentum,2036,150.16274920438
906,no_change,2036,138.410945194644
906,zero_migration,2036,144.459211163117
906,constant_fertility,2037,141.54785565161
906,constant_mortality,2037,139.877808192668
906,high_variant,2037,151.477256100255
906,instant_replacement,2037,153.164735051669
906,low_variant,2037,136.014476124596
906,medium_variant,2037,143.736684900117
906,momentum,2037,149.939388636049
906,no_change,2037,137.70067277364
906,zero_migration,2037,144.169452261826
906,constant_fertility,2038,141.105260649798
906,constant_mortality,2038,139.22572811337
906,high_variant,2038,151.534596658943
906,instant_replacement,2038,153.18708417027
906,low_variant,2038,135.284481903521
906,medium_variant,2038,143.394404108232
906,momentum,2038,149.686915375024
906,no_change,2038,136.949124385311
906,zero_migration,2038,143.849183837118
906,constant_fertility,2039,140.62770093695
906,constant_mortality,2039,138.53652216259
906,high_variant,2039,151.572332713972
906,instant_replacement,2039,153.194827723014
906,low_variant,2039,134.520990041578
906,medium_variant,2039,143.023150324028
906,momentum,2039,149.412189098875
906,no_change,2039,136.154501917178
906,zero_migration,2039,143.500056429435
906,constant_fertility,2040,140.113301154499
906,constant_mortality,2040,137.812321657661
906,high_variant,2040,151.594249237178
906,instant_replacement,2040,153.192908508046
906,low_variant,2040,133.723987650003
906,medium_variant,2040,142.624296849746
906,momentum,2040,149.120950584656
906,no_change,2040,135.31570532612
906,zero_migration,2040,143.123446455083
906,constant_fertility,2041,139.562081370857
906,constant_mortality,2041,137.05499728605
906,high_variant,2041,151.602726411508
906,instant_replacement,2041,153.183953411388
906,low_variant,2041,132.893820562907
906,medium_variant,2041,142.198953935718
906,momentum,2041,148.816577726835
906,no_change,2041,134.433526622423
906,zero_migration,2041,142.720445653013
906,constant_fertility,2042,138.974415965723
906,constant_mortality,2042,136.26610763681
906,high_variant,2042,151.599380090192
906,instant_replacement,2042,153.16913150458
906,low_variant,2042,132.030520785949
906,medium_variant,2042,141.747706160965
906,momentum,2042,148.501202275249
906,no_change,2042,133.509329333629
906,zero_migration,2042,142.2916363532
906,constant_fertility,2043,138.349303248499
906,constant_mortality,2043,135.447098587176
906,high_variant,2043,151.586176545166
906,instant_replacement,2043,153.149845846477
906,low_variant,2043,131.133397256418
906,medium_variant,2043,141.270741753359
906,momentum,2043,148.177531995083
906,no_change,2043,132.543409987836
906,zero_migration,2043,141.837247179845
906,constant_fertility,2044,137.685596551603
906,constant_mortality,2044,134.599277092524
906,high_variant,2044,151.564812508822
906,instant_replacement,2044,153.126858604253
906,low_variant,2044,130.201497935735
906,medium_variant,2044,140.767948606594
906,momentum,2044,147.847790933574
906,no_change,2044,131.536093572227
906,zero_migration,2044,141.357212651103
906,constant_fertility,2045,136.98284727681
906,constant_mortality,2045,133.724049152767
906,high_variant,2045,151.536719931608
906,instant_replacement,2045,153.100516131029
906,low_variant,2045,129.234296201069
906,medium_variant,2045,140.239408810858
906,momentum,2045,147.513665356398
906,no_change,2045,130.488288441981
906,zero_migration,2045,140.851648765859
906,constant_fertility,2046,136.241452034777
906,constant_mortality,2046,132.823169456492
906,high_variant,2046,151.503455240031
906,instant_replacement,2046,153.071829459598
906,low_variant,2046,128.232297482316
906,medium_variant,2046,139.685974149168
906,momentum,2046,147.177071018453
906,no_change,2046,129.401318939334
906,zero_migration,2046,140.321409469673
906,constant_fertility,2047,135.462852204644
906,constant_mortality,2047,131.89845436805
906,high_variant,2047,151.466019519178
906,instant_replacement,2047,153.040684321109
906,low_variant,2047,127.196380983556
906,medium_variant,2047,139.108545105042
906,momentum,2047,146.838744395885
906,no_change,2047,128.277539296699
906,zero_migration,2047,139.767366440972
906,constant_fertility,2048,134.649110767336
906,constant_mortality,2048,130.951429605817
906,high_variant,2048,151.424458268986
906,instant_replacement,2048,153.004643787448
906,low_variant,2048,126.126984663295
906,medium_variant,2048,138.507342171514
906,momentum,2048,146.497470917215
906,no_change,2048,127.120333982676
906,zero_migration,2048,139.189684811652
906,constant_fertility,2049,133.802933411995
906,constant_mortality,2049,129.983590353041
906,high_variant,2049,151.378312943523
906,instant_replacement,2049,152.960189225755
906,low_variant,2049,125.024665073979
906,medium_variant,2049,137.882459808527
906,momentum,2049,146.151005861283
906,no_change,2049,125.933816070351
906,zero_migration,2049,138.588384736626
906,constant_fertility,2050,132.926987680477
906,constant_mortality,2050,128.996566995252
906,high_variant,2050,151.327324556465
906,instant_replacement,2050,152.904455091602
906,low_variant,2050,123.890331522306
906,medium_variant,2050,137.234318241723
906,momentum,2050,145.797577585154
906,no_change,2050,124.721857898355
906,zero_migration,2050,137.963825630787
906,constant_fertility,2051,132.022911224461
906,constant_mortality,2051,127.992098391206
906,high_variant,2051,151.27223901265
906,instant_replacement,2051,152.83717980361
906,low_variant,2051,122.725138720524
906,medium_variant,2051,136.563876689327
906,momentum,2051,145.437657264018
906,no_change,2051,123.486899162861
906,zero_migration,2051,137.316938166772
906,constant_fertility,2052,131.092681128605
