region,variant,year,populationdensitypersqkm
948,estimates,1950,16.1681536606929
948,estimates,1951,16.4844709254167
948,estimates,1952,16.821460365397
948,estimates,1953,17.1783000178553
948,estimates,1954,17.5542681958397
948,estimates,1955,17.9487294744785
948,estimates,1956,18.3611495709797
948,estimates,1957,18.7910823508292
948,estimates,1958,19.2381693108324
948,estimates,1959,19.7021137312286
948,estimates,1960,20.1826409956926
948,estimates,1961,20.6794353268872
948,estimates,1962,21.1921042141829
948,estimates,1963,21.7201449650961
948,estimates,1964,22.2630175124972
948,estimates,1965,22.8202945558993
948,estimates,1966,23.3918209241546
948,estimates,1967,23.9775408417166
948,estimates,1968,24.5772899300013
948,estimates,1969,25.1909377480008
948,estimates,1970,25.8184747669268
948,estimates,1971,26.4599975880141
948,estimates,1972,27.1157754065179
948,estimates,1973,27.7862364171222
948,estimates,1974,28.4719336528152
948,estimates,1975,29.1734351663027
948,estimates,1976,29.8902759331557
948,estimates,1977,30.6227556770786
948,estimates,1978,31.3730640912645
948,estimates,1979,32.14406188003
948,estimates,1980,32.9374610257173
948,estimates,1981,33.7537174990095
948,estimates,1982,34.5911917754762
948,estimates,1983,35.4468144535711
948,estimates,1984,36.3163374821132
948,estimates,1985,37.1962550354638
948,estimates,1986,38.0853111299073
948,estimates,1987,38.9829262418651
948,estimates,1988,39.8870570889541
948,estimates,1989,40.7955746995559
948,estimates,1990,41.7067794703697
948,estimates,1991,42.619587760207
948,estimates,1992,43.533507928302
948,estimates,1993,44.4483024395673
948,estimates,1994,45.3640922341662
948,estimates,1995,46.2810542373863
948,estimates,1996,47.1990480602763
948,estimates,1997,48.1181321190588
948,estimates,1998,49.0390668305997
948,estimates,1999,49.9629000682019
948,estimates,2000,50.8905954270879
948,estimates,2001,51.822498081326
948,estimates,2002,52.7590414510649
948,estimates,2003,53.7014185350093
948,estimates,2004,54.6510243785022
948,estimates,2005,55.6089627421679
948,estimates,2006,56.575225592204
948,estimates,2007,57.549841221567
948,estimates,2008,58.5338746889111
948,estimates,2009,59.5285684532203
948,estimates,2010,60.5344492664699
948,estimates,2011,61.5519245332607
948,estimates,2012,62.5797011606955
948,estimates,2013,63.6144278795228
948,estimates,2014,64.651600814348
948,constant_fertility,2015,65.6877404764331
948,constant_mortality,2015,65.6877404764331
948,estimates,2015,65.6877404764331
948,high_variant,2015,65.6877404764331
948,instant_replacement,2015,65.6877404764331
948,low_variant,2015,65.6877404764331
948,medium_variant,2015,65.6877404764331
948,momentum,2015,65.6877404764331
948,no_change,2015,65.6877404764331
948,zero_migration,2015,65.6877404764331
948,constant_fertility,2016,66.7756614183446
948,constant_mortality,2016,66.69360241374
948,high_variant,2016,66.7995201349729
948,instant_replacement,2016,66.5098980919838
948,low_variant,2016,66.6380224447393
948,medium_variant,2016,66.7213026292304
948,momentum,2016,66.5182767890559
948,no_change,2016,66.7499555419157
948,zero_migration,2016,66.7521982582049
948,constant_fertility,2017,67.88512122212
948,constant_mortality,2017,67.6905486885915
948,high_variant,2017,67.9400999692896
948,instant_replacement,2017,67.2421867152396
948,low_variant,2017,67.5581189023477
948,medium_variant,2017,67.7523156774712
948,momentum,2017,67.2619908765649
948,no_change,2017,67.8254004497078
948,zero_migration,2017,67.8155686543376
948,constant_fertility,2018,69.0149413498988
948,constant_mortality,2018,68.6782490488342
948,high_variant,2018,69.1041301795214
948,instant_replacement,2018,67.9154980630625
948,low_variant,2018,68.4525382375538
948,medium_variant,2018,68.7807824015497
948,momentum,2018,67.9474479085509
948,no_change,2018,68.9128369044308
948,zero_migration,2018,68.8775910901954
948,constant_fertility,2019,70.1640971076446
948,constant_mortality,2019,69.6563020977543
948,high_variant,2019,70.2872418581546
948,instant_replacement,2019,68.5753991363589
948,low_variant,2019,69.324721083436
948,medium_variant,2019,69.8072965483675
948,momentum,2019,68.6169982771697
948,no_change,2019,70.011154103658
948,zero_migration,2019,69.9379706483838
948,constant_fertility,2020,71.3317119725816
948,constant_mortality,2020,70.6242426153174
948,high_variant,2020,71.4860403673765
948,instant_replacement,2020,69.2555164002571
948,low_variant,2020,70.1770552677133
948,medium_variant,2020,70.832146636221
948,momentum,2020,69.3018735640562
948,no_change,2020,71.1193784343644
948,zero_migration,2020,70.9963759869463
948,constant_fertility,2021,72.5170672896448
948,constant_mortality,2021,71.5815191892677
948,high_variant,2021,72.6981458573832
948,instant_replacement,2021,69.9653748566768
948,low_variant,2021,71.0108081611431
948,medium_variant,2021,71.8548680039491
948,momentum,2021,70.0106272678516
948,no_change,2021,72.236662644759
948,zero_migration,2021,72.052447582745
948,constant_fertility,2022,73.7196015309733
948,constant_mortality,2022,72.5275244222251
948,high_variant,2022,73.9221610333669
948,instant_replacement,2022,70.6966405882622
948,low_variant,2022,71.8261945387014
948,medium_variant,2022,72.8745340956512
948,momentum,2022,70.7352941878027
948,no_change,2022,73.3622985167338
948,zero_migration,2022,73.1057849472353
948,constant_fertility,2023,74.9388948290938
948,constant_mortality,2023,73.4615808620524
948,high_variant,2023,75.1575236129877
948,instant_replacement,2023,71.4436004716755
948,low_variant,2023,72.6225298086456
948,medium_variant,2023,73.8904920076962
948,momentum,2023,71.4707479755299
948,no_change,2023,74.4956996944856
948,zero_migration,2023,74.1559680173382
948,constant_fertility,2024,76.174677681371
948,constant_mortality,2024,74.3829925998244
948,high_variant,2024,76.4042906152854
948,instant_replacement,2024,72.1945829288721
948,low_variant,2024,73.3985060120509
948,medium_variant,2024,74.9020078696959
948,momentum,2024,72.2064544857241
948,no_change,2024,75.6364060018106
948,zero_migration,2024,75.2025553670461
948,constant_fertility,2025,77.4268173833605
948,constant_mortality,2025,75.2911062009803
948,high_variant,2025,77.6624553756966
948,instant_replacement,2025,72.9409837434664
948,low_variant,2025,74.153014218716
948,medium_variant,2025,75.9084943897341
