variant,continent,year,gender,dependencyratio2069
estimates,935,1950,male,94.151
estimates,935,1951,male,95.36
estimates,935,1952,male,96.816
estimates,935,1953,male,97.93
estimates,935,1954,male,98.477
estimates,935,1955,male,98.572
estimates,935,1956,male,99.992
estimates,935,1957,male,100.58
estimates,935,1958,male,100.868
estimates,935,1959,male,101.323
estimates,935,1960,male,102.103
estimates,935,1961,male,102.959
estimates,935,1962,male,104.418
estimates,935,1963,male,106.126
estimates,935,1964,male,107.59
estimates,935,1965,male,108.61
estimates,935,1966,male,110.441
estimates,935,1967,male,111.723
estimates,935,1968,male,112.497
estimates,935,1969,male,112.83
estimates,935,1970,male,112.717
estimates,935,1971,male,112.572
estimates,935,1972,male,111.822
estimates,935,1973,male,110.707
estimates,935,1974,male,109.461
estimates,935,1975,male,108.207
estimates,935,1976,male,107.295
estimates,935,1977,male,106.286
estimates,935,1978,male,105.152
estimates,935,1979,male,103.876
estimates,935,1980,male,102.469
estimates,935,1981,male,101.119
estimates,935,1982,male,99.825
estimates,935,1983,male,98.495
estimates,935,1984,male,97.032
estimates,935,1985,male,95.43
estimates,935,1986,male,94.359
estimates,935,1987,male,93.107
estimates,935,1988,male,91.738
estimates,935,1989,male,90.279
estimates,935,1990,male,88.726
estimates,935,1991,male,87.597
estimates,935,1992,male,86.113
estimates,935,1993,male,84.495
estimates,935,1994,male,83.002
estimates,935,1995,male,81.738
estimates,935,1996,male,80.426
estimates,935,1997,male,79.454
estimates,935,1998,male,78.628
estimates,935,1999,male,77.699
estimates,935,2000,male,76.576
estimates,935,2001,male,75.685
estimates,935,2002,male,74.659
estimates,935,2003,male,73.498
estimates,935,2004,male,72.221
estimates,935,2005,male,70.837
estimates,935,2006,male,69.549
estimates,935,2007,male,68.103
estimates,935,2008,male,66.618
estimates,935,2009,male,65.215
estimates,935,2010,male,63.955
estimates,935,2011,male,62.963
estimates,935,2012,male,62.062
estimates,935,2013,male,61.253
estimates,935,2014,male,60.514
estimates,935,2015,male,59.829
medium_variant,935,2015,male,59.829
medium_variant,935,2016,male,59.334
medium_variant,935,2017,male,58.872
medium_variant,935,2018,male,58.449
medium_variant,935,2019,male,58.077
medium_variant,935,2020,male,57.755
medium_variant,935,2021,male,57.62
medium_variant,935,2022,male,57.505
medium_variant,935,2023,male,57.377
medium_variant,935,2024,male,57.194
medium_variant,935,2025,male,56.937
medium_variant,935,2026,male,56.758
medium_variant,935,2027,male,56.501
medium_variant,935,2028,male,56.197
medium_variant,935,2029,male,55.883
medium_variant,935,2030,male,55.587
medium_variant,935,2031,male,55.455
medium_variant,935,2032,male,55.306
medium_variant,935,2033,male,55.156
medium_variant,935,2034,male,55.022
medium_variant,935,2035,male,54.917
medium_variant,935,2036,male,54.978
medium_variant,935,2037,male,55.04
medium_variant,935,2038,male,55.104
medium_variant,935,2039,male,55.163
medium_variant,935,2040,male,55.216
medium_variant,935,2041,male,55.401
medium_variant,935,2042,male,55.565
medium_variant,935,2043,male,55.699
medium_variant,935,2044,male,55.78
medium_variant,935,2045,male,55.8
medium_variant,935,2046,male,55.91
medium_variant,935,2047,male,55.943
medium_variant,935,2048,male,55.93
medium_variant,935,2049,male,55.911
medium_variant,935,2050,male,55.913
medium_variant,935,2051,male,56.076
medium_variant,935,2052,male,56.219
medium_variant,935,2053,male,56.37
medium_variant,935,2054,male,56.562
medium_variant,935,2055,male,56.817
medium_variant,935,2056,male,57.276
medium_variant,935,2057,male,57.768
medium_variant,935,2058,male,58.259
medium_variant,935,2059,male,58.693
medium_variant,935,2060,male,59.043
medium_variant,935,2061,male,59.462
medium_variant,935,2062,male,59.775
medium_variant,935,2063,male,59.999
medium_variant,935,2064,male,60.156
medium_variant,935,2065,male,60.265
medium_variant,935,2066,male,60.464
medium_variant,935,2067,male,60.579
medium_variant,935,2068,male,60.636
medium_variant,935,2069,male,60.668
medium_variant,935,2070,male,60.702
medium_variant,935,2071,male,60.857
medium_variant,935,2072,male,60.98
medium_variant,935,2073,male,61.091
medium_variant,935,2074,male,61.208
medium_variant,935,2075,male,61.34
medium_variant,935,2076,male,61.605
medium_variant,935,2077,male,61.855
medium_variant,935,2078,male,62.096
medium_variant,935,2079,male,62.335
medium_variant,935,2080,male,62.58
medium_variant,935,2081,male,62.961
medium_variant,935,2082,male,63.306
medium_variant,935,2083,male,63.623
medium_variant,935,2084,male,63.919
medium_variant,935,2085,male,64.21
medium_variant,935,2086,male,64.602
medium_variant,935,2087,male,64.939
medium_variant,935,2088,male,65.24
medium_variant,935,2089,male,65.52
medium_variant,935,2090,male,65.786
medium_variant,935,2091,male,66.108
medium_variant,935,2092,male,66.375
medium_variant,935,2093,male,66.602
medium_variant,935,2094,male,66.807
medium_variant,935,2095,male,67.004
medium_variant,935,2096,male,67.25
medium_variant,935,2097,male,67.452
medium_variant,935,2098,male,67.627
medium_variant,935,2099,male,67.788
medium_variant,935,2100,male,67.95
estimates,935,1950,female,94.48
estimates,935,1951,female,95.854
estimates,935,1952,female,97.35
estimates,935,1953,female,98.482
estimates,935,1954,female,99.08
estimates,935,1955,female,99.27
estimates,935,1956,female,100.689
estimates,935,1957,female,101.351
estimates,935,1958,female,101.733
estimates,935,1959,female,102.247
estimates,935,1960,female,103.033
estimates,935,1961,female,103.98
estimates,935,1962,female,105.447
estimates,935,1963,female,107.101
estimates,935,1964,female,108.489
estimates,935,1965,female,109.44
estimates,935,1966,female,111.213
estimates,935,1967,female,112.453
estimates,935,1968,female,113.213
estimates,935,1969,female,113.551
estimates,935,1970,female,113.46
estimates,935,1971,female,113.349
estimates,935,1972,female,112.611
estimates,935,1973,female,111.501
estimates,935,1974,female,110.276
estimates,935,1975,female,109.07
estimates,935,1976,female,108.155
estimates,935,1977,female,107.196
estimates,935,1978,female,106.141
estimates,935,1979,female,104.936
estimates,935,1980,female,103.58
estimates,935,1981,female,102.246
estimates,935,1982,female,100.937
estimates,935,1983,female,99.569
estimates,935,1984,female,98.059
estimates,935,1985,female,96.404
estimates,935,1986,female,95.212
estimates,935,1987,female,93.828
estimates,935,1988,female,92.329
estimates,935,1989,female,90.757
estimates,935,1990,female,89.111
estimates,935,1991,female,87.883
estimates,935,1992,female,86.31
estimates,935,1993,female,84.61
estimates,935,1994,female,83.037
estimates,935,1995,female,81.696
estimates,935,1996,female,80.203
estimates,935,1997,female,79.079
estimates,935,1998,female,78.125
estimates,935,1999,female,77.084
estimates,935,2000,female,75.861
estimates,935,2001,female,74.92
estimates,935,2002,female,73.826
estimates,935,2003,female,72.593
estimates,935,2004,female,71.261
estimates,935,2005,female,69.846
estimates,935,2006,female,68.466
estimates,935,2007,female,66.964
estimates,935,2008,female,65.452
estimates,935,2009,female,64.042
estimates,935,2010,female,62.792
estimates,935,2011,female,61.775
estimates,935,2012,female,60.872
estimates,935,2013,female,60.085
estimates,935,2014,female,59.399
estimates,935,2015,female,58.799
medium_variant,935,2015,female,58.799
medium_variant,935,2016,female,58.354
medium_variant,935,2017,female,57.974
medium_variant,935,2018,female,57.661
medium_variant,935,2019,female,57.418
medium_variant,935,2020,female,57.243
medium_variant,935,2021,female,57.198
medium_variant,935,2022,female,57.195
medium_variant,935,2023,female,57.201
medium_variant,935,2024,female,57.172
medium_variant,935,2025,female,57.089
medium_variant,935,2026,female,57.03
medium_variant,935,2027,female,56.908
medium_variant,935,2028,female,56.754
medium_variant,935,2029,female,56.611
medium_variant,935,2030,female,56.506
medium_variant,935,2031,female,56.507
medium_variant,935,2032,female,56.511
medium_variant,935,2033,female,56.534
medium_variant,935,2034,female,56.597
medium_variant,935,2035,female,56.713
medium_variant,935,2036,female,56.928
medium_variant,935,2037,female,57.168
medium_variant,935,2038,female,57.429
medium_variant,935,2039,female,57.699
medium_variant,935,2040,female,57.971
medium_variant,935,2041,female,58.3
medium_variant,935,2042,female,58.614
medium_variant,935,2043,female,58.908
medium_variant,935,2044,female,59.165
medium_variant,935,2045,female,59.38
medium_variant,935,2046,female,59.611
medium_variant,935,2047,female,59.774
medium_variant,935,2048,female,59.904
medium_variant,935,2049,female,60.049
medium_variant,935,2050,female,60.243
medium_variant,935,2051,female,60.519
medium_variant,935,2052,female,60.795
medium_variant,935,2053,female,61.102
medium_variant,935,2054,female,61.472
medium_variant,935,2055,female,61.924
medium_variant,935,2056,female,62.496
medium_variant,935,2057,female,63.117
medium_variant,935,2058,female,63.747
medium_variant,935,2059,female,64.325
medium_variant,935,2060,female,64.817
medium_variant,935,2061,female,65.272
medium_variant,935,2062,female,65.607
medium_variant,935,2063,female,65.848
medium_variant,935,2064,female,66.03
medium_variant,935,2065,female,66.182
medium_variant,935,2066,female,66.327
medium_variant,935,2067,female,66.396
medium_variant,935,2068,female,66.419
medium_variant,935,2069,female,66.433
medium_variant,935,2070,female,66.469
medium_variant,935,2071,female,66.533
medium_variant,935,2072,female,66.579
medium_variant,935,2073,female,66.633
medium_variant,935,2074,female,66.716
medium_variant,935,2075,female,66.843
medium_variant,935,2076,female,67.021
medium_variant,935,2077,female,67.206
medium_variant,935,2078,female,67.405
medium_variant,935,2079,female,67.625
medium_variant,935,2080,female,67.878
medium_variant,935,2081,female,68.188
medium_variant,935,2082,female,68.483
medium_variant,935,2083,female,68.77
medium_variant,935,2084,female,69.062
medium_variant,935,2085,female,69.381
medium_variant,935,2086,female,69.718
medium_variant,935,2087,female,70.022
medium_variant,935,2088,female,70.318
medium_variant,935,2089,female,70.623
medium_variant,935,2090,female,70.946
medium_variant,935,2091,female,71.235
medium_variant,935,2092,female,71.494
medium_variant,935,2093,female,71.739
medium_variant,935,2094,female,71.989
medium_variant,935,2095,female,72.258
medium_variant,935,2096,female,72.482
medium_variant,935,2097,female,72.689
medium_variant,935,2098,female,72.895
medium_variant,935,2099,female,73.111
medium_variant,935,2100,female,73.35
