variant,continent,year,gender,dependencyratio2069
estimates,904,1950,male,110.671
estimates,904,1951,male,111.59
estimates,904,1952,male,112.605
estimates,904,1953,male,113.565
estimates,904,1954,male,114.339
estimates,904,1955,male,114.906
estimates,904,1956,male,116.23
estimates,904,1957,male,117.181
estimates,904,1958,male,117.949
estimates,904,1959,male,118.722
estimates,904,1960,male,119.579
estimates,904,1961,male,120.591
estimates,904,1962,male,121.696
estimates,904,1963,male,122.767
estimates,904,1964,male,123.607
estimates,904,1965,male,124.122
estimates,904,1966,male,125.107
estimates,904,1967,male,125.629
estimates,904,1968,male,125.76
estimates,904,1969,male,125.604
estimates,904,1970,male,125.207
estimates,904,1971,male,124.751
estimates,904,1972,male,124.072
estimates,904,1973,male,123.206
estimates,904,1974,male,122.183
estimates,904,1975,male,121.04
estimates,904,1976,male,120.197
estimates,904,1977,male,119.257
estimates,904,1978,male,118.211
estimates,904,1979,male,117.033
estimates,904,1980,male,115.707
estimates,904,1981,male,114.499
estimates,904,1982,male,113.115
estimates,904,1983,male,111.624
estimates,904,1984,male,110.086
estimates,904,1985,male,108.523
estimates,904,1986,male,107.056
estimates,904,1987,male,105.542
estimates,904,1988,male,104.009
estimates,904,1989,male,102.473
estimates,904,1990,male,100.937
estimates,904,1991,male,99.535
estimates,904,1992,male,98.12
estimates,904,1993,male,96.684
estimates,904,1994,male,95.21
estimates,904,1995,male,93.692
estimates,904,1996,male,92.258
estimates,904,1997,male,90.815
estimates,904,1998,male,89.357
estimates,904,1999,male,87.871
estimates,904,2000,male,86.348
estimates,904,2001,male,84.866
estimates,904,2002,male,83.333
estimates,904,2003,male,81.788
estimates,904,2004,male,80.271
estimates,904,2005,male,78.796
estimates,904,2006,male,77.317
estimates,904,2007,male,75.864
estimates,904,2008,male,74.443
estimates,904,2009,male,73.055
estimates,904,2010,male,71.707
estimates,904,2011,male,70.453
estimates,904,2012,male,69.263
estimates,904,2013,male,68.124
estimates,904,2014,male,67.011
estimates,904,2015,male,65.916
medium_variant,904,2015,male,65.916
medium_variant,904,2016,male,64.975
medium_variant,904,2017,male,64.009
medium_variant,904,2018,male,63.063
medium_variant,904,2019,male,62.187
medium_variant,904,2020,male,61.404
medium_variant,904,2021,male,60.715
medium_variant,904,2022,male,60.1
medium_variant,904,2023,male,59.547
medium_variant,904,2024,male,59.037
medium_variant,904,2025,male,58.56
medium_variant,904,2026,male,58.169
medium_variant,904,2027,male,57.805
medium_variant,904,2028,male,57.465
medium_variant,904,2029,male,57.15
medium_variant,904,2030,male,56.858
medium_variant,904,2031,male,56.628
medium_variant,904,2032,male,56.403
medium_variant,904,2033,male,56.188
medium_variant,904,2034,male,55.986
medium_variant,904,2035,male,55.802
medium_variant,904,2036,male,55.669
medium_variant,904,2037,male,55.538
medium_variant,904,2038,male,55.421
medium_variant,904,2039,male,55.329
medium_variant,904,2040,male,55.269
medium_variant,904,2041,male,55.266
medium_variant,904,2042,male,55.278
medium_variant,904,2043,male,55.316
