region,variant,gender,freq,year,under60mortalityper1000livebirth
916,estimates,female,5yearly,1950,478.667635226941
916,estimates,male,5yearly,1950,540.016815393299
916,estimates,female,5yearly,1955,419.352160944439
916,estimates,male,5yearly,1955,482.214020124271
916,estimates,female,5yearly,1960,373.033732823427
916,estimates,male,5yearly,1960,438.770076653756
916,estimates,female,5yearly,1965,340.934866249455
916,estimates,male,5yearly,1965,411.458092397569
916,estimates,female,5yearly,1970,301.729662002882
916,estimates,male,5yearly,1970,384.715114065937
916,estimates,female,5yearly,1975,257.984246743752
916,estimates,male,5yearly,1975,363.303550156327
916,estimates,female,5yearly,1980,222.093608993919
916,estimates,male,5yearly,1980,335.944813514939
916,estimates,female,5yearly,1985,191.177329232552
916,estimates,male,5yearly,1985,296.405006170638
916,estimates,female,5yearly,1990,164.409679170692
916,estimates,male,5yearly,1990,258.806599324272
916,estimates,female,5yearly,1995,142.501505329845
916,estimates,male,5yearly,1995,225.596344034516
916,estimates,female,5yearly,2000,126.039519926165
916,estimates,male,5yearly,2000,208.778785533317
916,estimates,female,5yearly,2005,120.877565760501
916,estimates,male,5yearly,2005,198.82708824807
916,estimates,female,5yearly,2010,112.150648554835
916,estimates,male,5yearly,2010,187.585865624389
916,medium_variant,female,5yearly,2015,103.82536386851
916,medium_variant,male,5yearly,2015,175.051399924431
916,medium_variant,female,5yearly,2020,96.1091590598381
916,medium_variant,male,5yearly,2020,161.416436174584
916,medium_variant,female,5yearly,2025,89.1303529805239
916,medium_variant,male,5yearly,2025,148.222809233357
916,medium_variant,female,5yearly,2030,82.8522943407649
916,medium_variant,male,5yearly,2030,135.526773404038
916,medium_variant,female,5yearly,2035,76.9886170109513
916,medium_variant,male,5yearly,2035,123.120573540242
916,medium_variant,female,5yearly,2040,71.3809116190384
916,medium_variant,male,5yearly,2040,111.258494095416
916,medium_variant,female,5yearly,2045,66.3424816568413
916,medium_variant,male,5yearly,2045,100.302166981489
916,medium_variant,female,5yearly,2050,61.4365485417303
916,medium_variant,male,5yearly,2050,90.1075627756759
916,medium_variant,female,5yearly,2055,56.9789499184024
916,medium_variant,male,5yearly,2055,80.8660604614259
916,medium_variant,female,5yearly,2060,52.8143651065193
916,medium_variant,male,5yearly,2060,72.8933697928912
916,medium_variant,female,5yearly,2065,48.8399126277991
916,medium_variant,male,5yearly,2065,65.9880994361542
916,medium_variant,female,5yearly,2070,45.0476101827215
916,medium_variant,male,5yearly,2070,60.0438675481528
916,medium_variant,female,5yearly,2075,41.4576526280074
916,medium_variant,male,5yearly,2075,54.6763013116736
916,medium_variant,female,5yearly,2080,38.0751108958273
916,medium_variant,male,5yearly,2080,49.8515185831216
916,medium_variant,female,5yearly,2085,34.8995710429797
916,medium_variant,male,5yearly,2085,45.3953193390938
916,medium_variant,female,5yearly,2090,31.8045231584965
916,medium_variant,male,5yearly,2090,41.257709615344
916,medium_variant,female,5yearly,2095,29.0694939797006
916,medium_variant,male,5yearly,2095,37.4778082779622
