region,variant,gender,freq,year,under60mortalityper1000livebirth
910,estimates,female,5yearly,1950,650.355060604588
910,estimates,male,5yearly,1950,699.756288292007
910,estimates,female,5yearly,1955,616.551724765548
910,estimates,male,5yearly,1955,667.87646712192
910,estimates,female,5yearly,1960,579.25505381224
910,estimates,male,5yearly,1960,632.912411605269
910,estimates,female,5yearly,1965,549.941721226704
910,estimates,male,5yearly,1965,604.224697774637
910,estimates,female,5yearly,1970,523.993852185147
910,estimates,male,5yearly,1970,578.762148764517
910,estimates,female,5yearly,1975,500.99334415269
910,estimates,male,5yearly,1975,557.146155339
910,estimates,female,5yearly,1980,492.749020980549
910,estimates,male,5yearly,1980,550.999950642756
910,estimates,female,5yearly,1985,484.070585653668
910,estimates,male,5yearly,1985,553.313591031347
910,estimates,female,5yearly,1990,513.184698897943
910,estimates,male,5yearly,1990,593.353892771927
910,estimates,female,5yearly,1995,514.050800039363
910,estimates,male,5yearly,1995,587.936298474376
910,estimates,female,5yearly,2000,500.438161156004
910,estimates,male,5yearly,2000,559.390230548696
910,estimates,female,5yearly,2005,411.701318966902
910,estimates,male,5yearly,2005,464.942501882717
910,estimates,female,5yearly,2010,318.29279292814
910,estimates,male,5yearly,2010,387.67430531105
910,medium_variant,female,5yearly,2015,273.443292414624
910,medium_variant,male,5yearly,2015,341.73050314256
910,medium_variant,female,5yearly,2020,248.840695085388
910,medium_variant,male,5yearly,2020,315.880057946455
910,medium_variant,female,5yearly,2025,223.909782111205
910,medium_variant,male,5yearly,2025,288.464197352735
910,medium_variant,female,5yearly,2030,199.923567034247
910,medium_variant,male,5yearly,2030,263.70557923112
910,medium_variant,female,5yearly,2035,178.896373224421
910,medium_variant,male,5yearly,2035,242.413539042891
910,medium_variant,female,5yearly,2040,162.006172547527
910,medium_variant,male,5yearly,2040,224.436640026337
910,medium_variant,female,5yearly,2045,147.236582631035
910,medium_variant,male,5yearly,2045,207.846473044261
910,medium_variant,female,5yearly,2050,134.550030145519
910,medium_variant,male,5yearly,2050,192.746843815408
910,medium_variant,female,5yearly,2055,123.977135708021
910,medium_variant,male,5yearly,2055,179.578645716456
910,medium_variant,female,5yearly,2060,114.984252986152
910,medium_variant,male,5yearly,2060,167.532047357751
910,medium_variant,female,5yearly,2065,106.871130075051
910,medium_variant,male,5yearly,2065,156.715130637483
910,medium_variant,female,5yearly,2070,99.8389351688233
910,medium_variant,male,5yearly,2070,146.866662217982
910,medium_variant,female,5yearly,2075,93.5785217132904
910,medium_variant,male,5yearly,2075,137.889278757739
910,medium_variant,female,5yearly,2080,87.8142218469057
910,medium_variant,male,5yearly,2080,129.567487650443
910,medium_variant,female,5yearly,2085,82.615491229813
910,medium_variant,male,5yearly,2085,121.947903101361
910,medium_variant,female,5yearly,2090,77.6977464166384
910,medium_variant,male,5yearly,2090,114.667212745138
910,medium_variant,female,5yearly,2095,73.0692337738218
910,medium_variant,male,5yearly,2095,107.699061478076
