region,variant,gender,freq,year,under60mortalityper1000livebirth
906,estimates,female,5yearly,1950,535.362145284034
906,estimates,male,5yearly,1950,608.096233887403
906,estimates,female,5yearly,1955,511.19261280536
906,estimates,male,5yearly,1955,597.196158799878
906,estimates,female,5yearly,1960,506.865643682664
906,estimates,male,5yearly,1960,588.198431022738
906,estimates,female,5yearly,1965,353.278727989669
906,estimates,male,5yearly,1965,414.008929824084
906,estimates,female,5yearly,1970,258.50374880607
906,estimates,male,5yearly,1970,313.604050700791
906,estimates,female,5yearly,1975,202.848126647465
906,estimates,male,5yearly,1975,248.533280295887
906,estimates,female,5yearly,1980,172.74801205643
906,estimates,male,5yearly,1980,219.911201605457
906,estimates,female,5yearly,1985,155.236842695645
906,estimates,male,5yearly,1985,201.900778144512
906,estimates,female,5yearly,1990,144.216879564305
906,estimates,male,5yearly,1990,192.595225860081
906,estimates,female,5yearly,1995,131.172506649998
906,estimates,male,5yearly,1995,179.600452152106
906,estimates,female,5yearly,2000,109.332316788387
906,estimates,male,5yearly,2000,145.875177658695
906,estimates,female,5yearly,2005,93.2502438217611
906,estimates,male,5yearly,2005,127.610200779473
906,estimates,female,5yearly,2010,82.0036810984396
906,estimates,male,5yearly,2010,113.763214080581
906,medium_variant,female,5yearly,2015,75.3017627362084
906,medium_variant,male,5yearly,2015,105.263124799292
906,medium_variant,female,5yearly,2020,69.7745907019923
906,medium_variant,male,5yearly,2020,97.3280078499861
906,medium_variant,female,5yearly,2025,64.6392446925682
906,medium_variant,male,5yearly,2025,89.8747524725355
906,medium_variant,female,5yearly,2030,60.1890081943336
906,medium_variant,male,5yearly,2030,82.6954276753339
906,medium_variant,female,5yearly,2035,56.3323638789002
906,medium_variant,male,5yearly,2035,76.4142489976001
906,medium_variant,female,5yearly,2040,52.8148945158223
906,medium_variant,male,5yearly,2040,70.5875493074629
906,medium_variant,female,5yearly,2045,49.4576583014308
906,medium_variant,male,5yearly,2045,65.1520800692281
906,medium_variant,female,5yearly,2050,45.9776626249858
906,medium_variant,male,5yearly,2050,60.0298175828888
906,medium_variant,female,5yearly,2055,42.996411650586
906,medium_variant,male,5yearly,2055,55.3832272573047
906,medium_variant,female,5yearly,2060,40.4682739953143
906,medium_variant,male,5yearly,2060,51.1157020294443
906,medium_variant,female,5yearly,2065,37.8307611654075
906,medium_variant,male,5yearly,2065,47.096311230399
906,medium_variant,female,5yearly,2070,35.267889227634
906,medium_variant,male,5yearly,2070,43.5763107147747
906,medium_variant,female,5yearly,2075,32.7776758165437
906,medium_variant,male,5yearly,2075,40.2988862867604
906,medium_variant,female,5yearly,2080,30.6513803400132
906,medium_variant,male,5yearly,2080,37.3385809917485
906,medium_variant,female,5yearly,2085,28.6433109129747
906,medium_variant,male,5yearly,2085,34.7272345448711
906,medium_variant,female,5yearly,2090,26.501237708795
906,medium_variant,male,5yearly,2090,32.0849949880433
906,medium_variant,female,5yearly,2095,24.5218725973925
906,medium_variant,male,5yearly,2095,29.6613558164038
