region,variant,gender,freq,year,under60mortalityper1000livebirth
912,estimates,female,5yearly,1950,542.182852248166
912,estimates,male,5yearly,1950,587.678729923323
912,estimates,female,5yearly,1955,496.152032439415
912,estimates,male,5yearly,1955,548.350188382612
912,estimates,female,5yearly,1960,460.279121683372
912,estimates,male,5yearly,1960,512.674780713493
912,estimates,female,5yearly,1965,424.98815937347
912,estimates,male,5yearly,1965,480.650027636393
912,estimates,female,5yearly,1970,395.43111040496
912,estimates,male,5yearly,1970,453.124093730008
912,estimates,female,5yearly,1975,354.728481992535
912,estimates,male,5yearly,1975,413.63004917195
912,estimates,female,5yearly,1980,303.777932913061
912,estimates,male,5yearly,1980,368.708355016039
912,estimates,female,5yearly,1985,262.134028955576
912,estimates,male,5yearly,1985,326.767439035953
912,estimates,female,5yearly,1990,237.217819782798
912,estimates,male,5yearly,1990,304.040629984832
912,estimates,female,5yearly,1995,214.059026558902
912,estimates,male,5yearly,1995,280.377709553392
912,estimates,female,5yearly,2000,193.606225678768
912,estimates,male,5yearly,2000,257.511918711123
912,estimates,female,5yearly,2005,170.317216698774
912,estimates,male,5yearly,2005,228.45470636625
912,estimates,female,5yearly,2010,150.692327897713
912,estimates,male,5yearly,2010,203.556654722738
912,medium_variant,female,5yearly,2015,137.283361232771
912,medium_variant,male,5yearly,2015,191.337061018019
912,medium_variant,female,5yearly,2020,127.190260888058
912,medium_variant,male,5yearly,2020,181.061708994289
912,medium_variant,female,5yearly,2025,117.889072662598
912,medium_variant,male,5yearly,2025,171.461397122217
912,medium_variant,female,5yearly,2030,109.60489840654
912,medium_variant,male,5yearly,2030,161.829828283614
912,medium_variant,female,5yearly,2035,101.993022734251
912,medium_variant,male,5yearly,2035,152.027771723765
912,medium_variant,female,5yearly,2040,95.4359488432367
912,medium_variant,male,5yearly,2040,143.065622908895
912,medium_variant,female,5yearly,2045,89.6570138885415
912,medium_variant,male,5yearly,2045,135.019165905996
912,medium_variant,female,5yearly,2050,84.4005495746271
912,medium_variant,male,5yearly,2050,127.756740781403
912,medium_variant,female,5yearly,2055,79.3104947977423
912,medium_variant,male,5yearly,2055,120.67774601945
912,medium_variant,female,5yearly,2060,73.8608774901736
912,medium_variant,male,5yearly,2060,112.466927293055
912,medium_variant,female,5yearly,2065,69.0017486189044
912,medium_variant,male,5yearly,2065,104.383019916023
912,medium_variant,female,5yearly,2070,64.9551307783435
912,medium_variant,male,5yearly,2070,97.7031239703843
912,medium_variant,female,5yearly,2075,61.2689515571006
912,medium_variant,male,5yearly,2075,91.9005599960345
912,medium_variant,female,5yearly,2080,57.4616504205994
912,medium_variant,male,5yearly,2080,85.8220264786824
912,medium_variant,female,5yearly,2085,53.7870736823655
912,medium_variant,male,5yearly,2085,79.3210243714793
912,medium_variant,female,5yearly,2090,50.1830171236602
912,medium_variant,male,5yearly,2090,73.1328231751482
912,medium_variant,female,5yearly,2095,46.6995168487548
912,medium_variant,male,5yearly,2095,66.642195722116
912,estimates,female,5yearly,Regi,Northern Africa
912,estimates,male,5yearly,Regi,Northern Africa
912,medium_variant,female,5yearly,Regi,Northern Africa
912,medium_variant,male,5yearly,Regi,Northern Africa
