region,variant,gender,freq,year,under60mortalityper1000livebirth
911,estimates,female,5yearly,1950,650.449808909493
911,estimates,male,5yearly,1950,703.912937985751
911,estimates,female,5yearly,1955,629.431150606242
911,estimates,male,5yearly,1955,682.72166134254
911,estimates,female,5yearly,1960,608.392080336909
911,estimates,male,5yearly,1960,660.909200821981
911,estimates,female,5yearly,1965,583.693283235444
911,estimates,male,5yearly,1965,635.34274027017
911,estimates,female,5yearly,1970,552.823381548796
911,estimates,male,5yearly,1970,605.153507026558
911,estimates,female,5yearly,1975,530.647790153479
911,estimates,male,5yearly,1975,582.551008492222
911,estimates,female,5yearly,1980,508.272192936648
911,estimates,male,5yearly,1980,562.624410719827
911,estimates,female,5yearly,1985,496.347773629311
911,estimates,male,5yearly,1985,551.526533002593
911,estimates,female,5yearly,1990,492.603813225415
911,estimates,male,5yearly,1990,547.564020007701
911,estimates,female,5yearly,1995,503.854366501502
911,estimates,male,5yearly,1995,554.390208955472
911,estimates,female,5yearly,2000,472.049106298606
911,estimates,male,5yearly,2000,520.253566373226
911,estimates,female,5yearly,2005,417.685361294616
911,estimates,male,5yearly,2005,466.343093964847
911,estimates,female,5yearly,2010,370.521433940796
911,estimates,male,5yearly,2010,424.654480717038
911,medium_variant,female,5yearly,2015,337.597835055031
911,medium_variant,male,5yearly,2015,391.712817435335
911,medium_variant,female,5yearly,2020,304.912401715024
911,medium_variant,male,5yearly,2020,362.106623272516
911,medium_variant,female,5yearly,2025,274.882852469296
911,medium_variant,male,5yearly,2025,334.917943976819
911,medium_variant,female,5yearly,2030,247.187904368945
911,medium_variant,male,5yearly,2030,309.897205308126
911,medium_variant,female,5yearly,2035,222.415622521443
911,medium_variant,male,5yearly,2035,287.963259691838
911,medium_variant,female,5yearly,2040,200.55265403869
911,medium_variant,male,5yearly,2040,268.593649377229
911,medium_variant,female,5yearly,2045,181.225354823206
911,medium_variant,male,5yearly,2045,251.352561419406
911,medium_variant,female,5yearly,2050,164.803551711012
911,medium_variant,male,5yearly,2050,235.96730107363
911,medium_variant,female,5yearly,2055,150.883558809303
911,medium_variant,male,5yearly,2055,221.749114244598
911,medium_variant,female,5yearly,2060,139.063500516928
911,medium_variant,male,5yearly,2060,209.14323558264
911,medium_variant,female,5yearly,2065,128.864781101851
911,medium_variant,male,5yearly,2065,197.56858323384
911,medium_variant,female,5yearly,2070,120.053566456494
911,medium_variant,male,5yearly,2070,186.55793519112
911,medium_variant,female,5yearly,2075,112.152868997097
911,medium_variant,male,5yearly,2075,176.078484555918
911,medium_variant,female,5yearly,2080,104.916722751608
911,medium_variant,male,5yearly,2080,166.416334899281
911,medium_variant,female,5yearly,2085,98.3265907188896
911,medium_variant,male,5yearly,2085,156.872214109256
911,medium_variant,female,5yearly,2090,92.3222186162859
911,medium_variant,male,5yearly,2090,147.95247211854
911,medium_variant,female,5yearly,2095,86.9113144065711
911,medium_variant,male,5yearly,2095,139.136428517048
911,estimates,female,5yearly,Regi,Middle Africa
911,estimates,male,5yearly,Regi,Middle Africa
911,medium_variant,female,5yearly,Regi,Middle Africa
911,medium_variant,male,5yearly,Regi,Middle Africa
