region,variant,gender,freq,year,under60mortalityper1000livebirth
926,estimates,female,5yearly,1950,182.268422276734
926,estimates,male,5yearly,1950,263.191607495175
926,estimates,female,5yearly,1955,154.053545023686
926,estimates,male,5yearly,1955,244.660490246786
926,estimates,female,5yearly,1960,137.455749294483
926,estimates,male,5yearly,1960,230.430779626725
926,estimates,female,5yearly,1965,128.444773310513
926,estimates,male,5yearly,1965,222.353963004173
926,estimates,female,5yearly,1970,120.15409055745
926,estimates,male,5yearly,1970,215.117491175141
926,estimates,female,5yearly,1975,107.794297370543
926,estimates,male,5yearly,1975,204.202421717135
926,estimates,female,5yearly,1980,95.8859049460985
926,estimates,male,5yearly,1980,189.675202631627
926,estimates,female,5yearly,1985,85.1559230449763
926,estimates,male,5yearly,1985,171.492747794629
926,estimates,female,5yearly,1990,78.6695829441156
926,estimates,male,5yearly,1990,160.024188159738
926,estimates,female,5yearly,1995,71.647666400812
926,estimates,male,5yearly,1995,141.341347828997
926,estimates,female,5yearly,2000,66.041991186665
926,estimates,male,5yearly,2000,127.107799261286
926,estimates,female,5yearly,2005,60.0207564228956
926,estimates,male,5yearly,2005,112.906287765601
926,estimates,female,5yearly,2010,55.7382200108221
926,estimates,male,5yearly,2010,100.999134679709
926,medium_variant,female,5yearly,2015,50.0443845060519
926,medium_variant,male,5yearly,2015,92.9611924909617
926,medium_variant,female,5yearly,2020,46.1023288666694
926,medium_variant,male,5yearly,2020,84.9601641500891
926,medium_variant,female,5yearly,2025,42.4928427450477
926,medium_variant,male,5yearly,2025,77.9196521546578
926,medium_variant,female,5yearly,2030,39.2311101116255
926,medium_variant,male,5yearly,2030,71.7978575445307
926,medium_variant,female,5yearly,2035,36.1428599632431
926,medium_variant,male,5yearly,2035,66.4062588122332
926,medium_variant,female,5yearly,2040,32.9683078232353
926,medium_variant,male,5yearly,2040,61.6323412651928
926,medium_variant,female,5yearly,2045,30.1152948790848
926,medium_variant,male,5yearly,2045,57.5867467755576
926,medium_variant,female,5yearly,2050,27.4355015164127
926,medium_variant,male,5yearly,2050,53.9204863343663
926,medium_variant,female,5yearly,2055,25.0361021896314
926,medium_variant,male,5yearly,2055,50.4237865876062
926,medium_variant,female,5yearly,2060,22.6866217823268
926,medium_variant,male,5yearly,2060,46.9934940366709
926,medium_variant,female,5yearly,2065,20.3874000662022
926,medium_variant,male,5yearly,2065,43.5658169878168
926,medium_variant,female,5yearly,2070,18.1733622405554
926,medium_variant,male,5yearly,2070,40.3200181608101
926,medium_variant,female,5yearly,2075,16.2047639016356
926,medium_variant,male,5yearly,2075,37.2001363840884
926,medium_variant,female,5yearly,2080,14.4677835363795
926,medium_variant,male,5yearly,2080,34.3339230763841
926,medium_variant,female,5yearly,2085,12.704983891448
926,medium_variant,male,5yearly,2085,31.599232686601
926,medium_variant,female,5yearly,2090,11.185941507841
926,medium_variant,male,5yearly,2090,29.0056179788211
926,medium_variant,female,5yearly,2095,9.68895106119339
926,medium_variant,male,5yearly,2095,26.4671003288319
926,estimates,female,5yearly,Regi,Western Europe
926,estimates,male,5yearly,Regi,Western Europe
926,medium_variant,female,5yearly,Regi,Western Europe
926,medium_variant,male,5yearly,Regi,Western Europe
