region,variant,gender,freq,year,under60mortalityper1000livebirth
922,estimates,female,5yearly,1950,521.605230951069
922,estimates,male,5yearly,1950,606.258904184134
922,estimates,female,5yearly,1955,477.628155883374
922,estimates,male,5yearly,1955,555.779961648204
922,estimates,female,5yearly,1960,434.795379677786
922,estimates,male,5yearly,1960,506.817422905433
922,estimates,female,5yearly,1965,386.19627351342
922,estimates,male,5yearly,1965,454.480239809854
922,estimates,female,5yearly,1970,339.176115953814
922,estimates,male,5yearly,1970,411.723164802349
922,estimates,female,5yearly,1975,292.641467751459
922,estimates,male,5yearly,1975,367.824674607575
922,estimates,female,5yearly,1980,246.889018625341
922,estimates,male,5yearly,1980,351.400612946595
922,estimates,female,5yearly,1985,214.119608862413
922,estimates,male,5yearly,1985,300.730803527685
922,estimates,female,5yearly,1990,186.513960337325
922,estimates,male,5yearly,1990,272.819596763501
922,estimates,female,5yearly,1995,162.180084074617
922,estimates,male,5yearly,1995,242.511561203889
922,estimates,female,5yearly,2000,146.328517053743
922,estimates,male,5yearly,2000,211.599254874481
922,estimates,female,5yearly,2005,130.707431374468
922,estimates,male,5yearly,2005,197.998637336104
922,estimates,female,5yearly,2010,122.631241174776
922,estimates,male,5yearly,2010,190.227048142828
922,medium_variant,female,5yearly,2015,111.961401215605
922,medium_variant,male,5yearly,2015,171.330167977752
922,medium_variant,female,5yearly,2020,103.06682354146
922,medium_variant,male,5yearly,2020,151.206039508933
922,medium_variant,female,5yearly,2025,95.5207955777882
922,medium_variant,male,5yearly,2025,140.244987620641
922,medium_variant,female,5yearly,2030,89.4288963971833
922,medium_variant,male,5yearly,2030,131.749674075189
922,medium_variant,female,5yearly,2035,84.4771117578735
922,medium_variant,male,5yearly,2035,124.593766188426
922,medium_variant,female,5yearly,2040,79.7258449125515
922,medium_variant,male,5yearly,2040,117.31954618812
922,medium_variant,female,5yearly,2045,75.1712921550936
922,medium_variant,male,5yearly,2045,110.802573459743
922,medium_variant,female,5yearly,2050,70.6126337600835
922,medium_variant,male,5yearly,2050,104.385361673658
922,medium_variant,female,5yearly,2055,66.1961448514994
922,medium_variant,male,5yearly,2055,98.5626356410307
922,medium_variant,female,5yearly,2060,62.5159306420276
922,medium_variant,male,5yearly,2060,93.6164743296929
922,medium_variant,female,5yearly,2065,59.140143811964
922,medium_variant,male,5yearly,2065,89.0580906635421
922,medium_variant,female,5yearly,2070,55.9553559679414
922,medium_variant,male,5yearly,2070,84.0786111263726
922,medium_variant,female,5yearly,2075,52.6129788967339
922,medium_variant,male,5yearly,2075,79.1967531152183
922,medium_variant,female,5yearly,2080,49.5416581243951
922,medium_variant,male,5yearly,2080,74.1005245050675
922,medium_variant,female,5yearly,2085,46.5983097164661
922,medium_variant,male,5yearly,2085,68.9272344818459
922,medium_variant,female,5yearly,2090,43.6513457145332
922,medium_variant,male,5yearly,2090,63.7676918812761
922,medium_variant,female,5yearly,2095,40.8366630954814
922,medium_variant,male,5yearly,2095,58.5067868846162
922,estimates,female,5yearly,Regi,Western Asia
922,estimates,male,5yearly,Regi,Western Asia
922,medium_variant,female,5yearly,Regi,Western Asia
922,medium_variant,male,5yearly,Regi,Western Asia
