region,variant,gender,freq,year,under60mortalityper1000livebirth
902,estimates,female,5yearly,1950,601.093153071269
902,estimates,male,5yearly,1950,641.716390486319
902,estimates,female,5yearly,1955,563.598939630773
902,estimates,male,5yearly,1955,609.131303399696
902,estimates,female,5yearly,1960,532.226004967236
902,estimates,male,5yearly,1960,577.91622844182
902,estimates,female,5yearly,1965,448.954172243796
902,estimates,male,5yearly,1965,486.225477099945
902,estimates,female,5yearly,1970,390.292127557543
902,estimates,male,5yearly,1970,432.516986244692
902,estimates,female,5yearly,1975,346.664474408019
902,estimates,male,5yearly,1975,392.19468552695
902,estimates,female,5yearly,1980,313.024318245809
902,estimates,male,5yearly,1980,366.154216699077
902,estimates,female,5yearly,1985,287.143674685738
902,estimates,male,5yearly,1985,339.689218815018
902,estimates,female,5yearly,1990,269.686144140805
902,estimates,male,5yearly,1990,324.994492364423
902,estimates,female,5yearly,1995,254.615773400882
902,estimates,male,5yearly,1995,310.938419804163
902,estimates,female,5yearly,2000,235.24319055026
902,estimates,male,5yearly,2000,287.018044395669
902,estimates,female,5yearly,2005,208.501498426121
902,estimates,male,5yearly,2005,260.908910376764
902,estimates,female,5yearly,2010,182.336596281202
902,estimates,male,5yearly,2010,239.02288832203
902,medium_variant,female,5yearly,2015,166.780350267833
902,medium_variant,male,5yearly,2015,223.593861407867
902,medium_variant,female,5yearly,2020,154.549939596912
902,medium_variant,male,5yearly,2020,210.297486197879
902,medium_variant,female,5yearly,2025,144.166032558441
902,medium_variant,male,5yearly,2025,199.560298110511
902,medium_variant,female,5yearly,2030,134.864768039592
902,medium_variant,male,5yearly,2030,190.246788363388
902,medium_variant,female,5yearly,2035,125.823712630446
902,medium_variant,male,5yearly,2035,180.705483336156
902,medium_variant,female,5yearly,2040,117.52244550117
902,medium_variant,male,5yearly,2040,170.952835457483
902,medium_variant,female,5yearly,2045,110.628964389697
902,medium_variant,male,5yearly,2045,162.731340878491
902,medium_variant,female,5yearly,2050,104.579155908256
902,medium_variant,male,5yearly,2050,155.761033270012
902,medium_variant,female,5yearly,2055,98.5038627291491
902,medium_variant,male,5yearly,2055,148.19707102543
902,medium_variant,female,5yearly,2060,92.5578024010179
902,medium_variant,male,5yearly,2060,140.195040166629
902,medium_variant,female,5yearly,2065,87.073070088176
902,medium_variant,male,5yearly,2065,132.928048642631
902,medium_variant,female,5yearly,2070,82.3930225195681
902,medium_variant,male,5yearly,2070,126.236764019526
902,medium_variant,female,5yearly,2075,78.0339997918964
902,medium_variant,male,5yearly,2075,119.961383817292
902,medium_variant,female,5yearly,2080,73.8593739219716
902,medium_variant,male,5yearly,2080,113.921805844314
902,medium_variant,female,5yearly,2085,69.8883054958586
902,medium_variant,male,5yearly,2085,107.69535017098
902,medium_variant,female,5yearly,2090,66.0456799383933
902,medium_variant,male,5yearly,2090,101.617076926058
902,medium_variant,female,5yearly,2095,62.3228527230976
902,medium_variant,male,5yearly,2095,95.5511682557431
