region,variant,gender,freq,year,under60mortalityper1000livebirth
931,estimates,female,5yearly,1950,434.129658452931
931,estimates,male,5yearly,1950,491.38389458691
931,estimates,female,5yearly,1955,397.608407572939
931,estimates,male,5yearly,1955,455.504783609917
931,estimates,female,5yearly,1960,357.443954549434
931,estimates,male,5yearly,1960,422.64181915543
931,estimates,female,5yearly,1965,319.245978353752
931,estimates,male,5yearly,1965,397.084516230686
931,estimates,female,5yearly,1970,280.916017501844
931,estimates,male,5yearly,1970,371.596467807479
931,estimates,female,5yearly,1975,256.127534088243
931,estimates,male,5yearly,1975,352.762735066916
931,estimates,female,5yearly,1980,227.801249254204
931,estimates,male,5yearly,1980,334.647338880492
931,estimates,female,5yearly,1985,203.128486284453
931,estimates,male,5yearly,1985,318.523524163629
931,estimates,female,5yearly,1990,180.395504337399
931,estimates,male,5yearly,1990,301.069434765521
931,estimates,female,5yearly,1995,160.359828032388
931,estimates,male,5yearly,1995,275.672090779847
931,estimates,female,5yearly,2000,140.672176780311
931,estimates,male,5yearly,2000,251.301308919949
931,estimates,female,5yearly,2005,125.763656211593
931,estimates,male,5yearly,2005,228.786867473396
931,estimates,female,5yearly,2010,116.593794671867
931,estimates,male,5yearly,2010,211.562594143042
931,medium_variant,female,5yearly,2015,107.562453701341
931,medium_variant,male,5yearly,2015,197.391473900388
931,medium_variant,female,5yearly,2020,99.0317782523323
931,medium_variant,male,5yearly,2020,181.932263708098
931,medium_variant,female,5yearly,2025,91.4634605335319
931,medium_variant,male,5yearly,2025,166.973066920712
931,medium_variant,female,5yearly,2030,84.7142743136665
931,medium_variant,male,5yearly,2030,151.970344585401
931,medium_variant,female,5yearly,2035,78.4839995713804
931,medium_variant,male,5yearly,2035,137.508355667097
931,medium_variant,female,5yearly,2040,72.6624136085756
931,medium_variant,male,5yearly,2040,123.747132321724
931,medium_variant,female,5yearly,2045,67.2764810086811
931,medium_variant,male,5yearly,2045,110.781664101954
931,medium_variant,female,5yearly,2050,62.3143729192897
931,medium_variant,male,5yearly,2050,99.3777802557833
931,medium_variant,female,5yearly,2055,57.6895742529711
931,medium_variant,male,5yearly,2055,89.4190282933397
931,medium_variant,female,5yearly,2060,53.43400545865
931,medium_variant,male,5yearly,2060,80.8316592336068
931,medium_variant,female,5yearly,2065,49.4070696331188
931,medium_variant,male,5yearly,2065,73.3690489923972
931,medium_variant,female,5yearly,2070,45.5746485578236
931,medium_variant,male,5yearly,2070,66.7142049310945
931,medium_variant,female,5yearly,2075,41.9196466086952
931,medium_variant,male,5yearly,2075,60.7312751603154
931,medium_variant,female,5yearly,2080,38.4975282186712
931,medium_variant,male,5yearly,2080,55.3526615157968
931,medium_variant,female,5yearly,2085,35.2433152681698
931,medium_variant,male,5yearly,2085,50.4708870344923
931,medium_variant,female,5yearly,2090,32.176100885938
931,medium_variant,male,5yearly,2090,46.0220751745798
931,medium_variant,female,5yearly,2095,29.2940829164579
931,medium_variant,male,5yearly,2095,41.8792533372856
931,estimates,female,5yearly,Regi,South America
931,estimates,male,5yearly,Regi,South America
931,medium_variant,female,5yearly,Regi,South America
931,medium_variant,male,5yearly,Regi,South America
