region,variant,gender,freq,year,under60mortalityper1000livebirth
915,estimates,female,5yearly,1950,431.160369507939
915,estimates,male,5yearly,1950,481.344135170302
915,estimates,female,5yearly,1955,383.40355257473
915,estimates,male,5yearly,1955,434.456009754951
915,estimates,female,5yearly,1960,339.750291363292
915,estimates,male,5yearly,1960,391.464719722808
915,estimates,female,5yearly,1965,302.242075955067
915,estimates,male,5yearly,1965,352.854685433108
915,estimates,female,5yearly,1970,275.889019550572
915,estimates,male,5yearly,1970,328.812328286299
915,estimates,female,5yearly,1975,256.608481612878
915,estimates,male,5yearly,1975,314.011293512714
915,estimates,female,5yearly,1980,243.584403754166
915,estimates,male,5yearly,1980,301.777260957949
915,estimates,female,5yearly,1985,225.587205855757
915,estimates,male,5yearly,1985,289.920586462886
915,estimates,female,5yearly,1990,211.43054938671
915,estimates,male,5yearly,1990,284.086581949913
915,estimates,female,5yearly,1995,195.354946438763
915,estimates,male,5yearly,1995,272.20081345839
915,estimates,female,5yearly,2000,184.029649081146
915,estimates,male,5yearly,2000,259.397588526308
915,estimates,female,5yearly,2005,171.109219171969
915,estimates,male,5yearly,2005,242.766768950774
915,estimates,female,5yearly,2010,159.469438753296
915,estimates,male,5yearly,2010,228.632624788426
915,medium_variant,female,5yearly,2015,149.992399234916
915,medium_variant,male,5yearly,2015,216.392215013507
915,medium_variant,female,5yearly,2020,140.694713823688
915,medium_variant,male,5yearly,2020,204.33705884971
915,medium_variant,female,5yearly,2025,133.305409747844
915,medium_variant,male,5yearly,2025,194.866861861807
915,medium_variant,female,5yearly,2030,126.507709464028
915,medium_variant,male,5yearly,2030,186.328965914005
915,medium_variant,female,5yearly,2035,120.28808767147
915,medium_variant,male,5yearly,2035,178.125838296977
915,medium_variant,female,5yearly,2040,113.140217175031
915,medium_variant,male,5yearly,2040,167.8152330019
915,medium_variant,female,5yearly,2045,106.517176337925
915,medium_variant,male,5yearly,2045,158.606918910262
915,medium_variant,female,5yearly,2050,100.902868049218
915,medium_variant,male,5yearly,2050,150.778217558253
915,medium_variant,female,5yearly,2055,95.2453749600911
915,medium_variant,male,5yearly,2055,143.218057464928
915,medium_variant,female,5yearly,2060,89.3291334385141
915,medium_variant,male,5yearly,2060,135.347781048465
915,medium_variant,female,5yearly,2065,83.9398329870219
915,medium_variant,male,5yearly,2065,127.403207593537
915,medium_variant,female,5yearly,2070,79.0746378327624
915,medium_variant,male,5yearly,2070,119.923217573013
915,medium_variant,female,5yearly,2075,74.6722435534362
915,medium_variant,male,5yearly,2075,113.434395621157
915,medium_variant,female,5yearly,2080,70.2293617602499
915,medium_variant,male,5yearly,2080,107.033037331786
915,medium_variant,female,5yearly,2085,66.1007581124733
915,medium_variant,male,5yearly,2085,100.947112440772
915,medium_variant,female,5yearly,2090,61.9971147870307
915,medium_variant,male,5yearly,2090,94.8175996087195
915,medium_variant,female,5yearly,2095,58.0663872042289
915,medium_variant,male,5yearly,2095,88.835985735668
