region,variant,gender,freq,year,under60mortalityper1000livebirth
1517,estimates,female,5yearly,1950,568.206594344569
1517,estimates,male,5yearly,1950,619.885912336126
1517,estimates,female,5yearly,1955,529.072512156145
1517,estimates,male,5yearly,1955,585.948036198067
1517,estimates,female,5yearly,1960,498.78562182721
1517,estimates,male,5yearly,1960,554.789216422008
1517,estimates,female,5yearly,1965,416.324199814296
1517,estimates,male,5yearly,1965,464.116540229461
1517,estimates,female,5yearly,1970,360.790861317304
1517,estimates,male,5yearly,1970,413.099122360617
1517,estimates,female,5yearly,1975,319.365188340606
1517,estimates,male,5yearly,1975,376.053566597811
1517,estimates,female,5yearly,1980,286.810780580198
1517,estimates,male,5yearly,1980,352.708510667175
1517,estimates,female,5yearly,1985,262.199832977458
1517,estimates,male,5yearly,1985,323.789811492165
1517,estimates,female,5yearly,1990,245.729833999211
1517,estimates,male,5yearly,1990,313.071807614878
1517,estimates,female,5yearly,1995,231.315989327708
1517,estimates,male,5yearly,1995,300.05150179914
1517,estimates,female,5yearly,2000,213.866056821316
1517,estimates,male,5yearly,2000,279.432520042468
1517,estimates,female,5yearly,2005,190.595472003916
1517,estimates,male,5yearly,2005,255.223241121911
1517,estimates,female,5yearly,2010,166.511357905704
1517,estimates,male,5yearly,2010,231.669531462311
1517,medium_variant,female,5yearly,2015,152.977606542424
1517,medium_variant,male,5yearly,2015,216.393066440539
1517,medium_variant,female,5yearly,2020,141.631944955124
1517,medium_variant,male,5yearly,2020,202.835877390443
1517,medium_variant,female,5yearly,2025,132.033668700874
1517,medium_variant,male,5yearly,2025,192.111144116349
1517,medium_variant,female,5yearly,2030,123.784243740072
1517,medium_variant,male,5yearly,2030,183.101368195713
1517,medium_variant,female,5yearly,2035,115.46185909862
1517,medium_variant,male,5yearly,2035,173.545263158465
1517,medium_variant,female,5yearly,2040,107.999863040794
1517,medium_variant,male,5yearly,2040,163.539325325769
1517,medium_variant,female,5yearly,2045,101.744213216649
1517,medium_variant,male,5yearly,2045,155.099068218977
1517,medium_variant,female,5yearly,2050,96.2644280549104
1517,medium_variant,male,5yearly,2050,148.008080320866
1517,medium_variant,female,5yearly,2055,90.5801427116419
1517,medium_variant,male,5yearly,2055,140.333215454101
1517,medium_variant,female,5yearly,2060,84.9137201178485
1517,medium_variant,male,5yearly,2060,132.217189974341
1517,medium_variant,female,5yearly,2065,79.80047468906
1517,medium_variant,male,5yearly,2065,124.836389550792
1517,medium_variant,female,5yearly,2070,75.3157949725437
1517,medium_variant,male,5yearly,2070,118.042754635894
1517,medium_variant,female,5yearly,2075,71.2084850926588
1517,medium_variant,male,5yearly,2075,111.678917956249
1517,medium_variant,female,5yearly,2080,67.3646082646492
1517,medium_variant,male,5yearly,2080,105.61140028838
1517,medium_variant,female,5yearly,2085,63.5782854415983
1517,medium_variant,male,5yearly,2085,99.4007035304972
1517,medium_variant,female,5yearly,2090,60.0536538260011
1517,medium_variant,male,5yearly,2090,93.4403198260364
1517,medium_variant,female,5yearly,2095,56.5825454234918
1517,medium_variant,male,5yearly,2095,87.4459290772848
