region,variant,gender,freq,year,under60mortalityper1000livebirth
913,estimates,female,5yearly,1950,494.028281968454
913,estimates,male,5yearly,1950,573.99171378205
913,estimates,female,5yearly,1955,455.294206640401
913,estimates,male,5yearly,1955,531.651300088557
913,estimates,female,5yearly,1960,428.197676313766
913,estimates,male,5yearly,1960,503.057780795586
913,estimates,female,5yearly,1965,401.705226444004
913,estimates,male,5yearly,1965,474.609349780403
913,estimates,female,5yearly,1970,369.755253413131
913,estimates,male,5yearly,1970,476.22291810515
913,estimates,female,5yearly,1975,354.163974197299
913,estimates,male,5yearly,1975,476.646000916453
913,estimates,female,5yearly,1980,339.673057924847
913,estimates,male,5yearly,1980,464.007100978043
913,estimates,female,5yearly,1985,292.697666632986
913,estimates,male,5yearly,1985,420.509847018644
913,estimates,female,5yearly,1990,274.889864278605
913,estimates,male,5yearly,1990,402.756883173364
913,estimates,female,5yearly,1995,356.265001096647
913,estimates,male,5yearly,1995,481.842443347473
913,estimates,female,5yearly,2000,491.404951962168
913,estimates,male,5yearly,2000,597.883275396996
913,estimates,female,5yearly,2005,511.713802026578
913,estimates,male,5yearly,2005,614.011478182673
913,estimates,female,5yearly,2010,371.154441201034
913,estimates,male,5yearly,2010,503.309967591878
913,medium_variant,female,5yearly,2015,293.505269471897
913,medium_variant,male,5yearly,2015,414.350319841487
913,medium_variant,female,5yearly,2020,281.550965328515
913,medium_variant,male,5yearly,2020,391.593751320488
913,medium_variant,female,5yearly,2025,267.769519966282
913,medium_variant,male,5yearly,2025,365.224551011462
913,medium_variant,female,5yearly,2030,251.33744887715
913,medium_variant,male,5yearly,2030,335.007903897495
913,medium_variant,female,5yearly,2035,230.636985287668
913,medium_variant,male,5yearly,2035,303.562300226155
913,medium_variant,female,5yearly,2040,208.957822137942
913,medium_variant,male,5yearly,2040,275.56379186452
913,medium_variant,female,5yearly,2045,188.647670110337
913,medium_variant,male,5yearly,2045,250.826276616785
913,medium_variant,female,5yearly,2050,170.400840506612
913,medium_variant,male,5yearly,2050,227.579941136513
913,medium_variant,female,5yearly,2055,154.739483952774
913,medium_variant,male,5yearly,2055,206.711554891288
913,medium_variant,female,5yearly,2060,140.40633233821
913,medium_variant,male,5yearly,2060,187.260536087869
913,medium_variant,female,5yearly,2065,128.549471248753
913,medium_variant,male,5yearly,2065,169.313101071608
913,medium_variant,female,5yearly,2070,118.340945327018
913,medium_variant,male,5yearly,2070,155.11575188104
913,medium_variant,female,5yearly,2075,109.011854623564
913,medium_variant,male,5yearly,2075,143.092390565565
913,medium_variant,female,5yearly,2080,100.458808841895
913,medium_variant,male,5yearly,2080,132.020653557973
913,medium_variant,female,5yearly,2085,92.5415958187502
913,medium_variant,male,5yearly,2085,121.641767155816
913,medium_variant,female,5yearly,2090,85.1290615347128
913,medium_variant,male,5yearly,2090,111.955339217434
913,medium_variant,female,5yearly,2095,78.2085891610039
913,medium_variant,male,5yearly,2095,103.057089825971
