global,year,variant,gender,freq,age5yearinterval,totaldeaths
900,2025,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2025,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2025,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2025,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2025,constant_fertility,female,5yearly,0_4,13098.661
900,2025,constant_fertility,male,5yearly,0_4,15960.153
900,2025,high_variant,female,5yearly,0_4,12628.511
900,2025,high_variant,male,5yearly,0_4,15326.683
900,2025,low_variant,female,5yearly,0_4,9189.671
900,2025,low_variant,male,5yearly,0_4,11178.007
900,2025,medium_variant,female,5yearly,0_4,10909.211
900,2025,medium_variant,male,5yearly,0_4,13252.493
900,2025,constant_fertility,female,5yearly,5_9,1248.516
900,2025,constant_fertility,male,5yearly,5_9,1536.826
900,2025,high_variant,female,5yearly,5_9,1236.13
900,2025,high_variant,male,5yearly,5_9,1520.82
900,2025,low_variant,female,5yearly,5_9,1031.9
900,2025,low_variant,male,5yearly,5_9,1268.679
900,2025,medium_variant,female,5yearly,5_9,1134.05
900,2025,medium_variant,male,5yearly,5_9,1394.82
900,2025,constant_fertility,female,5yearly,10_14,1022.42
900,2025,constant_fertility,male,5yearly,10_14,1302.458
900,2025,high_variant,female,5yearly,10_14,1025.347
900,2025,high_variant,male,5yearly,10_14,1306.417
900,2025,low_variant,female,5yearly,10_14,953.207
900,2025,low_variant,male,5yearly,10_14,1214.943
900,2025,medium_variant,female,5yearly,10_14,989.31
900,2025,medium_variant,male,5yearly,10_14,1260.754
900,2025,constant_fertility,female,5yearly,15_19,1208.875
900,2025,constant_fertility,male,5yearly,15_19,1751.375
900,2025,high_variant,female,5yearly,15_19,1208.875
900,2025,high_variant,male,5yearly,15_19,1751.377
900,2025,low_variant,female,5yearly,15_19,1208.88
900,2025,low_variant,male,5yearly,15_19,1751.38
900,2025,medium_variant,female,5yearly,15_19,1208.88
900,2025,medium_variant,male,5yearly,15_19,1751.377
900,2025,constant_fertility,female,5yearly,20_24,1550.611
900,2025,constant_fertility,male,5yearly,20_24,2431.829
900,2025,high_variant,female,5yearly,20_24,1550.61
900,2025,high_variant,male,5yearly,20_24,2431.828
900,2025,low_variant,female,5yearly,20_24,1550.617
900,2025,low_variant,male,5yearly,20_24,2431.837
900,2025,medium_variant,female,5yearly,20_24,1550.612
900,2025,medium_variant,male,5yearly,20_24,2431.832
900,2025,constant_fertility,female,5yearly,25_29,1697.121
900,2025,constant_fertility,male,5yearly,25_29,2717.478
900,2025,high_variant,female,5yearly,25_29,1697.121
900,2025,high_variant,male,5yearly,25_29,2717.479
900,2025,low_variant,female,5yearly,25_29,1697.127
900,2025,low_variant,male,5yearly,25_29,2717.495
900,2025,medium_variant,female,5yearly,25_29,1697.125
900,2025,medium_variant,male,5yearly,25_29,2717.485
900,2025,constant_fertility,female,5yearly,30_34,1896.958
900,2025,constant_fertility,male,5yearly,30_34,3072.879
900,2025,high_variant,female,5yearly,30_34,1896.959
900,2025,high_variant,male,5yearly,30_34,3072.875
900,2025,low_variant,female,5yearly,30_34,1896.963
900,2025,low_variant,male,5yearly,30_34,3072.887
900,2025,medium_variant,female,5yearly,30_34,1896.963
900,2025,medium_variant,male,5yearly,30_34,3072.883
900,2025,constant_fertility,female,5yearly,35_39,2306.88
900,2025,constant_fertility,male,5yearly,35_39,3761.66
900,2025,high_variant,female,5yearly,35_39,2306.884
900,2025,high_variant,male,5yearly,35_39,3761.658
900,2025,low_variant,female,5yearly,35_39,2306.884
900,2025,low_variant,male,5yearly,35_39,3761.678
900,2025,medium_variant,female,5yearly,35_39,2306.88
900,2025,medium_variant,male,5yearly,35_39,3761.67
900,2025,constant_fertility,female,5yearly,40_44,2844.203
900,2025,constant_fertility,male,5yearly,40_44,4661.914
900,2025,high_variant,female,5yearly,40_44,2844.207
900,2025,high_variant,male,5yearly,40_44,4661.915
900,2025,low_variant,female,5yearly,40_44,2844.214
900,2025,low_variant,male,5yearly,40_44,4661.925
900,2025,medium_variant,female,5yearly,40_44,2844.208
900,2025,medium_variant,male,5yearly,40_44,4661.921
900,2025,constant_fertility,female,5yearly,45_49,3553.577
900,2025,constant_fertility,male,5yearly,45_49,5893.048
900,2025,high_variant,female,5yearly,45_49,3553.577
900,2025,high_variant,male,5yearly,45_49,5893.05
900,2025,low_variant,female,5yearly,45_49,3553.591
900,2025,low_variant,male,5yearly,45_49,5893.063
900,2025,medium_variant,female,5yearly,45_49,3553.587
900,2025,medium_variant,male,5yearly,45_49,5893.053
900,2025,constant_fertility,female,5yearly,50_54,4712.371
900,2025,constant_fertility,male,5yearly,50_54,7805.822
900,2025,high_variant,female,5yearly,50_54,4712.373
900,2025,high_variant,male,5yearly,50_54,7805.825
900,2025,low_variant,female,5yearly,50_54,4712.392
900,2025,low_variant,male,5yearly,50_54,7805.829
900,2025,medium_variant,female,5yearly,50_54,4712.38
900,2025,medium_variant,male,5yearly,50_54,7805.826
900,2025,constant_fertility,female,5yearly,55_59,6695.113
900,2025,constant_fertility,male,5yearly,55_59,10648.92
900,2025,high_variant,female,5yearly,55_59,6695.111
900,2025,high_variant,male,5yearly,55_59,10648.925
900,2025,low_variant,female,5yearly,55_59,6695.127
900,2025,low_variant,male,5yearly,55_59,10648.946
900,2025,medium_variant,female,5yearly,55_59,6695.116
900,2025,medium_variant,male,5yearly,55_59,10648.932
900,2025,constant_fertility,female,5yearly,60_64,9626.049
900,2025,constant_fertility,male,5yearly,60_64,14344.838
900,2025,high_variant,female,5yearly,60_64,9626.053
900,2025,high_variant,male,5yearly,60_64,14344.835
900,2025,low_variant,female,5yearly,60_64,9626.071
900,2025,low_variant,male,5yearly,60_64,14344.859
900,2025,medium_variant,female,5yearly,60_64,9626.061
900,2025,medium_variant,male,5yearly,60_64,14344.842
900,2025,constant_fertility,female,5yearly,65_69,13150.101
900,2025,constant_fertility,male,5yearly,65_69,18176.667
900,2025,high_variant,female,5yearly,65_69,13150.099
900,2025,high_variant,male,5yearly,65_69,18176.673
900,2025,low_variant,female,5yearly,65_69,13150.117
900,2025,low_variant,male,5yearly,65_69,18176.702
900,2025,medium_variant,female,5yearly,65_69,13150.107
900,2025,medium_variant,male,5yearly,65_69,18176.684
900,2025,constant_fertility,female,5yearly,70_74,17147.627
900,2025,constant_fertility,male,5yearly,70_74,21755.15
900,2025,high_variant,female,5yearly,70_74,17147.627
900,2025,high_variant,male,5yearly,70_74,21755.149
900,2025,low_variant,female,5yearly,70_74,17147.664
900,2025,low_variant,male,5yearly,70_74,21755.184
900,2025,medium_variant,female,5yearly,70_74,17147.647
900,2025,medium_variant,male,5yearly,70_74,21755.164
900,2025,constant_fertility,female,5yearly,75_79,19830.951
900,2025,constant_fertility,male,5yearly,75_79,22283.706
900,2025,high_variant,female,5yearly,75_79,19830.967
900,2025,high_variant,male,5yearly,75_79,22283.705
900,2025,low_variant,female,5yearly,75_79,19830.976
900,2025,low_variant,male,5yearly,75_79,22283.759
900,2025,medium_variant,female,5yearly,75_79,19830.981
900,2025,medium_variant,male,5yearly,75_79,22283.717
900,2025,constant_fertility,female,5yearly,80_84,19403.101
900,2025,constant_fertility,male,5yearly,80_84,18645.339
900,2025,high_variant,female,5yearly,80_84,19403.097
900,2025,high_variant,male,5yearly,80_84,18645.349
900,2025,low_variant,female,5yearly,80_84,19403.137
900,2025,low_variant,male,5yearly,80_84,18645.366
900,2025,medium_variant,female,5yearly,80_84,19403.117
900,2025,medium_variant,male,5yearly,80_84,18645.362
900,2025,constant_fertility,female,5yearly,85_89,17237.878
900,2025,constant_fertility,male,5yearly,85_89,14016.332
900,2025,high_variant,female,5yearly,85_89,17237.873
900,2025,high_variant,male,5yearly,85_89,14016.351
900,2025,low_variant,female,5yearly,85_89,17237.892
900,2025,low_variant,male,5yearly,85_89,14016.372
900,2025,medium_variant,female,5yearly,85_89,17237.895
900,2025,medium_variant,male,5yearly,85_89,14016.34
900,2025,constant_fertility,female,5yearly,90_94,12195.994
900,2025,constant_fertility,male,5yearly,90_94,8004.508
900,2025,high_variant,female,5yearly,90_94,12196.008
900,2025,high_variant,male,5yearly,90_94,8004.497
900,2025,low_variant,female,5yearly,90_94,12196.012
900,2025,low_variant,male,5yearly,90_94,8004.504
900,2025,medium_variant,female,5yearly,90_94,12196.007
900,2025,medium_variant,male,5yearly,90_94,8004.503
900,2025,constant_fertility,female,5yearly,95plus,6932.81
900,2025,constant_fertility,male,5yearly,95plus,3193.289
900,2025,high_variant,female,5yearly,95plus,6932.815
900,2025,high_variant,male,5yearly,95plus,3193.287
900,2025,low_variant,female,5yearly,95plus,6932.815
900,2025,low_variant,male,5yearly,95plus,3193.289
900,2025,medium_variant,female,5yearly,95plus,6932.807
900,2025,medium_variant,male,5yearly,95plus,3193.295
900,2030,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2030,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2030,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2030,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2030,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2030,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2030,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2030,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2030,constant_fertility,female,5yearly,0_4,12477.472
900,2030,constant_fertility,male,5yearly,0_4,15476.639
900,2030,high_variant,female,5yearly,0_4,11383.68
900,2030,high_variant,male,5yearly,0_4,14026.709
900,2030,low_variant,female,5yearly,0_4,8051.953
900,2030,low_variant,male,5yearly,0_4,9965.301
900,2030,medium_variant,female,5yearly,0_4,9713.698
900,2030,medium_variant,male,5yearly,0_4,11990.851
900,2030,constant_fertility,female,5yearly,5_9,1186.414
900,2030,constant_fertility,male,5yearly,5_9,1514.967
900,2030,high_variant,female,5yearly,5_9,1141.337
900,2030,high_variant,male,5yearly,5_9,1454.514
900,2030,low_variant,female,5yearly,5_9,876.001
900,2030,low_variant,male,5yearly,5_9,1116.133
900,2030,medium_variant,female,5yearly,5_9,1008.685
900,2030,medium_variant,male,5yearly,5_9,1285.338
900,2030,constant_fertility,female,5yearly,10_14,974.763999999999
900,2030,constant_fertility,male,5yearly,10_14,1287.782
900,2030,high_variant,female,5yearly,10_14,970.958
900,2030,high_variant,male,5yearly,10_14,1284.182
900,2030,low_variant,female,5yearly,10_14,799.712
900,2030,low_variant,male,5yearly,10_14,1054.115
900,2030,medium_variant,female,5yearly,10_14,885.366
900,2030,medium_variant,male,5yearly,10_14,1169.209
900,2030,constant_fertility,female,5yearly,15_19,1139.818
900,2030,constant_fertility,male,5yearly,15_19,1719.291
900,2030,high_variant,female,5yearly,15_19,1145.932
900,2030,high_variant,male,5yearly,15_19,1729.944
900,2030,low_variant,female,5yearly,15_19,1068.77
900,2030,low_variant,male,5yearly,15_19,1613.187
900,2030,medium_variant,female,5yearly,15_19,1107.374
900,2030,medium_variant,male,5yearly,15_19,1671.618
900,2030,constant_fertility,female,5yearly,20_24,1453.868
900,2030,constant_fertility,male,5yearly,20_24,2360.688
900,2030,high_variant,female,5yearly,20_24,1453.868
900,2030,high_variant,male,5yearly,20_24,2360.691
900,2030,low_variant,female,5yearly,20_24,1453.872
900,2030,low_variant,male,5yearly,20_24,2360.701
900,2030,medium_variant,female,5yearly,20_24,1453.868
900,2030,medium_variant,male,5yearly,20_24,2360.695
900,2030,constant_fertility,female,5yearly,25_29,1618.235
900,2030,constant_fertility,male,5yearly,25_29,2651.207
900,2030,high_variant,female,5yearly,25_29,1618.238
900,2030,high_variant,male,5yearly,25_29,2651.21
900,2030,low_variant,female,5yearly,25_29,1618.243
900,2030,low_variant,male,5yearly,25_29,2651.212
900,2030,medium_variant,female,5yearly,25_29,1618.241
900,2030,medium_variant,male,5yearly,25_29,2651.211
900,2030,constant_fertility,female,5yearly,30_34,1790.12
900,2030,constant_fertility,male,5yearly,30_34,2948.365
900,2030,high_variant,female,5yearly,30_34,1790.12
900,2030,high_variant,male,5yearly,30_34,2948.367
900,2030,low_variant,female,5yearly,30_34,1790.127
900,2030,low_variant,male,5yearly,30_34,2948.37
900,2030,medium_variant,female,5yearly,30_34,1790.125
900,2030,medium_variant,male,5yearly,30_34,2948.367
900,2030,constant_fertility,female,5yearly,35_39,2147.823
900,2030,constant_fertility,male,5yearly,35_39,3559.286
900,2030,high_variant,female,5yearly,35_39,2147.825
900,2030,high_variant,male,5yearly,35_39,3559.284
900,2030,low_variant,female,5yearly,35_39,2147.831
900,2030,low_variant,male,5yearly,35_39,3559.292
900,2030,medium_variant,female,5yearly,35_39,2147.828
900,2030,medium_variant,male,5yearly,35_39,3559.29
900,2030,constant_fertility,female,5yearly,40_44,2759.963
900,2030,constant_fertility,male,5yearly,40_44,4580.799
900,2030,high_variant,female,5yearly,40_44,2759.966
900,2030,high_variant,male,5yearly,40_44,4580.801
900,2030,low_variant,female,5yearly,40_44,2759.974
900,2030,low_variant,male,5yearly,40_44,4580.805
900,2030,medium_variant,female,5yearly,40_44,2759.97
900,2030,medium_variant,male,5yearly,40_44,4580.805
900,2030,constant_fertility,female,5yearly,45_49,3647.482
900,2030,constant_fertility,male,5yearly,45_49,6077.683
900,2030,high_variant,female,5yearly,45_49,3647.488
900,2030,high_variant,male,5yearly,45_49,6077.682
900,2030,low_variant,female,5yearly,45_49,3647.495
900,2030,low_variant,male,5yearly,45_49,6077.691
900,2030,medium_variant,female,5yearly,45_49,3647.491
900,2030,medium_variant,male,5yearly,45_49,6077.687
900,2030,constant_fertility,female,5yearly,50_54,4801.653
900,2030,constant_fertility,male,5yearly,50_54,7963.894
900,2030,high_variant,female,5yearly,50_54,4801.654
900,2030,high_variant,male,5yearly,50_54,7963.893
900,2030,low_variant,female,5yearly,50_54,4801.663
900,2030,low_variant,male,5yearly,50_54,7963.914
900,2030,medium_variant,female,5yearly,50_54,4801.659
900,2030,medium_variant,male,5yearly,50_54,7963.903
900,2030,constant_fertility,female,5yearly,55_59,6712.604
900,2030,constant_fertility,male,5yearly,55_59,10729.342
900,2030,high_variant,female,5yearly,55_59,6712.606
900,2030,high_variant,male,5yearly,55_59,10729.337
900,2030,low_variant,female,5yearly,55_59,6712.621
900,2030,low_variant,male,5yearly,55_59,10729.353
900,2030,medium_variant,female,5yearly,55_59,6712.615
900,2030,medium_variant,male,5yearly,55_59,10729.344
900,2030,constant_fertility,female,5yearly,60_64,9919.822
900,2030,constant_fertility,male,5yearly,60_64,14793.536
900,2030,high_variant,female,5yearly,60_64,9919.82
900,2030,high_variant,male,5yearly,60_64,14793.545
900,2030,low_variant,female,5yearly,60_64,9919.837
900,2030,low_variant,male,5yearly,60_64,14793.56
900,2030,medium_variant,female,5yearly,60_64,9919.834
900,2030,medium_variant,male,5yearly,60_64,14793.545
900,2030,constant_fertility,female,5yearly,65_69,14138.604
900,2030,constant_fertility,male,5yearly,65_69,19508.234
900,2030,high_variant,female,5yearly,65_69,14138.604
900,2030,high_variant,male,5yearly,65_69,19508.241
900,2030,low_variant,female,5yearly,65_69,14138.627
900,2030,low_variant,male,5yearly,65_69,19508.265
900,2030,medium_variant,female,5yearly,65_69,14138.621
900,2030,medium_variant,male,5yearly,65_69,19508.251
900,2030,constant_fertility,female,5yearly,70_74,18435.536
900,2030,constant_fertility,male,5yearly,70_74,23457.299
900,2030,high_variant,female,5yearly,70_74,18435.54
900,2030,high_variant,male,5yearly,70_74,23457.288
900,2030,low_variant,female,5yearly,70_74,18435.561
900,2030,low_variant,male,5yearly,70_74,23457.324
900,2030,medium_variant,female,5yearly,70_74,18435.549
900,2030,medium_variant,male,5yearly,70_74,23457.304
900,2030,constant_fertility,female,5yearly,75_79,22471.512
900,2030,constant_fertility,male,5yearly,75_79,25366.857
900,2030,high_variant,female,5yearly,75_79,22471.522
900,2030,high_variant,male,5yearly,75_79,25366.876
900,2030,low_variant,female,5yearly,75_79,22471.533
900,2030,low_variant,male,5yearly,75_79,25366.924
900,2030,medium_variant,female,5yearly,75_79,22471.536
900,2030,medium_variant,male,5yearly,75_79,25366.88
900,2030,constant_fertility,female,5yearly,80_84,23613.358
900,2030,constant_fertility,male,5yearly,80_84,22913.612
900,2030,high_variant,female,5yearly,80_84,23613.35
900,2030,high_variant,male,5yearly,80_84,22913.622
900,2030,low_variant,female,5yearly,80_84,23613.391
900,2030,low_variant,male,5yearly,80_84,22913.65
900,2030,medium_variant,female,5yearly,80_84,23613.363
900,2030,medium_variant,male,5yearly,80_84,22913.653
900,2030,constant_fertility,female,5yearly,85_89,19730.942
900,2030,constant_fertility,male,5yearly,85_89,16453.471
900,2030,high_variant,female,5yearly,85_89,19730.948
900,2030,high_variant,male,5yearly,85_89,16453.471
900,2030,low_variant,female,5yearly,85_89,19730.96
900,2030,low_variant,male,5yearly,85_89,16453.474
900,2030,medium_variant,female,5yearly,85_89,19730.955
900,2030,medium_variant,male,5yearly,85_89,16453.477
900,2030,constant_fertility,female,5yearly,90_94,13560.628
900,2030,constant_fertility,male,5yearly,90_94,9264.684
900,2030,high_variant,female,5yearly,90_94,13560.636
900,2030,high_variant,male,5yearly,90_94,9264.679
900,2030,low_variant,female,5yearly,90_94,13560.64
900,2030,low_variant,male,5yearly,90_94,9264.685
900,2030,medium_variant,female,5yearly,90_94,13560.638
900,2030,medium_variant,male,5yearly,90_94,9264.679
900,2030,constant_fertility,female,5yearly,95plus,8265.295
900,2030,constant_fertility,male,5yearly,95plus,3992.14
900,2030,high_variant,female,5yearly,95plus,8265.299
900,2030,high_variant,male,5yearly,95plus,3992.143
900,2030,low_variant,female,5yearly,95plus,8265.296
900,2030,low_variant,male,5yearly,95plus,3992.145
900,2030,medium_variant,female,5yearly,95plus,8265.301
900,2030,medium_variant,male,5yearly,95plus,3992.144
900,2035,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2035,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2035,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2035,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2035,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2035,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2035,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2035,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2035,constant_fertility,female,5yearly,0_4,12051.388
900,2035,constant_fertility,male,5yearly,0_4,15207.734
900,2035,high_variant,female,5yearly,0_4,10365.116
900,2035,high_variant,male,5yearly,0_4,12959.908
900,2035,low_variant,female,5yearly,0_4,7046.666
900,2035,low_variant,male,5yearly,0_4,8863.949
900,2035,medium_variant,female,5yearly,0_4,8679.999
900,2035,medium_variant,male,5yearly,0_4,10880.269
900,2035,constant_fertility,female,5yearly,5_9,1130.241
900,2035,constant_fertility,male,5yearly,5_9,1498.219
900,2035,high_variant,female,5yearly,5_9,1037.356
900,2035,high_variant,male,5yearly,5_9,1370.244
900,2035,low_variant,female,5yearly,5_9,757.987
900,2035,low_variant,male,5yearly,5_9,1001.511
900,2035,medium_variant,female,5yearly,5_9,897.49
900,2035,medium_variant,male,5yearly,5_9,1185.636
900,2035,constant_fertility,female,5yearly,10_14,930.378
900,2035,constant_fertility,male,5yearly,10_14,1273.784
900,2035,high_variant,female,5yearly,10_14,902.729
900,2035,high_variant,male,5yearly,10_14,1236.627
900,2035,low_variant,female,5yearly,10_14,682.142
900,2035,low_variant,male,5yearly,10_14,930.027999999999
900,2035,medium_variant,female,5yearly,10_14,792.449
900,2035,medium_variant,male,5yearly,10_14,1083.365
900,2035,constant_fertility,female,5yearly,15_19,1105.511
900,2035,constant_fertility,male,5yearly,15_19,1731.787
900,2035,high_variant,female,5yearly,15_19,1110.225
900,2035,high_variant,male,5yearly,15_19,1744.759
900,2035,low_variant,female,5yearly,15_19,909.709999999999
900,2035,low_variant,male,5yearly,15_19,1419.776
900,2035,medium_variant,female,5yearly,15_19,1009.999
900,2035,medium_variant,male,5yearly,15_19,1582.312
900,2035,constant_fertility,female,5yearly,20_24,1391.6
900,2035,constant_fertility,male,5yearly,20_24,2334.834
900,2035,high_variant,female,5yearly,20_24,1401.548
900,2035,high_variant,male,5yearly,20_24,2357.523
900,2035,low_variant,female,5yearly,20_24,1298.608
900,2035,low_variant,male,5yearly,20_24,2173.846
900,2035,medium_variant,female,5yearly,20_24,1350.11
900,2035,medium_variant,male,5yearly,20_24,2265.718
900,2035,constant_fertility,female,5yearly,25_29,1537.458
900,2035,constant_fertility,male,5yearly,25_29,2578.631
900,2035,high_variant,female,5yearly,25_29,1537.458
900,2035,high_variant,male,5yearly,25_29,2578.632
900,2035,low_variant,female,5yearly,25_29,1537.461
900,2035,low_variant,male,5yearly,25_29,2578.635
900,2035,medium_variant,female,5yearly,25_29,1537.458
900,2035,medium_variant,male,5yearly,25_29,2578.635
900,2035,constant_fertility,female,5yearly,30_34,1717.819
900,2035,constant_fertility,male,5yearly,30_34,2876.005
900,2035,high_variant,female,5yearly,30_34,1717.82
900,2035,high_variant,male,5yearly,30_34,2876.008
900,2035,low_variant,female,5yearly,30_34,1717.825
900,2035,low_variant,male,5yearly,30_34,2876.011
900,2035,medium_variant,female,5yearly,30_34,1717.823
900,2035,medium_variant,male,5yearly,30_34,2876.009
900,2035,constant_fertility,female,5yearly,35_39,2037.441
900,2035,constant_fertility,male,5yearly,35_39,3420.417
900,2035,high_variant,female,5yearly,35_39,2037.443
900,2035,high_variant,male,5yearly,35_39,3420.42
900,2035,low_variant,female,5yearly,35_39,2037.448
900,2035,low_variant,male,5yearly,35_39,3420.429
900,2035,medium_variant,female,5yearly,35_39,2037.447
900,2035,medium_variant,male,5yearly,35_39,3420.424
900,2035,constant_fertility,female,5yearly,40_44,2589.48
900,2035,constant_fertility,male,5yearly,40_44,4358.85
900,2035,high_variant,female,5yearly,40_44,2589.48
900,2035,high_variant,male,5yearly,40_44,4358.855
900,2035,low_variant,female,5yearly,40_44,2589.484
900,2035,low_variant,male,5yearly,40_44,4358.866
900,2035,medium_variant,female,5yearly,40_44,2589.48
900,2035,medium_variant,male,5yearly,40_44,4358.864
900,2035,constant_fertility,female,5yearly,45_49,3576.812
900,2035,constant_fertility,male,5yearly,45_49,6028.091
900,2035,high_variant,female,5yearly,45_49,3576.813
900,2035,high_variant,male,5yearly,45_49,6028.094
900,2035,low_variant,female,5yearly,45_49,3576.818
900,2035,low_variant,male,5yearly,45_49,6028.098
900,2035,medium_variant,female,5yearly,45_49,3576.814
900,2035,medium_variant,male,5yearly,45_49,6028.099
900,2035,constant_fertility,female,5yearly,50_54,4970.036
900,2035,constant_fertility,male,5yearly,50_54,8286.272
900,2035,high_variant,female,5yearly,50_54,4970.039
900,2035,high_variant,male,5yearly,50_54,8286.279
900,2035,low_variant,female,5yearly,50_54,4970.053
900,2035,low_variant,male,5yearly,50_54,8286.289
900,2035,medium_variant,female,5yearly,50_54,4970.045
900,2035,medium_variant,male,5yearly,50_54,8286.282
900,2035,constant_fertility,female,5yearly,55_59,6845.044
900,2035,constant_fertility,male,5yearly,55_59,10969.587
900,2035,high_variant,female,5yearly,55_59,6845.049
900,2035,high_variant,male,5yearly,55_59,10969.594
900,2035,low_variant,female,5yearly,55_59,6845.063
900,2035,low_variant,male,5yearly,55_59,10969.599
900,2035,medium_variant,female,5yearly,55_59,6845.054
900,2035,medium_variant,male,5yearly,55_59,10969.593
900,2035,constant_fertility,female,5yearly,60_64,9942.414
900,2035,constant_fertility,male,5yearly,60_64,14891.115
900,2035,high_variant,female,5yearly,60_64,9942.415
900,2035,high_variant,male,5yearly,60_64,14891.113
900,2035,low_variant,female,5yearly,60_64,9942.427
900,2035,low_variant,male,5yearly,60_64,14891.134
900,2035,medium_variant,female,5yearly,60_64,9942.423
900,2035,medium_variant,male,5yearly,60_64,14891.123
900,2035,constant_fertility,female,5yearly,65_69,14666.339
900,2035,constant_fertility,male,5yearly,65_69,20255.399
900,2035,high_variant,female,5yearly,65_69,14666.344
900,2035,high_variant,male,5yearly,65_69,20255.403
900,2035,low_variant,female,5yearly,65_69,14666.355
900,2035,low_variant,male,5yearly,65_69,20255.43
900,2035,medium_variant,female,5yearly,65_69,14666.348
900,2035,medium_variant,male,5yearly,65_69,20255.414
900,2035,constant_fertility,female,5yearly,70_74,20035.66
900,2035,constant_fertility,male,5yearly,70_74,25520.29
900,2035,high_variant,female,5yearly,70_74,20035.663
900,2035,high_variant,male,5yearly,70_74,25520.293
900,2035,low_variant,female,5yearly,70_74,20035.694
900,2035,low_variant,male,5yearly,70_74,25520.306
900,2035,medium_variant,female,5yearly,70_74,20035.684
900,2035,medium_variant,male,5yearly,70_74,25520.307
900,2035,constant_fertility,female,5yearly,75_79,24458.168
900,2035,constant_fertility,male,5yearly,75_79,27787.505
900,2035,high_variant,female,5yearly,75_79,24458.181
900,2035,high_variant,male,5yearly,75_79,27787.507
900,2035,low_variant,female,5yearly,75_79,24458.207
900,2035,low_variant,male,5yearly,75_79,27787.548
900,2035,medium_variant,female,5yearly,75_79,24458.194
900,2035,medium_variant,male,5yearly,75_79,27787.525
900,2035,constant_fertility,female,5yearly,80_84,27126.639
900,2035,constant_fertility,male,5yearly,80_84,26452.469
900,2035,high_variant,female,5yearly,80_84,27126.644
900,2035,high_variant,male,5yearly,80_84,26452.478
900,2035,low_variant,female,5yearly,80_84,27126.658
900,2035,low_variant,male,5yearly,80_84,26452.52
900,2035,medium_variant,female,5yearly,80_84,27126.633
900,2035,medium_variant,male,5yearly,80_84,26452.521
900,2035,constant_fertility,female,5yearly,85_89,24570.613
900,2035,constant_fertility,male,5yearly,85_89,20692.706
900,2035,high_variant,female,5yearly,85_89,24570.609
900,2035,high_variant,male,5yearly,85_89,20692.708
900,2035,low_variant,female,5yearly,85_89,24570.609
900,2035,low_variant,male,5yearly,85_89,20692.728
900,2035,medium_variant,female,5yearly,85_89,24570.621
900,2035,medium_variant,male,5yearly,85_89,20692.705
900,2035,constant_fertility,female,5yearly,90_94,16174.253
900,2035,constant_fertility,male,5yearly,90_94,11370.036
900,2035,high_variant,female,5yearly,90_94,16174.262
900,2035,high_variant,male,5yearly,90_94,11370.042
900,2035,low_variant,female,5yearly,90_94,16174.264
900,2035,low_variant,male,5yearly,90_94,11370.041
900,2035,medium_variant,female,5yearly,90_94,16174.26
900,2035,medium_variant,male,5yearly,90_94,11370.046
900,2035,constant_fertility,female,5yearly,95plus,9694.096
900,2035,constant_fertility,male,5yearly,95plus,4862.833
900,2035,high_variant,female,5yearly,95plus,9694.097
900,2035,high_variant,male,5yearly,95plus,4862.844
900,2035,low_variant,female,5yearly,95plus,9694.099
900,2035,low_variant,male,5yearly,95plus,4862.839
900,2035,medium_variant,female,5yearly,95plus,9694.09599999999
900,2035,medium_variant,male,5yearly,95plus,4862.839
900,2040,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2040,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2040,constant_fertility,female,5yearly,0_4,11845.777
900,2040,constant_fertility,male,5yearly,0_4,15238.773
900,2040,high_variant,female,5yearly,0_4,9602.46200000001
900,2040,high_variant,male,5yearly,0_4,12196.595
