variant,region,year,totalsurvivors_under_one_yearage
Estimates,1503,1950,17362.98
Estimates,1503,1951,17535.058
Estimates,1503,1952,17867.341
Estimates,1503,1953,18173.665
Estimates,1503,1954,18453.128
Estimates,1503,1955,18704.234
Estimates,1503,1956,18924.09
Estimates,1503,1957,19110.005
Estimates,1503,1958,19256.929
Estimates,1503,1959,19355.822
Estimates,1503,1960,19397.628
Estimates,1503,1961,19374.685
Estimates,1503,1962,19282.553
Estimates,1503,1963,19124.471
Estimates,1503,1964,18912.681
Estimates,1503,1965,18669.32
Estimates,1503,1966,18421.245
Estimates,1503,1967,18192.288
Estimates,1503,1968,17999.944
Estimates,1503,1969,17852.435
Estimates,1503,1970,17746.267
Estimates,1503,1971,17667.414
Estimates,1503,1972,17595.03
Estimates,1503,1973,17514.946
Estimates,1503,1974,17425.868
Estimates,1503,1975,17335.103
Estimates,1503,1976,17256.116
Estimates,1503,1977,17202.666
Estimates,1503,1978,17182.629
Estimates,1503,1979,17195.248
Estimates,1503,1980,17236.659
Estimates,1503,1981,17299.136
Estimates,1503,1982,17368.157
Estimates,1503,1983,17429.226
Estimates,1503,1984,17472
Estimates,1503,1985,17485.352
Estimates,1503,1986,17460.973
Estimates,1503,1987,17399.302
Estimates,1503,1988,17302.862
Estimates,1503,1989,17173.486
Estimates,1503,1990,17013.047
Estimates,1503,1991,16824.9
Estimates,1503,1992,16618.6
Estimates,1503,1993,16405.602
Estimates,1503,1994,16196.316
Estimates,1503,1995,16001.124
Estimates,1503,1996,15828.299
Estimates,1503,1997,15682.292
Estimates,1503,1998,15567.495
Estimates,1503,1999,15489.009
Estimates,1503,2000,15454.716
Estimates,1503,2001,15470.884
Estimates,1503,2002,15532.917
Estimates,1503,2003,15631.649
Estimates,1503,2004,15756.988
Estimates,1503,2005,15893.215
Estimates,1503,2006,16022.868
Estimates,1503,2007,16132.457
Estimates,1503,2008,16212.454
Estimates,1503,2009,16258.214
Estimates,1503,2010,16271.575
Estimates,1503,2011,16260.666
Estimates,1503,2012,16239.388
Estimates,1503,2013,16218.509
Estimates,1503,2014,16201.36
Estimates,1503,2015,16188.176
Medium_variant,1503,2015,16188.176
Medium_variant,1503,2016,16175.9
Medium_variant,1503,2017,16158.535
Medium_variant,1503,2018,16131.711
Medium_variant,1503,2019,16094.729
Medium_variant,1503,2020,16047.106
Medium_variant,1503,2021,15989.289
Medium_variant,1503,2022,15924.016
Medium_variant,1503,2023,15854.491
Medium_variant,1503,2024,15783.224
Medium_variant,1503,2025,15712.479
Medium_variant,1503,2026,15644.001
Medium_variant,1503,2027,15579.227
Medium_variant,1503,2028,15519.965
Medium_variant,1503,2029,15468.352
Medium_variant,1503,2030,15426.695
Medium_variant,1503,2031,15396.71
Medium_variant,1503,2032,15378.278
Medium_variant,1503,2033,15370.839
Medium_variant,1503,2034,15373.969
Medium_variant,1503,2035,15387.209
Medium_variant,1503,2036,15409.876
Medium_variant,1503,2037,15439.896
Medium_variant,1503,2038,15474.809
Medium_variant,1503,2039,15512.367
Medium_variant,1503,2040,15550.488
Medium_variant,1503,2041,15587.68
Medium_variant,1503,2042,15622.951
Medium_variant,1503,2043,15655.093
Medium_variant,1503,2044,15682.6
Medium_variant,1503,2045,15704.096
Medium_variant,1503,2046,15718.764
Medium_variant,1503,2047,15726.956
Medium_variant,1503,2048,15729.083
Medium_variant,1503,2049,15725.244
Medium_variant,1503,2050,15715.405
Medium_variant,1503,2051,15699.659
Medium_variant,1503,2052,15678.881
Medium_variant,1503,2053,15654.206
Medium_variant,1503,2054,15626.761
Medium_variant,1503,2055,15597.544
Medium_variant,1503,2056,15567.322
Medium_variant,1503,2057,15536.871
Medium_variant,1503,2058,15507.127
Medium_variant,1503,2059,15479.202
Medium_variant,1503,2060,15454.143
Medium_variant,1503,2061,15432.694
Medium_variant,1503,2062,15414.938
Medium_variant,1503,2063,15400.856
Medium_variant,1503,2064,15390.585
Medium_variant,1503,2065,15384.305
Medium_variant,1503,2066,15382.004
Medium_variant,1503,2067,15383.06
Medium_variant,1503,2068,15386.674
Medium_variant,1503,2069,15392.177
Medium_variant,1503,2070,15398.956
Medium_variant,1503,2071,15406.544
Medium_variant,1503,2072,15414.454
Medium_variant,1503,2073,15421.999
Medium_variant,1503,2074,15428.385
Medium_variant,1503,2075,15432.885
Medium_variant,1503,2076,15434.976
Medium_variant,1503,2077,15434.523
Medium_variant,1503,2078,15431.388
Medium_variant,1503,2079,15425.341
Medium_variant,1503,2080,15416.175
Medium_variant,1503,2081,15403.803
Medium_variant,1503,2082,15388.558
Medium_variant,1503,2083,15370.878
Medium_variant,1503,2084,15351.127
Medium_variant,1503,2085,15329.538
Medium_variant,1503,2086,15306.335
Medium_variant,1503,2087,15281.856
Medium_variant,1503,2088,15256.559
Medium_variant,1503,2089,15230.993
Medium_variant,1503,2090,15205.632
Medium_variant,1503,2091,15180.89
Medium_variant,1503,2092,15157.038
Medium_variant,1503,2093,15134.31
Medium_variant,1503,2094,15112.829
Medium_variant,1503,2095,15092.692
Medium_variant,1503,2096,15073.968
Medium_variant,1503,2097,15056.675
Medium_variant,1503,2098,15040.799
Medium_variant,1503,2099,15026.348
