variant,region,year,totalsurvivors_under_one_yearage
Estimates,916,1950,1633.631
Estimates,916,1951,1658.838
Estimates,916,1952,1709.528
Estimates,916,1953,1760.551
Estimates,916,1954,1811.871
Estimates,916,1955,1863.461
Estimates,916,1956,1915.299
Estimates,916,1957,1967.415
Estimates,916,1958,2019.866
Estimates,916,1959,2072.748
Estimates,916,1960,2126.223
Estimates,916,1961,2180.556
Estimates,916,1962,2236.127
Estimates,916,1963,2293.453
Estimates,916,1964,2353.132
Estimates,916,1965,2417.26
Estimates,916,1966,2488.289
Estimates,916,1967,2566.451
Estimates,916,1968,2650.38
Estimates,916,1969,2737.602
Estimates,916,1970,2823.484
Estimates,916,1971,2902.481
Estimates,916,1972,2970.238
Estimates,916,1973,3023.924
Estimates,916,1974,3062.626
Estimates,916,1975,3086.964
Estimates,916,1976,3099.359
Estimates,916,1977,3104.782
Estimates,916,1978,3107.866
Estimates,916,1979,3111.319
Estimates,916,1980,3117.389
Estimates,916,1981,3127.295
Estimates,916,1982,3140.428
Estimates,916,1983,3156.245
Estimates,916,1984,3174.965
Estimates,916,1985,3196.675
Estimates,916,1986,3221.152
Estimates,916,1987,3247.439
Estimates,916,1988,3274.476
Estimates,916,1989,3301.444
Estimates,916,1990,3327.754
Estimates,916,1991,3353.046
Estimates,916,1992,3376.924
Estimates,916,1993,3398.74
Estimates,916,1994,3417.634
Estimates,916,1995,3432.384
Estimates,916,1996,3441.843
Estimates,916,1997,3445.72
Estimates,916,1998,3444.126
Estimates,916,1999,3437.376
Estimates,916,2000,3425.967
Estimates,916,2001,3410.654
Estimates,916,2002,3392.834
Estimates,916,2003,3374.016
Estimates,916,2004,3355.425
Estimates,916,2005,3338.422
Estimates,916,2006,3324.09
Estimates,916,2007,3312.54
Estimates,916,2008,3303.632
Estimates,916,2009,3297.252
Estimates,916,2010,3292.962
Estimates,916,2011,3290.012
Estimates,916,2012,3287.277
Estimates,916,2013,3283.728
Estimates,916,2014,3278.718
Estimates,916,2015,3271.776
Medium_variant,916,2015,3271.776
Medium_variant,916,2016,3262.731
Medium_variant,916,2017,3251.862
Medium_variant,916,2018,3239.405
Medium_variant,916,2019,3225.34
Medium_variant,916,2020,3209.613
Medium_variant,916,2021,3192.188
Medium_variant,916,2022,3173.207
Medium_variant,916,2023,3152.886
Medium_variant,916,2024,3131.447
Medium_variant,916,2025,3109.114
Medium_variant,916,2026,3086.06
Medium_variant,916,2027,3062.5
Medium_variant,916,2028,3038.683
Medium_variant,916,2029,3014.863
Medium_variant,916,2030,2991.253
Medium_variant,916,2031,2967.98
Medium_variant,916,2032,2945.054
Medium_variant,916,2033,2922.515
Medium_variant,916,2034,2900.474
Medium_variant,916,2035,2879.001
Medium_variant,916,2036,2858.143
Medium_variant,916,2037,2837.855
Medium_variant,916,2038,2818.104
Medium_variant,916,2039,2798.881
Medium_variant,916,2040,2780.201
Medium_variant,916,2041,2762.08
Medium_variant,916,2042,2744.481
Medium_variant,916,2043,2727.329
Medium_variant,916,2044,2710.537
Medium_variant,916,2045,2694.015
Medium_variant,916,2046,2677.673
Medium_variant,916,2047,2661.431
Medium_variant,916,2048,2645.205
Medium_variant,916,2049,2628.925
Medium_variant,916,2050,2612.528
Medium_variant,916,2051,2595.976
Medium_variant,916,2052,2579.308
Medium_variant,916,2053,2562.557
Medium_variant,916,2054,2545.748
Medium_variant,916,2055,2528.885
Medium_variant,916,2056,2511.985
Medium_variant,916,2057,2495.097
Medium_variant,916,2058,2478.274
Medium_variant,916,2059,2461.58
Medium_variant,916,2060,2445.071
Medium_variant,916,2061,2428.793
Medium_variant,916,2062,2412.78
Medium_variant,916,2063,2397.065
Medium_variant,916,2064,2381.674
Medium_variant,916,2065,2366.642
Medium_variant,916,2066,2351.984
Medium_variant,916,2067,2337.679
Medium_variant,916,2068,2323.699
Medium_variant,916,2069,2310.028
Medium_variant,916,2070,2296.663
Medium_variant,916,2071,2283.589
Medium_variant,916,2072,2270.783
Medium_variant,916,2073,2258.211
Medium_variant,916,2074,2245.833
Medium_variant,916,2075,2233.603
Medium_variant,916,2076,2221.489
Medium_variant,916,2077,2209.464
Medium_variant,916,2078,2197.514
Medium_variant,916,2079,2185.612
Medium_variant,916,2080,2173.756
Medium_variant,916,2081,2161.957
Medium_variant,916,2082,2150.23
Medium_variant,916,2083,2138.597
Medium_variant,916,2084,2127.049
Medium_variant,916,2085,2115.585
Medium_variant,916,2086,2104.19
Medium_variant,916,2087,2092.859
Medium_variant,916,2088,2081.588
Medium_variant,916,2089,2070.38
Medium_variant,916,2090,2059.253
Medium_variant,916,2091,2048.22
Medium_variant,916,2092,2037.297
Medium_variant,916,2093,2026.494
Medium_variant,916,2094,2015.825
Medium_variant,916,2095,2005.299
Medium_variant,916,2096,1994.916
Medium_variant,916,2097,1984.681
Medium_variant,916,2098,1974.59
Medium_variant,916,2099,1964.65
