variant,region,year,totalsurvivors_under_one_yearage
estimates,928,1950,80.773
estimates,928,1951,81.634
estimates,928,1952,83.357
estimates,928,1953,85.087
estimates,928,1954,86.824
estimates,928,1955,88.566
estimates,928,1956,90.309
estimates,928,1957,92.055
estimates,928,1958,93.807
estimates,928,1959,95.56
estimates,928,1960,97.317
estimates,928,1961,99.095
estimates,928,1962,100.92
estimates,928,1963,102.849
estimates,928,1964,104.95
estimates,928,1965,107.396
estimates,928,1966,110.38
estimates,928,1967,113.966
estimates,928,1968,118.114
estimates,928,1969,122.714
estimates,928,1970,127.514
estimates,928,1971,132.202
estimates,928,1972,136.495
estimates,928,1973,140.198
estimates,928,1974,143.24
estimates,928,1975,145.669
estimates,928,1976,147.648
estimates,928,1977,149.444
estimates,928,1978,151.272
estimates,928,1979,153.212
estimates,928,1980,155.248
estimates,928,1981,157.272
estimates,928,1982,159.168
estimates,928,1983,160.894
estimates,928,1984,162.508
estimates,928,1985,164.127
estimates,928,1986,165.912
estimates,928,1987,168.019
estimates,928,1988,170.555
estimates,928,1989,173.572
estimates,928,1990,177.115
estimates,928,1991,181.183
estimates,928,1992,185.644
estimates,928,1993,190.345
estimates,928,1994,195.157
estimates,928,1995,199.915
estimates,928,1996,204.464
estimates,928,1997,208.718
estimates,928,1998,212.617
estimates,928,1999,216.122
estimates,928,2000,219.258
estimates,928,2001,222.101
estimates,928,2002,224.777
estimates,928,2003,227.375
estimates,928,2004,229.918
estimates,928,2005,232.389
estimates,928,2006,234.716
estimates,928,2007,236.84
estimates,928,2008,238.729
estimates,928,2009,240.405
estimates,928,2010,241.912
estimates,928,2011,243.32
estimates,928,2012,244.701
estimates,928,2013,246.126
estimates,928,2014,247.641
estimates,928,2015,249.282
medium_variant,928,2015,249.282
medium_variant,928,2016,251.05
medium_variant,928,2017,252.911
medium_variant,928,2018,254.838
medium_variant,928,2019,256.815
medium_variant,928,2020,258.832
medium_variant,928,2021,260.879
medium_variant,928,2022,262.942
medium_variant,928,2023,264.998
medium_variant,928,2024,267.029
medium_variant,928,2025,269.016
medium_variant,928,2026,270.949
medium_variant,928,2027,272.821
medium_variant,928,2028,274.623
medium_variant,928,2029,276.339
medium_variant,928,2030,277.961
medium_variant,928,2031,279.48
medium_variant,928,2032,280.899
medium_variant,928,2033,282.217
medium_variant,928,2034,283.433
medium_variant,928,2035,284.543
medium_variant,928,2036,285.542
medium_variant,928,2037,286.436
medium_variant,928,2038,287.236
medium_variant,928,2039,287.951
medium_variant,928,2040,288.592
medium_variant,928,2041,289.176
medium_variant,928,2042,289.71
medium_variant,928,2043,290.21
medium_variant,928,2044,290.679
medium_variant,928,2045,291.126
medium_variant,928,2046,291.551
medium_variant,928,2047,291.949
medium_variant,928,2048,292.315
medium_variant,928,2049,292.652
medium_variant,928,2050,292.964
medium_variant,928,2051,293.26
medium_variant,928,2052,293.542
medium_variant,928,2053,293.805
medium_variant,928,2054,294.042
medium_variant,928,2055,294.242
medium_variant,928,2056,294.395
medium_variant,928,2057,294.49
medium_variant,928,2058,294.516
medium_variant,928,2059,294.469
medium_variant,928,2060,294.35
medium_variant,928,2061,294.161
medium_variant,928,2062,293.909
medium_variant,928,2063,293.605
medium_variant,928,2064,293.25
medium_variant,928,2065,292.843
medium_variant,928,2066,292.379
medium_variant,928,2067,291.862
medium_variant,928,2068,291.288
medium_variant,928,2069,290.667
medium_variant,928,2070,290.001
medium_variant,928,2071,289.301
medium_variant,928,2072,288.573
medium_variant,928,2073,287.819
medium_variant,928,2074,287.049
medium_variant,928,2075,286.266
medium_variant,928,2076,285.467
medium_variant,928,2077,284.645
medium_variant,928,2078,283.801
medium_variant,928,2079,282.936
medium_variant,928,2080,282.052
medium_variant,928,2081,281.156
medium_variant,928,2082,280.242
medium_variant,928,2083,279.321
medium_variant,928,2084,278.387
medium_variant,928,2085,277.453
medium_variant,928,2086,276.509
medium_variant,928,2087,275.563
medium_variant,928,2088,274.609
medium_variant,928,2089,273.648
medium_variant,928,2090,272.685
medium_variant,928,2091,271.715
medium_variant,928,2092,270.733
medium_variant,928,2093,269.744
medium_variant,928,2094,268.748
medium_variant,928,2095,267.739
medium_variant,928,2096,266.721
medium_variant,928,2097,265.693
medium_variant,928,2098,264.654
medium_variant,928,2099,263.605
