variant,region,year,totalsurvivors_under_one_yearage
estimates,926,1950,2335.201
estimates,926,1951,2341.776
estimates,926,1952,2357.747
estimates,926,1953,2379.391
estimates,926,1954,2406.75
estimates,926,1955,2439.771
estimates,926,1956,2478.134
estimates,926,1957,2521.116
estimates,926,1958,2567.443
estimates,926,1959,2615.008
estimates,926,1960,2661.097
estimates,926,1961,2702.591
estimates,926,1962,2735.933
estimates,926,1963,2757.757
estimates,926,1964,2765.466
estimates,926,1965,2755.573
estimates,926,1966,2725.359
estimates,926,1967,2676.322
estimates,926,1968,2611.562
estimates,926,1969,2534.381
estimates,926,1970,2448.962
estimates,926,1971,2359.896
estimates,926,1972,2272.244
estimates,926,1973,2190.92
estimates,926,1974,2119.907
estimates,926,1975,2063.056
estimates,926,1976,2022.709
estimates,926,1977,1997.307
estimates,926,1978,1984.624
estimates,926,1979,1983.234
estimates,926,1980,1991.068
estimates,926,1981,2005.568
estimates,926,1982,2023.408
estimates,926,1983,2041.33
estimates,926,1984,2056.815
estimates,926,1985,2067.464
estimates,926,1986,2071.797
estimates,926,1987,2070.536
estimates,926,1988,2064.709
estimates,926,1989,2054.854
estimates,926,1990,2042.321
estimates,926,1991,2028.954
estimates,926,1992,2016.538
estimates,926,1993,2006.333
estimates,926,1994,1998.791
estimates,926,1995,1993.575
estimates,926,1996,1989.649
estimates,926,1997,1985.502
estimates,926,1998,1980.066
estimates,926,1999,1973.131
estimates,926,2000,1964.842
estimates,926,2001,1955.692
estimates,926,2002,1946.614
estimates,926,2003,1938.408
estimates,926,2004,1931.466
estimates,926,2005,1926.053
estimates,926,2006,1922.235
estimates,926,2007,1919.786
estimates,926,2008,1918.514
estimates,926,2009,1918.409
estimates,926,2010,1919.629
estimates,926,2011,1922.377
estimates,926,2012,1926.583
estimates,926,2013,1931.971
estimates,926,2014,1938.144
estimates,926,2015,1944.557
medium_variant,926,2015,1944.557
medium_variant,926,2016,1950.623
medium_variant,926,2017,1955.847
medium_variant,926,2018,1959.797
medium_variant,926,2019,1962.198
medium_variant,926,2020,1962.859
medium_variant,926,2021,1961.783
medium_variant,926,2022,1959.34
medium_variant,926,2023,1955.915
medium_variant,926,2024,1951.723
medium_variant,926,2025,1946.981
medium_variant,926,2026,1941.869
medium_variant,926,2027,1936.528
medium_variant,926,2028,1931.127
medium_variant,926,2029,1925.835
medium_variant,926,2030,1920.761
medium_variant,926,2031,1915.933
medium_variant,926,2032,1911.305
medium_variant,926,2033,1906.87
medium_variant,926,2034,1902.698
medium_variant,926,2035,1898.847
medium_variant,926,2036,1895.366
medium_variant,926,2037,1892.275
medium_variant,926,2038,1889.624
medium_variant,926,2039,1887.467
medium_variant,926,2040,1885.878
medium_variant,926,2041,1884.924
medium_variant,926,2042,1884.612
medium_variant,926,2043,1884.903
medium_variant,926,2044,1885.752
medium_variant,926,2045,1887.149
medium_variant,926,2046,1889.068
medium_variant,926,2047,1891.408
medium_variant,926,2048,1894.018
medium_variant,926,2049,1896.736
medium_variant,926,2050,1899.402
medium_variant,926,2051,1901.873
medium_variant,926,2052,1904.054
medium_variant,926,2053,1905.837
medium_variant,926,2054,1907.109
medium_variant,926,2055,1907.779
medium_variant,926,2056,1907.791
medium_variant,926,2057,1907.209
medium_variant,926,2058,1906.094
medium_variant,926,2059,1904.498
medium_variant,926,2060,1902.444
medium_variant,926,2061,1899.978
medium_variant,926,2062,1897.176
medium_variant,926,2063,1894.138
medium_variant,926,2064,1890.954
medium_variant,926,2065,1887.708
medium_variant,926,2066,1884.449
medium_variant,926,2067,1881.211
medium_variant,926,2068,1878.049
medium_variant,926,2069,1875.038
medium_variant,926,2070,1872.252
medium_variant,926,2071,1869.746
medium_variant,926,2072,1867.527
medium_variant,926,2073,1865.603
medium_variant,926,2074,1863.977
medium_variant,926,2075,1862.66
medium_variant,926,2076,1861.656
medium_variant,926,2077,1860.914
medium_variant,926,2078,1860.377
medium_variant,926,2079,1859.994
medium_variant,926,2080,1859.733
medium_variant,926,2081,1859.576
medium_variant,926,2082,1859.476
medium_variant,926,2083,1859.381
medium_variant,926,2084,1859.225
medium_variant,926,2085,1858.921
medium_variant,926,2086,1858.423
medium_variant,926,2087,1857.684
medium_variant,926,2088,1856.676
medium_variant,926,2089,1855.371
medium_variant,926,2090,1853.749
medium_variant,926,2091,1851.825
medium_variant,926,2092,1849.605
medium_variant,926,2093,1847.118
medium_variant,926,2094,1844.377
medium_variant,926,2095,1841.401
medium_variant,926,2096,1838.187
medium_variant,926,2097,1834.741
medium_variant,926,2098,1831.069
medium_variant,926,2099,1827.172
