variant,region,year,totalsurvivors_under_one_yearage
Estimates,902,1950,65209.824
Estimates,902,1951,65301.744
Estimates,902,1952,65596.005
Estimates,902,1953,66107.607
Estimates,902,1954,66837.326
Estimates,902,1955,67785.117
Estimates,902,1956,68948.784
Estimates,902,1957,70319.36
Estimates,902,1958,71883.895
Estimates,902,1959,73625.013
Estimates,902,1960,75518.435
Estimates,902,1961,77533.834
Estimates,902,1962,79631.251
Estimates,902,1963,81760.965
Estimates,902,1964,83866.735
Estimates,902,1965,85883.069
Estimates,902,1966,87749.71
Estimates,902,1967,89434.025
Estimates,902,1968,90909.325
Estimates,902,1969,92150.775
Estimates,902,1970,93120.234
Estimates,902,1971,93791.98
Estimates,902,1972,94212.816
Estimates,902,1973,94459.218
Estimates,902,1974,94611.531
Estimates,902,1975,94781.211
Estimates,902,1976,95084.712
Estimates,902,1977,95606.465
Estimates,902,1978,96409.491
Estimates,902,1979,97532.227
Estimates,902,1980,99027.089
Estimates,902,1981,100920.927
Estimates,902,1982,103121.862
Estimates,902,1983,105495.934
Estimates,902,1984,107913.175
Estimates,902,1985,110184.186
Estimates,902,1986,112112.712
Estimates,902,1987,113581.076
Estimates,902,1988,114522.476
Estimates,902,1989,114916.449
Estimates,902,1990,114785.215
Estimates,902,1991,114207.737
Estimates,902,1992,113361.622
Estimates,902,1993,112422.468
Estimates,902,1994,111507.327
Estimates,902,1995,110728.618
Estimates,902,1996,110165.109
Estimates,902,1997,109823.485
Estimates,902,1998,109704.577
Estimates,902,1999,109826.854
Estimates,902,2000,110190.588
Estimates,902,2001,110771.757
Estimates,902,2002,111507.913
Estimates,902,2003,112339.269
Estimates,902,2004,113230.272
Estimates,902,2005,114161.491
Estimates,902,2006,115128.718
Estimates,902,2007,116130.674
Estimates,902,2008,117152.176
Estimates,902,2009,118160.884
Estimates,902,2010,119118.722
Estimates,902,2011,119990.509
Estimates,902,2012,120754.976
Estimates,902,2013,121395.665
Estimates,902,2014,121899.407
Estimates,902,2015,122254.279
Medium_variant,902,2015,122254.279
Medium_variant,902,2016,122457.769
Medium_variant,902,2017,122534.859
Medium_variant,902,2018,122516.487
Medium_variant,902,2019,122427.864
Medium_variant,902,2020,122295.641
Medium_variant,902,2021,122144.125
Medium_variant,902,2022,121994.18
Medium_variant,902,2023,121867.196
Medium_variant,902,2024,121783.787
Medium_variant,902,2025,121761.125
Medium_variant,902,2026,121807.475
Medium_variant,902,2027,121914.138
Medium_variant,902,2028,122071.843
Medium_variant,902,2029,122277.628
Medium_variant,902,2030,122528.111
Medium_variant,902,2031,122818.489
Medium_variant,902,2032,123138.804
Medium_variant,902,2033,123477.532
Medium_variant,902,2034,123824.426
Medium_variant,902,2035,124171.416
Medium_variant,902,2036,124513.539
Medium_variant,902,2037,124847.731
Medium_variant,902,2038,125169.072
Medium_variant,902,2039,125469.984
Medium_variant,902,2040,125743.508
Medium_variant,902,2041,125984.832
Medium_variant,902,2042,126192.958
Medium_variant,902,2043,126366.869
Medium_variant,902,2044,126504.371
Medium_variant,902,2045,126603.277
Medium_variant,902,2046,126662.661
Medium_variant,902,2047,126685.567
Medium_variant,902,2048,126675.879
Medium_variant,902,2049,126636.878
Medium_variant,902,2050,126569.974
Medium_variant,902,2051,126475.763
Medium_variant,902,2052,126357.633
Medium_variant,902,2053,126221.366
Medium_variant,902,2054,126074.104
Medium_variant,902,2055,125923.914
Medium_variant,902,2056,125778.087
Medium_variant,902,2057,125641.446
Medium_variant,902,2058,125518.207
Medium_variant,902,2059,125412.099
Medium_variant,902,2060,125326.086
Medium_variant,902,2061,125260.861
Medium_variant,902,2062,125211.947
Medium_variant,902,2063,125174.27
Medium_variant,902,2064,125144.384
Medium_variant,902,2065,125119.402
Medium_variant,902,2066,125096.916
Medium_variant,902,2067,125073.725
Medium_variant,902,2068,125045.683
Medium_variant,902,2069,125008.312
Medium_variant,902,2070,124957.425
Medium_variant,902,2071,124890.061
Medium_variant,902,2072,124805.175
Medium_variant,902,2073,124701.499
Medium_variant,902,2074,124577.122
Medium_variant,902,2075,124430.03
Medium_variant,902,2076,124258.966
Medium_variant,902,2077,124065.385
Medium_variant,902,2078,123851.45
Medium_variant,902,2079,123618.94
Medium_variant,902,2080,123369.796
Medium_variant,902,2081,123105.996
Medium_variant,902,2082,122830.072
Medium_variant,902,2083,122544.866
Medium_variant,902,2084,122252.979
Medium_variant,902,2085,121956.205
Medium_variant,902,2086,121655.28
Medium_variant,902,2087,121350.273
Medium_variant,902,2088,121041.834
Medium_variant,902,2089,120731.633
Medium_variant,902,2090,120421.18
Medium_variant,902,2091,120111.658
Medium_variant,902,2092,119803.915
Medium_variant,902,2093,119498.6
Medium_variant,902,2094,119196.078
Medium_variant,902,2095,118896.664
Medium_variant,902,2096,118600.537
Medium_variant,902,2097,118307.737
Medium_variant,902,2098,118018.245
Medium_variant,902,2099,117732.085
