variant,region,year,totalsurvivors_under_one_yearage
estimates,5500,1950,587.73
estimates,5500,1951,600.226
estimates,5500,1952,625.504
estimates,5500,1953,651.303
estimates,5500,1954,677.627
estimates,5500,1955,704.409
estimates,5500,1956,731.423
estimates,5500,1957,758.397
estimates,5500,1958,784.796
estimates,5500,1959,809.628
estimates,5500,1960,831.828
estimates,5500,1961,850.383
estimates,5500,1962,864.471
estimates,5500,1963,873.928
estimates,5500,1964,879.428
estimates,5500,1965,882.544
estimates,5500,1966,885.417
estimates,5500,1967,890.174
estimates,5500,1968,898.42
estimates,5500,1969,910.857
estimates,5500,1970,927.225
estimates,5500,1971,946.405
estimates,5500,1972,966.755
estimates,5500,1973,987.201
estimates,5500,1974,1007.723
estimates,5500,1975,1029.052
estimates,5500,1976,1052.433
estimates,5500,1977,1079.038
estimates,5500,1978,1109.52
estimates,5500,1979,1143.773
estimates,5500,1980,1182.043
estimates,5500,1981,1224.422
estimates,5500,1982,1269.504
estimates,5500,1983,1315.172
estimates,5500,1984,1359.204
estimates,5500,1985,1398.648
estimates,5500,1986,1430.58
estimates,5500,1987,1453.25
estimates,5500,1988,1465.492
estimates,5500,1989,1466.68
estimates,5500,1990,1456.219
estimates,5500,1991,1434.236
estimates,5500,1992,1403.177
estimates,5500,1993,1366.07
estimates,5500,1994,1325.504
estimates,5500,1995,1283.946
estimates,5500,1996,1243.463
estimates,5500,1997,1205.871
estimates,5500,1998,1173.264
estimates,5500,1999,1147.954
estimates,5500,2000,1132.661
estimates,5500,2001,1129.519
estimates,5500,2002,1138.186
estimates,5500,2003,1157.531
estimates,5500,2004,1186.427
estimates,5500,2005,1223.544
estimates,5500,2006,1267.213
estimates,5500,2007,1314.528
estimates,5500,2008,1362.209
estimates,5500,2009,1407.357
estimates,5500,2010,1446.854
estimates,5500,2011,1478.221
estimates,5500,2012,1500.938
estimates,5500,2013,1514.884
estimates,5500,2014,1519.821
estimates,5500,2015,1516.025
medium_variant,5500,2015,1516.025
medium_variant,5500,2016,1504.489
medium_variant,5500,2017,1487.447
medium_variant,5500,2018,1467.13
medium_variant,5500,2019,1445.048
medium_variant,5500,2020,1422.306
medium_variant,5500,2021,1399.46
medium_variant,5500,2022,1376.631
medium_variant,5500,2023,1354.232
medium_variant,5500,2024,1333.177
medium_variant,5500,2025,1314.378
medium_variant,5500,2026,1298.536
medium_variant,5500,2027,1285.806
medium_variant,5500,2028,1276.28
medium_variant,5500,2029,1270.12
medium_variant,5500,2030,1267.497
medium_variant,5500,2031,1268.415
medium_variant,5500,2032,1272.315
medium_variant,5500,2033,1278.483
medium_variant,5500,2034,1286.3
medium_variant,5500,2035,1295.215
medium_variant,5500,2036,1304.778
medium_variant,5500,2037,1314.524
medium_variant,5500,2038,1323.869
medium_variant,5500,2039,1332.159
medium_variant,5500,2040,1338.764
medium_variant,5500,2041,1343.246
medium_variant,5500,2042,1345.551
medium_variant,5500,2043,1345.659
medium_variant,5500,2044,1343.457
medium_variant,5500,2045,1338.826
medium_variant,5500,2046,1331.753
medium_variant,5500,2047,1322.59
medium_variant,5500,2048,1311.778
medium_variant,5500,2049,1299.72
medium_variant,5500,2050,1286.764
medium_variant,5500,2051,1273.209
medium_variant,5500,2052,1259.364
medium_variant,5500,2053,1245.606
medium_variant,5500,2054,1232.353
medium_variant,5500,2055,1219.995
medium_variant,5500,2056,1208.793
medium_variant,5500,2057,1198.771
medium_variant,5500,2058,1189.951
medium_variant,5500,2059,1182.417
medium_variant,5500,2060,1176.265
medium_variant,5500,2061,1171.52
medium_variant,5500,2062,1167.992
medium_variant,5500,2063,1165.435
medium_variant,5500,2064,1163.637
medium_variant,5500,2065,1162.405
medium_variant,5500,2066,1161.575
medium_variant,5500,2067,1160.956
medium_variant,5500,2068,1160.327
medium_variant,5500,2069,1159.443
medium_variant,5500,2070,1158.082
medium_variant,5500,2071,1156.093
medium_variant,5500,2072,1153.455
medium_variant,5500,2073,1150.147
medium_variant,5500,2074,1146.105
medium_variant,5500,2075,1141.27
medium_variant,5500,2076,1135.614
medium_variant,5500,2077,1129.238
medium_variant,5500,2078,1122.277
medium_variant,5500,2079,1114.837
medium_variant,5500,2080,1107.022
medium_variant,5500,2081,1098.913
medium_variant,5500,2082,1090.621
medium_variant,5500,2083,1082.28
medium_variant,5500,2084,1074.036
medium_variant,5500,2085,1066.027
medium_variant,5500,2086,1058.337
medium_variant,5500,2087,1051.001
medium_variant,5500,2088,1044.056
medium_variant,5500,2089,1037.566
medium_variant,5500,2090,1031.564
medium_variant,5500,2091,1026.055
medium_variant,5500,2092,1021.029
medium_variant,5500,2093,1016.468
medium_variant,5500,2094,1012.347
medium_variant,5500,2095,1008.659
medium_variant,5500,2096,1005.397
medium_variant,5500,2097,1002.557
medium_variant,5500,2098,1000.131
medium_variant,5500,2099,998.126
