variant,region,year,totalsurvivors_under_one_yearage
Estimates,920,1950,5930.294
Estimates,920,1951,6069.836
Estimates,920,1952,6345.196
Estimates,920,1953,6611.361
Estimates,920,1954,6867.995
Estimates,920,1955,7114.816
Estimates,920,1956,7351.73
Estimates,920,1957,7578.775
Estimates,920,1958,7796.311
Estimates,920,1959,8005.186
Estimates,920,1960,8206.5
Estimates,920,1961,8401.483
Estimates,920,1962,8591.429
Estimates,920,1963,8777.26
Estimates,920,1964,8959.263
Estimates,920,1965,9137.162
Estimates,920,1966,9310.047
Estimates,920,1967,9476.24
Estimates,920,1968,9634.206
Estimates,920,1969,9783.08
Estimates,920,1970,9920.837
Estimates,920,1971,10045.38
Estimates,920,1972,10157.113
Estimates,920,1973,10257.922
Estimates,920,1974,10350.461
Estimates,920,1975,10440.149
Estimates,920,1976,10533.108
Estimates,920,1977,10632.609
Estimates,920,1978,10739.666
Estimates,920,1979,10853.292
Estimates,920,1980,10969.45
Estimates,920,1981,11081.78
Estimates,920,1982,11183.035
Estimates,920,1983,11267.461
Estimates,920,1984,11332.555
Estimates,920,1985,11379.077
Estimates,920,1986,11410.8
Estimates,920,1987,11433.336
Estimates,920,1988,11450.443
Estimates,920,1989,11462.246
Estimates,920,1990,11463.92
Estimates,920,1991,11448.124
Estimates,920,1992,11410.848
Estimates,920,1993,11352.431
Estimates,920,1994,11277.681
Estimates,920,1995,11196.45
Estimates,920,1996,11121.202
Estimates,920,1997,11063.015
Estimates,920,1998,11029.664
Estimates,920,1999,11024.142
Estimates,920,2000,11045.577
Estimates,920,2001,11088.801
Estimates,920,2002,11143.441
Estimates,920,2003,11200.493
Estimates,920,2004,11255.626
Estimates,920,2005,11307.136
Estimates,920,2006,11355.852
Estimates,920,2007,11403.931
Estimates,920,2008,11451.699
Estimates,920,2009,11496.632
Estimates,920,2010,11534.579
Estimates,920,2011,11560.988
Estimates,920,2012,11573.007
Estimates,920,2013,11569.13
Estimates,920,2014,11549.188
Estimates,920,2015,11514.182
Medium_variant,920,2015,11514.182
Medium_variant,920,2016,11466.452
Medium_variant,920,2017,11410.421
Medium_variant,920,2018,11350.287
Medium_variant,920,2019,11288.768
Medium_variant,920,2020,11227.864
Medium_variant,920,2021,11168.474
Medium_variant,920,2022,11110.235
Medium_variant,920,2023,11053.168
Medium_variant,920,2024,10998.216
Medium_variant,920,2025,10946.321
Medium_variant,920,2026,10898.122
Medium_variant,920,2027,10853.499
Medium_variant,920,2028,10812.225
Medium_variant,920,2029,10774.2
Medium_variant,920,2030,10739.315
Medium_variant,920,2031,10707.334
Medium_variant,920,2032,10677.563
Medium_variant,920,2033,10649.183
Medium_variant,920,2034,10621.46
Medium_variant,920,2035,10593.702
Medium_variant,920,2036,10565.379
Medium_variant,920,2037,10536.19
Medium_variant,920,2038,10505.78
Medium_variant,920,2039,10473.716
Medium_variant,920,2040,10439.701
Medium_variant,920,2041,10403.62
Medium_variant,920,2042,10365.666
Medium_variant,920,2043,10325.997
Medium_variant,920,2044,10284.605
Medium_variant,920,2045,10241.368
Medium_variant,920,2046,10196.15
Medium_variant,920,2047,10149.043
Medium_variant,920,2048,10100.295
Medium_variant,920,2049,10050.203
Medium_variant,920,2050,9999.079
Medium_variant,920,2051,9947.203
Medium_variant,920,2052,9894.95
Medium_variant,920,2053,9842.77
Medium_variant,920,2054,9791.124
Medium_variant,920,2055,9740.442
Medium_variant,920,2056,9691.046
Medium_variant,920,2057,9643
Medium_variant,920,2058,9596.343
Medium_variant,920,2059,9551.171
Medium_variant,920,2060,9507.557
Medium_variant,920,2061,9465.476
Medium_variant,920,2062,9424.693
Medium_variant,920,2063,9384.935
Medium_variant,920,2064,9345.992
Medium_variant,920,2065,9307.673
Medium_variant,920,2066,9269.823
Medium_variant,920,2067,9232.307
Medium_variant,920,2068,9194.971
Medium_variant,920,2069,9157.637
Medium_variant,920,2070,9120.184
Medium_variant,920,2071,9082.559
Medium_variant,920,2072,9044.781
Medium_variant,920,2073,9006.839
Medium_variant,920,2074,8968.659
Medium_variant,920,2075,8930.12
Medium_variant,920,2076,8891.112
Medium_variant,920,2077,8851.627
Medium_variant,920,2078,8811.72
Medium_variant,920,2079,8771.462
Medium_variant,920,2080,8730.929
Medium_variant,920,2081,8690.231
Medium_variant,920,2082,8649.529
Medium_variant,920,2083,8609.018
Medium_variant,920,2084,8568.877
Medium_variant,920,2085,8529.275
Medium_variant,920,2086,8490.324
Medium_variant,920,2087,8452.069
Medium_variant,920,2088,8414.543
Medium_variant,920,2089,8377.794
Medium_variant,920,2090,8341.849
Medium_variant,920,2091,8306.67
Medium_variant,920,2092,8272.221
Medium_variant,920,2093,8238.461
Medium_variant,920,2094,8205.333
Medium_variant,920,2095,8172.825
Medium_variant,920,2096,8140.921
Medium_variant,920,2097,8109.608
Medium_variant,920,2098,8078.887
Medium_variant,920,2099,8048.757
