variant,region,year,totalsurvivors_under_one_yearage
estimates,924,1950,1240.627
estimates,924,1951,1240.259
estimates,924,1952,1241.936
estimates,924,1953,1248.439
estimates,924,1954,1259.755
estimates,924,1955,1275.813
estimates,924,1956,1296.304
estimates,924,1957,1320.689
estimates,924,1958,1348
estimates,924,1959,1376.606
estimates,924,1960,1404.53
estimates,924,1961,1429.581
estimates,924,1962,1449.413
estimates,924,1963,1462.063
estimates,924,1964,1466.341
estimates,924,1965,1461.148
estimates,924,1966,1446.137
estimates,924,1967,1422.996
estimates,924,1968,1393.836
estimates,924,1969,1360.322
estimates,924,1970,1324.129
estimates,924,1971,1286.784
estimates,924,1972,1249.84
estimates,924,1973,1215.031
estimates,924,1974,1184.074
estimates,924,1975,1158.699
estimates,924,1976,1140.106
estimates,924,1977,1128.082
estimates,924,1978,1122.162
estimates,924,1979,1122.127
estimates,924,1980,1127.777
estimates,924,1981,1138.709
estimates,924,1982,1153.572
estimates,924,1983,1170.689
estimates,924,1984,1188.491
estimates,924,1985,1205.293
estimates,924,1986,1219.659
estimates,924,1987,1230.842
estimates,924,1988,1238.227
estimates,924,1989,1241.222
estimates,924,1990,1239.332
estimates,924,1991,1232.483
estimates,924,1992,1221.648
estimates,924,1993,1207.96
estimates,924,1994,1192.268
estimates,924,1995,1175.078
estimates,924,1996,1156.669
estimates,924,1997,1137.774
estimates,924,1998,1119.577
estimates,924,1999,1103.542
estimates,924,2000,1092.081
estimates,924,2001,1087.633
estimates,924,2002,1090.964
estimates,924,2003,1101.865
estimates,924,2004,1119.463
estimates,924,2005,1141.678
estimates,924,2006,1165.65
estimates,924,2007,1188.318
estimates,924,2008,1207.313
estimates,924,2009,1221.485
estimates,924,2010,1230.627
estimates,924,2011,1235.56
estimates,924,2012,1238.325
estimates,924,2013,1240.576
estimates,924,2014,1242.836
estimates,924,2015,1245.425
medium_variant,924,2015,1245.425
medium_variant,924,2016,1248.307
medium_variant,924,2017,1250.975
medium_variant,924,2018,1253.006
medium_variant,924,2019,1254.263
medium_variant,924,2020,1254.469
medium_variant,924,2021,1253.335
medium_variant,924,2022,1250.818
medium_variant,924,2023,1247.046
medium_variant,924,2024,1242.237
medium_variant,924,2025,1236.668
medium_variant,924,2026,1230.666
medium_variant,924,2027,1224.697
medium_variant,924,2028,1219.253
medium_variant,924,2029,1214.774
medium_variant,924,2030,1211.698
medium_variant,924,2031,1210.36
medium_variant,924,2032,1210.75
medium_variant,924,2033,1212.794
medium_variant,924,2034,1216.437
medium_variant,924,2035,1221.607
medium_variant,924,2036,1228.174
medium_variant,924,2037,1235.775
medium_variant,924,2038,1243.979
medium_variant,924,2039,1252.427
medium_variant,924,2040,1260.761
medium_variant,924,2041,1268.734
medium_variant,924,2042,1276.197
medium_variant,924,2043,1283.003
medium_variant,924,2044,1288.956
medium_variant,924,2045,1293.885
medium_variant,924,2046,1297.726
medium_variant,924,2047,1300.58
medium_variant,924,2048,1302.563
medium_variant,924,2049,1303.734
medium_variant,924,2050,1304.126
medium_variant,924,2051,1303.779
medium_variant,924,2052,1302.81
medium_variant,924,2053,1301.358
medium_variant,924,2054,1299.579
medium_variant,924,2055,1297.59
medium_variant,924,2056,1295.473
medium_variant,924,2057,1293.307
medium_variant,924,2058,1291.204
medium_variant,924,2059,1289.31
medium_variant,924,2060,1287.78
medium_variant,924,2061,1286.721
medium_variant,924,2062,1286.174
medium_variant,924,2063,1286.158
medium_variant,924,2064,1286.699
medium_variant,924,2065,1287.847
medium_variant,924,2066,1289.615
medium_variant,924,2067,1291.913
medium_variant,924,2068,1294.619
medium_variant,924,2069,1297.617
medium_variant,924,2070,1300.799
medium_variant,924,2071,1304.066
medium_variant,924,2072,1307.315
medium_variant,924,2073,1310.436
medium_variant,924,2074,1313.297
medium_variant,924,2075,1315.782
medium_variant,924,2076,1317.821
medium_variant,924,2077,1319.418
medium_variant,924,2078,1320.568
medium_variant,924,2079,1321.249
medium_variant,924,2080,1321.437
medium_variant,924,2081,1321.115
medium_variant,924,2082,1320.336
medium_variant,924,2083,1319.175
medium_variant,924,2084,1317.698
medium_variant,924,2085,1315.962
medium_variant,924,2086,1314.017
medium_variant,924,2087,1311.927
medium_variant,924,2088,1309.767
medium_variant,924,2089,1307.63
medium_variant,924,2090,1305.59
medium_variant,924,2091,1303.7
medium_variant,924,2092,1302.005
medium_variant,924,2093,1300.516
medium_variant,924,2094,1299.264
medium_variant,924,2095,1298.248
medium_variant,924,2096,1297.479
medium_variant,924,2097,1296.957
medium_variant,924,2098,1296.683
medium_variant,924,2099,1296.651
