variant,region,year,totalsurvivors_under_one_yearage
estimates,910,1950,2747.373
estimates,910,1951,2777.315
estimates,910,1952,2839.506
estimates,910,1953,2906.198
estimates,910,1954,2977.435
estimates,910,1955,3053.237
estimates,910,1956,3133.567
estimates,910,1957,3218.367
estimates,910,1958,3307.467
estimates,910,1959,3400.505
estimates,910,1960,3497.076
estimates,910,1961,3596.754
estimates,910,1962,3699.177
estimates,910,1963,3804.224
estimates,910,1964,3912.091
estimates,910,1965,4023.328
estimates,910,1966,4138.711
estimates,910,1967,4259.099
estimates,910,1968,4385.14
estimates,910,1969,4517.136
estimates,910,1970,4655.415
estimates,910,1971,4800.119
estimates,910,1972,4950.64
estimates,910,1973,5106.206
estimates,910,1974,5266.091
estimates,910,1975,5429.225
estimates,910,1976,5594.471
estimates,910,1977,5761.1
estimates,910,1978,5928.657
estimates,910,1979,6096.957
estimates,910,1980,6267.174
estimates,910,1981,6441.261
estimates,910,1982,6620.267
estimates,910,1983,6804.062
estimates,910,1984,6991.22
estimates,910,1985,7177.627
estimates,910,1986,7357.956
estimates,910,1987,7529.104
estimates,910,1988,7690.464
estimates,910,1989,7843.917
estimates,910,1990,7994.262
estimates,910,1991,8147.927
estimates,910,1992,8311.084
estimates,910,1993,8488.006
estimates,910,1994,8680.194
estimates,910,1995,8887.567
estimates,910,1996,9108.196
estimates,910,1997,9337.601
estimates,910,1998,9571.702
estimates,910,1999,9808.508
estimates,910,2000,10046.891
estimates,910,2001,10286.752
estimates,910,2002,10528.823
estimates,910,2003,10773.18
estimates,910,2004,11018.7
estimates,910,2005,11263.826
estimates,910,2006,11506.948
estimates,910,2007,11747.082
estimates,910,2008,11983.598
estimates,910,2009,12216.157
estimates,910,2010,12445.067
estimates,910,2011,12671.184
estimates,910,2012,12895.715
estimates,910,2013,13119.536
estimates,910,2014,13342.816
estimates,910,2015,13565.116
medium_variant,910,2015,13565.116
medium_variant,910,2016,13785.558
medium_variant,910,2017,14003.307
medium_variant,910,2018,14218.025
medium_variant,910,2019,14429.99
medium_variant,910,2020,14639.946
medium_variant,910,2021,14848.911
medium_variant,910,2022,15057.92
medium_variant,910,2023,15267.73
medium_variant,910,2024,15478.706
medium_variant,910,2025,15691.003
medium_variant,910,2026,15904.456
medium_variant,910,2027,16118.243
medium_variant,910,2028,16331.518
medium_variant,910,2029,16543.749
medium_variant,910,2030,16754.563
medium_variant,910,2031,16963.747
medium_variant,910,2032,17171.078
medium_variant,910,2033,17376.129
medium_variant,910,2034,17578.322
medium_variant,910,2035,17777.049
medium_variant,910,2036,17971.83
medium_variant,910,2037,18162.392
medium_variant,910,2038,18348.477
medium_variant,910,2039,18529.799
medium_variant,910,2040,18706.126
medium_variant,910,2041,18877.405
medium_variant,910,2042,19043.867
medium_variant,910,2043,19205.763
medium_variant,910,2044,19363.227
medium_variant,910,2045,19516.389
medium_variant,910,2046,19665.351
medium_variant,910,2047,19810.27
medium_variant,910,2048,19951.293
medium_variant,910,2049,20088.62
medium_variant,910,2050,20222.333
medium_variant,910,2051,20352.466
medium_variant,910,2052,20479.026
medium_variant,910,2053,20602.106
medium_variant,910,2054,20721.864
medium_variant,910,2055,20838.525
medium_variant,910,2056,20952.307
medium_variant,910,2057,21063.293
medium_variant,910,2058,21171.521
medium_variant,910,2059,21276.971
medium_variant,910,2060,21379.61
medium_variant,910,2061,21479.35
medium_variant,910,2062,21575.961
medium_variant,910,2063,21669.178
medium_variant,910,2064,21758.782
medium_variant,910,2065,21844.615
medium_variant,910,2066,21926.574
medium_variant,910,2067,22004.575
medium_variant,910,2068,22078.475
medium_variant,910,2069,22148.091
medium_variant,910,2070,22213.089
medium_variant,910,2071,22273.181
medium_variant,910,2072,22328.312
medium_variant,910,2073,22378.549
medium_variant,910,2074,22424.063
medium_variant,910,2075,22465.075
medium_variant,910,2076,22501.858
medium_variant,910,2077,22534.833
medium_variant,910,2078,22564.436
medium_variant,910,2079,22591.004
medium_variant,910,2080,22614.847
medium_variant,910,2081,22636.167
medium_variant,910,2082,22654.928
medium_variant,910,2083,22671.077
medium_variant,910,2084,22684.629
medium_variant,910,2085,22695.482
medium_variant,910,2086,22703.43
medium_variant,910,2087,22708.302
medium_variant,910,2088,22710.014
medium_variant,910,2089,22708.603
medium_variant,910,2090,22704.189
medium_variant,910,2091,22696.949
medium_variant,910,2092,22687.06
medium_variant,910,2093,22674.678
medium_variant,910,2094,22659.948
medium_variant,910,2095,22642.952
medium_variant,910,2096,22623.734
medium_variant,910,2097,22602.321
medium_variant,910,2098,22578.72
medium_variant,910,2099,22552.931
