variant,region,year,totalsurvivors_under_one_yearage
estimates,911,1950,1008.895
estimates,911,1951,1019.044
estimates,911,1952,1040.043
estimates,911,1953,1062.398
estimates,911,1954,1086.111
estimates,911,1955,1111.186
estimates,911,1956,1137.615
estimates,911,1957,1165.394
estimates,911,1958,1194.499
estimates,911,1959,1224.9
estimates,911,1960,1256.554
estimates,911,1961,1289.425
estimates,911,1962,1323.483
estimates,911,1963,1358.717
estimates,911,1964,1395.16
estimates,911,1965,1432.832
estimates,911,1966,1471.789
estimates,911,1967,1512.12
estimates,911,1968,1553.934
estimates,911,1969,1597.322
estimates,911,1970,1642.275
estimates,911,1971,1688.719
estimates,911,1972,1736.685
estimates,911,1973,1786.295
estimates,911,1974,1837.756
estimates,911,1975,1891.434
estimates,911,1976,1947.731
estimates,911,1977,2006.901
estimates,911,1978,2069.082
estimates,911,1979,2134.285
estimates,911,1980,2202.289
estimates,911,1981,2272.698
estimates,911,1982,2345.086
estimates,911,1983,2419.191
estimates,911,1984,2494.972
estimates,911,1985,2572.69
estimates,911,1986,2652.791
estimates,911,1987,2735.669
estimates,911,1988,2821.507
estimates,911,1989,2910.194
estimates,911,1990,3001.325
estimates,911,1991,3094.268
estimates,911,1992,3188.404
estimates,911,1993,3283.308
estimates,911,1994,3378.889
estimates,911,1995,3475.408
estimates,911,1996,3573.445
estimates,911,1997,3673.727
estimates,911,1998,3776.821
estimates,911,1999,3882.959
estimates,911,2000,3992.328
estimates,911,2001,4104.934
estimates,911,2002,4220.27
estimates,911,2003,4337.694
estimates,911,2004,4456.657
estimates,911,2005,4576.547
estimates,911,2006,4696.814
estimates,911,2007,4817.18
estimates,911,2008,4937.4
estimates,911,2009,5057.201
estimates,911,2010,5176.468
estimates,911,2011,5295.255
estimates,911,2012,5413.859
estimates,911,2013,5532.527
estimates,911,2014,5651.317
estimates,911,2015,5770.259
medium_variant,911,2015,5770.259
medium_variant,911,2016,5889.353
medium_variant,911,2017,6008.533
medium_variant,911,2018,6127.782
medium_variant,911,2019,6247.129
medium_variant,911,2020,6366.699
medium_variant,911,2021,6486.647
medium_variant,911,2022,6606.973
medium_variant,911,2023,6727.575
medium_variant,911,2024,6848.279
medium_variant,911,2025,6968.893
medium_variant,911,2026,7089.207
medium_variant,911,2027,7208.918
medium_variant,911,2028,7327.694
medium_variant,911,2029,7445.236
medium_variant,911,2030,7561.318
medium_variant,911,2031,7675.819
medium_variant,911,2032,7788.714
medium_variant,911,2033,7899.901
medium_variant,911,2034,8009.198
medium_variant,911,2035,8116.388
medium_variant,911,2036,8221.31
medium_variant,911,2037,8323.9
medium_variant,911,2038,8424.137
medium_variant,911,2039,8521.997
medium_variant,911,2040,8617.432
medium_variant,911,2041,8710.433
medium_variant,911,2042,8801.135
medium_variant,911,2043,8889.728
medium_variant,911,2044,8976.388
medium_variant,911,2045,9061.386
medium_variant,911,2046,9144.987
medium_variant,911,2047,9227.32
medium_variant,911,2048,9308.436
medium_variant,911,2049,9388.334
medium_variant,911,2050,9466.902
medium_variant,911,2051,9543.935
medium_variant,911,2052,9619.158
medium_variant,911,2053,9692.33
medium_variant,911,2054,9763.334
medium_variant,911,2055,9832.161
medium_variant,911,2056,9898.873
medium_variant,911,2057,9963.586
medium_variant,911,2058,10026.33
medium_variant,911,2059,10087.034
medium_variant,911,2060,10145.548
medium_variant,911,2061,10201.688
medium_variant,911,2062,10255.309
medium_variant,911,2063,10306.342
medium_variant,911,2064,10354.766
medium_variant,911,2065,10400.688
medium_variant,911,2066,10444.273
medium_variant,911,2067,10485.692
medium_variant,911,2068,10525.033
medium_variant,911,2069,10562.275
medium_variant,911,2070,10597.307
medium_variant,911,2071,10629.949
medium_variant,911,2072,10660.004
medium_variant,911,2073,10687.348
medium_variant,911,2074,10711.946
medium_variant,911,2075,10733.802
medium_variant,911,2076,10752.979
medium_variant,911,2077,10769.633
medium_variant,911,2078,10783.934
medium_variant,911,2079,10795.99
medium_variant,911,2080,10805.879
medium_variant,911,2081,10813.632
medium_variant,911,2082,10819.275
medium_variant,911,2083,10822.867
medium_variant,911,2084,10824.515
medium_variant,911,2085,10824.302
medium_variant,911,2086,10822.304
medium_variant,911,2087,10818.562
medium_variant,911,2088,10813.138
medium_variant,911,2089,10806.113
medium_variant,911,2090,10797.552
medium_variant,911,2091,10787.491
medium_variant,911,2092,10775.95
medium_variant,911,2093,10762.938
medium_variant,911,2094,10748.453
medium_variant,911,2095,10732.5
medium_variant,911,2096,10715.089
medium_variant,911,2097,10696.207
medium_variant,911,2098,10675.863
medium_variant,911,2099,10654.052
