variant,country,year,oldagedependencyratio2564
estimates,24,1950,4.351
estimates,24,1951,4.359
estimates,24,1952,4.312
estimates,24,1953,4.207
estimates,24,1954,4.043
estimates,24,1955,3.823
estimates,24,1956,3.853
estimates,24,1957,3.833
estimates,24,1958,3.772
estimates,24,1959,3.682
estimates,24,1960,3.569
estimates,24,1961,3.672
estimates,24,1962,3.746
estimates,24,1963,3.783
estimates,24,1964,3.776
estimates,24,1965,3.726
estimates,24,1966,3.849
estimates,24,1967,3.931
estimates,24,1968,3.972
estimates,24,1969,3.974
estimates,24,1970,3.938
estimates,24,1971,4.06
estimates,24,1972,4.148
estimates,24,1973,4.199
estimates,24,1974,4.209
estimates,24,1975,4.178
estimates,24,1976,4.274
estimates,24,1977,4.328
estimates,24,1978,4.345
estimates,24,1979,4.329
estimates,24,1980,4.289
estimates,24,1981,4.352
estimates,24,1982,4.383
estimates,24,1983,4.386
estimates,24,1984,4.363
estimates,24,1985,4.32
estimates,24,1986,4.385
estimates,24,1987,4.415
estimates,24,1988,4.41
estimates,24,1989,4.374
estimates,24,1990,4.309
estimates,24,1991,4.356
estimates,24,1992,4.37
estimates,24,1993,4.355
estimates,24,1994,4.313
estimates,24,1995,4.249
estimates,24,1996,4.302
estimates,24,1997,4.323
estimates,24,1998,4.315
estimates,24,1999,4.28
estimates,24,2000,4.219
estimates,24,2001,4.27
estimates,24,2002,4.295
estimates,24,2003,4.299
estimates,24,2004,4.286
estimates,24,2005,4.259
estimates,24,2006,4.301
estimates,24,2007,4.32
estimates,24,2008,4.32
estimates,24,2009,4.301
estimates,24,2010,4.267
estimates,24,2011,4.297
estimates,24,2012,4.308
estimates,24,2013,4.301
estimates,24,2014,4.27
estimates,24,2015,4.22
medium_variant,24,2015,4.22
medium_variant,24,2016,4.225
medium_variant,24,2017,4.205
medium_variant,24,2018,4.175
medium_variant,24,2019,4.152
medium_variant,24,2020,4.144
medium_variant,24,2021,4.211
medium_variant,24,2022,4.276
medium_variant,24,2023,4.331
medium_variant,24,2024,4.371
medium_variant,24,2025,4.393
medium_variant,24,2026,4.457
medium_variant,24,2027,4.5
medium_variant,24,2028,4.526
medium_variant,24,2029,4.537
medium_variant,24,2030,4.537
medium_variant,24,2031,4.577
medium_variant,24,2032,4.6
medium_variant,24,2033,4.609
medium_variant,24,2034,4.609
medium_variant,24,2035,4.602
medium_variant,24,2036,4.633
medium_variant,24,2037,4.652
medium_variant,24,2038,4.662
medium_variant,24,2039,4.667
medium_variant,24,2040,4.671
medium_variant,24,2041,4.713
medium_variant,24,2042,4.746
medium_variant,24,2043,4.774
medium_variant,24,2044,4.802
medium_variant,24,2045,4.831
medium_variant,24,2046,4.899
medium_variant,24,2047,4.962
medium_variant,24,2048,5.019
medium_variant,24,2049,5.072
medium_variant,24,2050,5.123
medium_variant,24,2051,5.204
medium_variant,24,2052,5.276
medium_variant,24,2053,5.342
medium_variant,24,2054,5.405
medium_variant,24,2055,5.468
medium_variant,24,2056,5.559
medium_variant,24,2057,5.643
medium_variant,24,2058,5.723
medium_variant,24,2059,5.801
medium_variant,24,2060,5.881
medium_variant,24,2061,5.986
medium_variant,24,2062,6.086
medium_variant,24,2063,6.184
medium_variant,24,2064,6.285
medium_variant,24,2065,6.392
medium_variant,24,2066,6.529
medium_variant,24,2067,6.664
medium_variant,24,2068,6.799
medium_variant,24,2069,6.939
medium_variant,24,2070,7.088
medium_variant,24,2071,7.265
medium_variant,24,2072,7.441
medium_variant,24,2073,7.618
medium_variant,24,2074,7.799
medium_variant,24,2075,7.987
medium_variant,24,2076,8.2
medium_variant,24,2077,8.41
medium_variant,24,2078,8.619
medium_variant,24,2079,8.827
medium_variant,24,2080,9.036
medium_variant,24,2081,9.262
medium_variant,24,2082,9.48
medium_variant,24,2083,9.694
medium_variant,24,2084,9.909
medium_variant,24,2085,10.128
medium_variant,24,2086,10.366
medium_variant,24,2087,10.599
medium_variant,24,2088,10.829
medium_variant,24,2089,11.063
medium_variant,24,2090,11.302
medium_variant,24,2091,11.56
medium_variant,24,2092,11.814
medium_variant,24,2093,12.067
medium_variant,24,2094,12.324
medium_variant,24,2095,12.588
medium_variant,24,2096,12.873
medium_variant,24,2097,13.154
medium_variant,24,2098,13.435
medium_variant,24,2099,13.72
medium_variant,24,2100,14.011
high_variant,24,2015,7.57055430551441
low_variant,24,2015,7.57055430551441
constant_fertility,24,2015,7.57055430551441
instant_replacement,24,2015,7.57055430551441
zero_migration,24,2015,7.57055430551441
constant_mortality,24,2015,7.57055430551441
no_change,24,2015,7.57055430551441
high_variant,24,2020,7.90119966061273
low_variant,24,2020,7.90119966061273
constant_fertility,24,2020,7.90119966061273
instant_replacement,24,2020,7.90119966061273
zero_migration,24,2020,7.90119966061273
constant_mortality,24,2020,7.83928394142811
no_change,24,2020,7.83928394142811
high_variant,24,2025,8.09641935342591
low_variant,24,2025,8.09641935342591
constant_fertility,24,2025,8.09641935342591
instant_replacement,24,2025,8.09641935342591
zero_migration,24,2025,8.09641935342591
constant_mortality,24,2025,7.92289463808736
no_change,24,2025,7.92289463808736
high_variant,24,2030,8.14655084983662
low_variant,24,2030,8.14655084983662
constant_fertility,24,2030,8.14655084983662
instant_replacement,24,2030,8.14654740920686
zero_migration,24,2030,8.14653908521211
constant_mortality,24,2030,7.83676383056559
no_change,24,2030,7.83676156039505
high_variant,24,2035,8.15074094856938
low_variant,24,2035,8.15074094856938
constant_fertility,24,2035,8.15074094856938
instant_replacement,24,2035,8.15076080603365
zero_migration,24,2035,8.15074731396223
constant_mortality,24,2035,7.69692260930267
no_change,24,2035,7.69695266008188
high_variant,24,2040,8.29952350428766
low_variant,24,2040,8.29952350428766
constant_fertility,24,2040,8.29952350428766
instant_replacement,24,2040,8.29938783531055
zero_migration,24,2040,8.29955419405972
constant_mortality,24,2040,7.70006796159496
no_change,24,2040,7.70009691115854
high_variant,24,2045,8.56857500409742
low_variant,24,2045,8.7331522582316
constant_fertility,24,2045,8.52246840000318
instant_replacement,24,2045,9.85242701827245
zero_migration,24,2045,8.65010921878315
constant_mortality,24,2045,7.91244920133223
no_change,24,2045,7.79621231165595
high_variant,24,2050,8.88096348609082
low_variant,24,2050,9.31502150570514
constant_fertility,24,2050,8.70614147554735
instant_replacement,24,2050,11.5999262941726
zero_migration,24,2050,9.09284042701173
constant_mortality,24,2050,8.21224145795862
no_change,24,2050,7.86519917111162
high_variant,24,2055,9.25508189301318
low_variant,24,2055,10.0452273587684
constant_fertility,24,2055,8.86038730672507
instant_replacement,24,2055,13.5280752579235
zero_migration,24,2055,9.63400003959994
constant_mortality,24,2055,8.59254477355044
no_change,24,2055,7.90752420080117
high_variant,24,2060,9.75228627222801
low_variant,24,2060,10.9392258530425
constant_fertility,24,2060,9.00981015596324
instant_replacement,24,2060,15.7773059707282
zero_migration,24,2060,10.3125649480226
constant_mortality,24,2060,9.08930421426831
no_change,24,2060,7.95047436672885
high_variant,24,2065,10.4474565279366
low_variant,24,2065,12.1452151060247
constant_fertility,24,2065,9.20360686792767
instant_replacement,24,2065,18.8253144973529
zero_migration,24,2065,11.237350265447
constant_mortality,24,2065,9.81627309205611
no_change,24,2065,8.05620243980466
high_variant,24,2070,11.3493217671856
low_variant,24,2070,13.7606257120658
constant_fertility,24,2070,9.41849544045445
instant_replacement,24,2070,23.2487274970062
zero_migration,24,2070,12.4547484993181
constant_mortality,24,2070,10.8119925045068
no_change,24,2070,8.20183033021005
high_variant,24,2075,12.3726012999491
low_variant,24,2075,15.7605023698012
constant_fertility,24,2075,9.55459351287094
instant_replacement,24,2075,29.3750504013669
zero_migration,24,2075,13.8992950877122
constant_mortality,24,2075,12.0087757106817
no_change,24,2075,8.28984283918554
high_variant,24,2080,13.3679302889767
low_variant,24,2080,17.99293651244
constant_fertility,24,2080,9.49541579500209
instant_replacement,24,2080,37.0820090480141
zero_migration,24,2080,15.4101315160871
constant_mortality,24,2080,13.2119933839512
no_change,24,2080,8.18372348145213
high_variant,24,2085,14.6405197774677
low_variant,24,2085,20.1486481367366
constant_fertility,24,2085,9.54295660438519
instant_replacement,24,2085,33.9591754141323
zero_migration,24,2085,17.0365796307806
constant_mortality,24,2085,14.3953906731299
no_change,24,2085,8.14169679231761
high_variant,24,2090,16.1091735533763
low_variant,24,2090,22.3823943371073
constant_fertility,24,2090,9.67003215191065
instant_replacement,24,2090,32.2813654298388
zero_migration,24,2090,18.8104722809135
constant_mortality,24,2090,15.6194215194693
no_change,24,2090,8.15951982260687
high_variant,24,2095,17.7213653859059
low_variant,24,2095,24.8018977932215
constant_fertility,24,2095,9.82466662009782
instant_replacement,24,2095,32.6364569649328
zero_migration,24,2095,20.7530195948148
