variant,country,year,oldagedependencyratio2564
estimates,308,1950,10.51
estimates,308,1951,10.289
estimates,308,1952,9.986
estimates,308,1953,9.665
estimates,308,1954,9.384
estimates,308,1955,9.157
estimates,308,1956,9.249
estimates,308,1957,9.389
estimates,308,1958,9.526
estimates,308,1959,9.583
estimates,308,1960,9.542
estimates,308,1961,9.615
estimates,308,1962,9.566
estimates,308,1963,9.455
estimates,308,1964,9.36
estimates,308,1965,9.308
estimates,308,1966,9.474
estimates,308,1967,9.604
estimates,308,1968,9.678
estimates,308,1969,9.687
estimates,308,1970,9.68
estimates,308,1971,10.084
estimates,308,1972,10.48
estimates,308,1973,10.852
estimates,308,1974,11.188
estimates,308,1975,11.498
estimates,308,1976,12.044
estimates,308,1977,12.597
estimates,308,1978,13.121
estimates,308,1979,13.588
estimates,308,1980,14.016
estimates,308,1981,13.914
estimates,308,1982,13.661
estimates,308,1983,13.284
estimates,308,1984,12.798
estimates,308,1985,12.231
estimates,308,1986,12.017
estimates,308,1987,11.999
estimates,308,1988,12.246
estimates,308,1989,12.756
estimates,308,1990,13.551
estimates,308,1991,13.75
estimates,308,1992,13.804
estimates,308,1993,13.773
estimates,308,1994,13.725
estimates,308,1995,13.686
estimates,308,1996,13.958
estimates,308,1997,14.268
estimates,308,1998,14.576
estimates,308,1999,14.784
estimates,308,2000,14.84
estimates,308,2001,14.671
estimates,308,2002,14.326
estimates,308,2003,13.882
estimates,308,2004,13.44
estimates,308,2005,13.051
estimates,308,2006,12.792
estimates,308,2007,12.561
estimates,308,2008,12.327
estimates,308,2009,12.036
estimates,308,2010,11.664
estimates,308,2011,11.383
estimates,308,2012,11.049
estimates,308,2013,10.709
estimates,308,2014,10.387
estimates,308,2015,10.101
medium_variant,308,2015,10.101
medium_variant,308,2016,9.913
medium_variant,308,2017,9.745
medium_variant,308,2018,9.615
medium_variant,308,2019,9.533
medium_variant,308,2020,9.497
medium_variant,308,2021,9.557
medium_variant,308,2022,9.664
medium_variant,308,2023,9.804
medium_variant,308,2024,9.98
medium_variant,308,2025,10.189
medium_variant,308,2026,10.478
medium_variant,308,2027,10.772
medium_variant,308,2028,11.107
medium_variant,308,2029,11.525
medium_variant,308,2030,12.038
medium_variant,308,2031,12.637
medium_variant,308,2032,13.312
medium_variant,308,2033,13.987
medium_variant,308,2034,14.547
medium_variant,308,2035,14.927
medium_variant,308,2036,15.153
medium_variant,308,2037,15.228
medium_variant,308,2038,15.214
medium_variant,308,2039,15.21
medium_variant,308,2040,15.273
medium_variant,308,2041,15.379
medium_variant,308,2042,15.533
medium_variant,308,2043,15.734
medium_variant,308,2044,15.97
medium_variant,308,2045,16.237
medium_variant,308,2046,16.557
medium_variant,308,2047,16.919
medium_variant,308,2048,17.348
medium_variant,308,2049,17.888
medium_variant,308,2050,18.555
medium_variant,308,2051,19.355
medium_variant,308,2052,20.252
medium_variant,308,2053,21.28
medium_variant,308,2054,22.471
medium_variant,308,2055,23.818
medium_variant,308,2056,25.291
medium_variant,308,2057,26.954
medium_variant,308,2058,28.693
medium_variant,308,2059,30.353
medium_variant,308,2060,31.858
medium_variant,308,2061,33.124
medium_variant,308,2062,34.182
medium_variant,308,2063,35.1
medium_variant,308,2064,35.954
medium_variant,308,2065,36.785
medium_variant,308,2066,37.406
medium_variant,308,2067,37.982
medium_variant,308,2068,38.49
medium_variant,308,2069,38.898
medium_variant,308,2070,39.212
medium_variant,308,2071,39.307
medium_variant,308,2072,39.303
medium_variant,308,2073,39.282
medium_variant,308,2074,39.325
medium_variant,308,2075,39.488
medium_variant,308,2076,39.686
medium_variant,308,2077,40.013
medium_variant,308,2078,40.478
medium_variant,308,2079,41.048
medium_variant,308,2080,41.701
medium_variant,308,2081,42.386
medium_variant,308,2082,43.222
medium_variant,308,2083,44.159
medium_variant,308,2084,45.145
medium_variant,308,2085,46.191
medium_variant,308,2086,47.238
medium_variant,308,2087,48.339
medium_variant,308,2088,49.494
medium_variant,308,2089,50.673
medium_variant,308,2090,51.823
medium_variant,308,2091,52.715
medium_variant,308,2092,53.579
medium_variant,308,2093,54.397
medium_variant,308,2094,55.138
medium_variant,308,2095,55.81
medium_variant,308,2096,56.144
medium_variant,308,2097,56.389
medium_variant,308,2098,56.596
medium_variant,308,2099,56.815
medium_variant,308,2100,57.069
high_variant,308,2015,15.0435689136293
low_variant,308,2015,15.0435689136293
constant_fertility,308,2015,15.0435689136293
instant_replacement,308,2015,15.0435689136293
zero_migration,308,2015,15.0435689136293
constant_mortality,308,2015,15.0435689136293
no_change,308,2015,15.0435689136293
high_variant,308,2020,15.3699563894895
low_variant,308,2020,15.3699563894895
constant_fertility,308,2020,15.3699563894895
instant_replacement,308,2020,15.3699563894895
zero_migration,308,2020,14.396839332748
constant_mortality,308,2020,15.1834189288335
no_change,308,2020,15.1834189288335
high_variant,308,2025,17.356890459364
low_variant,308,2025,17.356890459364
constant_fertility,308,2025,17.356890459364
instant_replacement,308,2025,17.356890459364
zero_migration,308,2025,15.4739097964087
constant_mortality,308,2025,16.8577554890043
no_change,308,2025,16.8577554890043
high_variant,308,2030,21.3466694891335
low_variant,308,2030,21.3466694891335
constant_fertility,308,2030,21.3466694891335
instant_replacement,308,2030,21.3466694891335
zero_migration,308,2030,18.3376631457773
constant_mortality,308,2030,20.3430111913165
no_change,308,2030,20.3430111913165
high_variant,308,2035,22.0672248844626
low_variant,308,2035,22.0672248844626
constant_fertility,308,2035,22.0672248844626
instant_replacement,308,2035,22.0672248844626
zero_migration,308,2035,18.5293774432581
constant_mortality,308,2035,20.4723732195693
no_change,308,2035,20.4723732195693
high_variant,308,2040,23.4033376463953
low_variant,308,2040,23.4033376463953
constant_fertility,308,2040,23.4033376463953
instant_replacement,308,2040,23.4033376463953
zero_migration,308,2040,19.4004306299343
constant_mortality,308,2040,21.0843778352767
no_change,308,2040,21.0843778352767
high_variant,308,2045,25.6312091107342
low_variant,308,2045,26.635890548934
constant_fertility,308,2045,25.9616800562855
instant_replacement,308,2045,26.0944643620695
zero_migration,308,2045,21.4844216702731
constant_mortality,308,2045,22.9402694911846
no_change,308,2045,22.796995486568
high_variant,308,2050,30.9197779116531
low_variant,308,2050,34.1608202914193
constant_fertility,308,2050,31.7872148105991
instant_replacement,308,2050,32.1717180273434
zero_migration,308,2050,26.3709677419355
constant_mortality,308,2050,27.9680285434448
no_change,308,2050,27.3790364003698
high_variant,308,2055,39.0933595538
low_variant,308,2055,46.8861191875241
constant_fertility,308,2055,40.7845634141596
instant_replacement,308,2055,41.6870039951552
zero_migration,308,2055,34.0469547465124
constant_mortality,308,2055,36.0200649831842
no_change,308,2055,34.4278372046565
high_variant,308,2060,43.8078211514762
low_variant,308,2060,57.3770119123397
constant_fertility,308,2060,46.1787576616961
instant_replacement,308,2060,47.6990531627388
zero_migration,308,2060,39.7660086529499
constant_mortality,308,2060,40.534054625694
no_change,308,2060,37.6177264405564
high_variant,308,2065,45.5788959452858
low_variant,308,2065,65.931403477778
constant_fertility,308,2065,48.562134027326
instant_replacement,308,2065,50.6475378053509
zero_migration,308,2065,43.8739756993501
constant_mortality,308,2065,42.0155804021718
no_change,308,2065,37.7370855821126
high_variant,308,2070,44.3986466759407
low_variant,308,2070,72.2203598167393
constant_fertility,308,2070,47.9566661101527
instant_replacement,308,2070,50.5099449025048
zero_migration,308,2070,45.696031802371
constant_mortality,308,2070,40.7987120432897
no_change,308,2070,35.3276022304833
high_variant,308,2075,43.9631430417191
low_variant,308,2075,83.643303037164
constant_fertility,308,2075,48.35723769097
instant_replacement,308,2075,51.6013169709668
zero_migration,308,2075,47.9588751133958
constant_mortality,308,2075,41.3693162921081
no_change,308,2075,34.2000864134491
high_variant,308,2080,44.5148252555786
low_variant,308,2080,104.263951314586
constant_fertility,308,2080,49.9086097254484
instant_replacement,308,2080,54.2027666921693
zero_migration,308,2080,51.0685433251119
constant_mortality,308,2080,44.1577208918249
no_change,308,2080,34.4208874763648
high_variant,308,2085,47.8597536681276
low_variant,308,2085,126.296534335294
constant_fertility,308,2085,52.5786482844812
instant_replacement,308,2085,57.4171029668412
zero_migration,308,2085,55.0143704519049
constant_mortality,308,2085,47.9859298763191
no_change,308,2085,35.6600721662312
high_variant,308,2090,51.0551275496712
low_variant,308,2090,144.290468986384
constant_fertility,308,2090,54.7514736339015
instant_replacement,308,2090,59.9161575168354
zero_migration,308,2090,58.5031434619151
constant_mortality,308,2090,50.0278000864892
no_change,308,2090,36.2861575736966
high_variant,308,2095,52.7484779838596
low_variant,308,2095,154.495558604752
constant_fertility,308,2095,55.6914242113929
