variant,country,year,oldagedependencyratio2564
estimates,233,1950,13.939
estimates,233,1951,13.881
estimates,233,1952,13.744
estimates,233,1953,13.549
estimates,233,1954,13.322
estimates,233,1955,13.082
estimates,233,1956,12.874
estimates,233,1957,12.666
estimates,233,1958,12.466
estimates,233,1959,12.273
estimates,233,1960,12.089
estimates,233,1961,12.23
estimates,233,1962,12.31
estimates,233,1963,12.354
estimates,233,1964,12.39
estimates,233,1965,12.434
estimates,233,1966,12.622
estimates,233,1967,12.799
estimates,233,1968,12.967
estimates,233,1969,13.118
estimates,233,1970,13.255
estimates,233,1971,13.58
estimates,233,1972,13.865
estimates,233,1973,14.11
estimates,233,1974,14.318
estimates,233,1975,14.485
estimates,233,1976,14.716
estimates,233,1977,14.864
estimates,233,1978,14.945
estimates,233,1979,14.98
estimates,233,1980,14.986
estimates,233,1981,15.205
estimates,233,1982,15.398
estimates,233,1983,15.508
estimates,233,1984,15.453
estimates,233,1985,15.2
estimates,233,1986,14.97
estimates,233,1987,14.569
estimates,233,1988,14.091
estimates,233,1989,13.664
estimates,233,1990,13.352
estimates,233,1991,13.528
estimates,233,1992,13.778
estimates,233,1993,14.086
estimates,233,1994,14.43
estimates,233,1995,14.787
estimates,233,1996,15.316
estimates,233,1997,15.854
estimates,233,1998,16.363
estimates,233,1999,16.799
estimates,233,2000,17.136
estimates,233,2001,17.648
estimates,233,2002,18.054
estimates,233,2003,18.399
estimates,233,2004,18.738
estimates,233,2005,19.096
estimates,233,2006,19.702
estimates,233,2007,20.355
estimates,233,2008,20.98
estimates,233,2009,21.474
estimates,233,2010,21.786
estimates,233,2011,22.128
estimates,233,2012,22.348
estimates,233,2013,22.542
estimates,233,2014,22.777
estimates,233,2015,23.04
medium_variant,233,2015,23.04
medium_variant,233,2016,23.138
medium_variant,233,2017,23.208
medium_variant,233,2018,23.306
medium_variant,233,2019,23.484
medium_variant,233,2020,23.788
medium_variant,233,2021,24.304
medium_variant,233,2022,24.96
medium_variant,233,2023,25.702
medium_variant,233,2024,26.443
medium_variant,233,2025,27.127
medium_variant,233,2026,27.869
medium_variant,233,2027,28.557
medium_variant,233,2028,29.203
medium_variant,233,2029,29.821
medium_variant,233,2030,30.409
medium_variant,233,2031,31.028
medium_variant,233,2032,31.634
medium_variant,233,2033,32.183
medium_variant,233,2034,32.615
medium_variant,233,2035,32.91
medium_variant,233,2036,33.132
medium_variant,233,2037,33.232
medium_variant,233,2038,33.288
medium_variant,233,2039,33.42
medium_variant,233,2040,33.699
medium_variant,233,2041,34.12
medium_variant,233,2042,34.684
medium_variant,233,2043,35.335
medium_variant,233,2044,35.963
medium_variant,233,2045,36.49
medium_variant,233,2046,36.932
medium_variant,233,2047,37.324
medium_variant,233,2048,37.686
medium_variant,233,2049,38.059
medium_variant,233,2050,38.481
medium_variant,233,2051,38.96
medium_variant,233,2052,39.48
medium_variant,233,2053,40.083
medium_variant,233,2054,40.811
medium_variant,233,2055,41.67
medium_variant,233,2056,42.62
medium_variant,233,2057,43.734
medium_variant,233,2058,44.898
medium_variant,233,2059,45.963
medium_variant,233,2060,46.847
medium_variant,233,2061,47.481
medium_variant,233,2062,47.935
medium_variant,233,2063,48.2
medium_variant,233,2064,48.224
medium_variant,233,2065,47.948
medium_variant,233,2066,47.232
medium_variant,233,2067,46.295
medium_variant,233,2068,45.221
medium_variant,233,2069,44.154
medium_variant,233,2070,43.22
medium_variant,233,2071,42.338
medium_variant,233,2072,41.596
medium_variant,233,2073,41.031
medium_variant,233,2074,40.684
medium_variant,233,2075,40.563
medium_variant,233,2076,40.557
medium_variant,233,2077,40.816
medium_variant,233,2078,41.269
medium_variant,233,2079,41.766
medium_variant,233,2080,42.197
medium_variant,233,2081,42.483
medium_variant,233,2082,42.779
medium_variant,233,2083,43.076
medium_variant,233,2084,43.392
medium_variant,233,2085,43.757
medium_variant,233,2086,44.114
medium_variant,233,2087,44.547
medium_variant,233,2088,45.02
medium_variant,233,2089,45.516
medium_variant,233,2090,46.043
medium_variant,233,2091,46.408
medium_variant,233,2092,46.764
medium_variant,233,2093,47.13
medium_variant,233,2094,47.515
medium_variant,233,2095,47.893
medium_variant,233,2096,47.874
medium_variant,233,2097,47.877
