variant,country,year,oldagedependencyratio2564
estimates,417,1950,10.55
estimates,417,1951,10.698
estimates,417,1952,10.728
estimates,417,1953,10.678
estimates,417,1954,10.605
estimates,417,1955,10.535
estimates,417,1956,10.707
estimates,417,1957,10.872
estimates,417,1958,10.973
estimates,417,1959,10.933
estimates,417,1960,10.727
estimates,417,1961,10.597
estimates,417,1962,10.345
estimates,417,1963,10.038
estimates,417,1964,9.746
estimates,417,1965,9.508
estimates,417,1966,9.467
estimates,417,1967,9.439
estimates,417,1968,9.429
estimates,417,1969,9.446
estimates,417,1970,9.495
estimates,417,1971,9.841
estimates,417,1972,10.158
estimates,417,1973,10.398
estimates,417,1974,10.515
estimates,417,1975,10.496
estimates,417,1976,10.535
estimates,417,1977,10.456
estimates,417,1978,10.292
estimates,417,1979,10.089
estimates,417,1980,9.874
estimates,417,1981,9.825
estimates,417,1982,9.769
estimates,417,1983,9.673
estimates,417,1984,9.486
estimates,417,1985,9.199
estimates,417,1986,8.881
estimates,417,1987,8.495
estimates,417,1988,8.093
estimates,417,1989,7.729
estimates,417,1990,7.43
estimates,417,1991,7.343
estimates,417,1992,7.249
estimates,417,1993,7.169
estimates,417,1994,7.132
estimates,417,1995,7.141
estimates,417,1996,7.393
estimates,417,1997,7.701
estimates,417,1998,7.994
estimates,417,1999,8.189
estimates,417,2000,8.252
estimates,417,2001,8.374
estimates,417,2002,8.343
estimates,417,2003,8.225
estimates,417,2004,8.097
estimates,417,2005,7.987
estimates,417,2006,7.987
estimates,417,2007,8.013
estimates,417,2008,7.984
estimates,417,2009,7.804
estimates,417,2010,7.448
estimates,417,2011,7.242
estimates,417,2012,6.937
estimates,417,2013,6.601
estimates,417,2014,6.287
estimates,417,2015,6.007
medium_variant,417,2015,6.007
medium_variant,417,2016,5.753
medium_variant,417,2017,5.516
medium_variant,417,2018,5.327
medium_variant,417,2019,5.22
medium_variant,417,2020,5.21
medium_variant,417,2021,5.404
medium_variant,417,2022,5.669
medium_variant,417,2023,5.982
medium_variant,417,2024,6.318
medium_variant,417,2025,6.663
medium_variant,417,2026,7.095
medium_variant,417,2027,7.52
medium_variant,417,2028,7.956
medium_variant,417,2029,8.422
medium_variant,417,2030,8.924
medium_variant,417,2031,9.481
medium_variant,417,2032,10.053
medium_variant,417,2033,10.594
medium_variant,417,2034,11.042
medium_variant,417,2035,11.369
medium_variant,417,2036,11.595
medium_variant,417,2037,11.703
medium_variant,417,2038,11.738
medium_variant,417,2039,11.764
medium_variant,417,2040,11.815
medium_variant,417,2041,11.913
medium_variant,417,2042,12.02
medium_variant,417,2043,12.124
medium_variant,417,2044,12.203
medium_variant,417,2045,12.251
medium_variant,417,2046,12.354
medium_variant,417,2047,12.43
medium_variant,417,2048,12.499
medium_variant,417,2049,12.574
medium_variant,417,2050,12.667
medium_variant,417,2051,12.866
medium_variant,417,2052,13.055
medium_variant,417,2053,13.275
medium_variant,417,2054,13.583
medium_variant,417,2055,14.005
medium_variant,417,2056,14.609
medium_variant,417,2057,15.299
medium_variant,417,2058,16.016
medium_variant,417,2059,16.682
medium_variant,417,2060,17.252
medium_variant,417,2061,17.792
medium_variant,417,2062,18.231
medium_variant,417,2063,18.575
medium_variant,417,2064,18.833
medium_variant,417,2065,19.01
medium_variant,417,2066,19.148
medium_variant,417,2067,19.211
medium_variant,417,2068,19.196
medium_variant,417,2069,19.093
medium_variant,417,2070,18.907
medium_variant,417,2071,18.708
medium_variant,417,2072,18.443
medium_variant,417,2073,18.159
medium_variant,417,2074,17.924
medium_variant,417,2075,17.778
medium_variant,417,2076,17.804
medium_variant,417,2077,17.882
medium_variant,417,2078,18.053
medium_variant,417,2079,18.365
medium_variant,417,2080,18.838
medium_variant,417,2081,19.565
medium_variant,417,2082,20.447
medium_variant,417,2083,21.406
medium_variant,417,2084,22.322
medium_variant,417,2085,23.13
medium_variant,417,2086,23.912
medium_variant,417,2087,24.588
medium_variant,417,2088,25.181
medium_variant,417,2089,25.72
medium_variant,417,2090,26.222
medium_variant,417,2091,26.675
medium_variant,417,2092,27.08
medium_variant,417,2093,27.434
medium_variant,417,2094,27.738
medium_variant,417,2095,28.003
medium_variant,417,2096,28.194
medium_variant,417,2097,28.337
medium_variant,417,2098,28.449
medium_variant,417,2099,28.56
medium_variant,417,2100,28.686
high_variant,417,2015,9.18438567008597
low_variant,417,2015,9.18438567008597
constant_fertility,417,2015,9.18438567008597
instant_replacement,417,2015,9.18438567008597
zero_migration,417,2015,9.18438567008597
constant_mortality,417,2015,9.18438567008597
no_change,417,2015,9.18438567008597
high_variant,417,2020,10.4643021198563
low_variant,417,2020,10.4643021198563
constant_fertility,417,2020,10.4643021198563
instant_replacement,417,2020,10.4643021198563
zero_migration,417,2020,10.3242160656953
constant_mortality,417,2020,10.4175712067252
no_change,417,2020,10.4175712067252
high_variant,417,2025,13.1386725000135
low_variant,417,2025,13.1386725000135
constant_fertility,417,2025,13.1386725000135
instant_replacement,417,2025,13.1386725000135
zero_migration,417,2025,12.7311474493089
constant_mortality,417,2025,12.9800332577975
no_change,417,2025,12.9800332577975
high_variant,417,2030,17.081080306639
low_variant,417,2030,17.081080306639
constant_fertility,417,2030,17.081080306639
instant_replacement,417,2030,17.081080306639
zero_migration,417,2030,16.2142554863672
constant_mortality,417,2030,16.71409638324
no_change,417,2030,16.71409638324
high_variant,417,2035,18.7799820093207
low_variant,417,2035,18.7799820093207
constant_fertility,417,2035,18.7799820093207
instant_replacement,417,2035,18.7799820093207
zero_migration,417,2035,17.5816190746394
constant_mortality,417,2035,18.0957074497653
no_change,417,2035,18.0957074497653
high_variant,417,2040,19.2192733367836
low_variant,417,2040,19.2192733367836
constant_fertility,417,2040,19.2192733367836
instant_replacement,417,2040,19.2192733367836
zero_migration,417,2040,17.8971052143255
constant_mortality,417,2040,18.1628602016237
no_change,417,2040,18.1628602016237
high_variant,417,2045,19.2644563592727
low_variant,417,2045,19.8662246473924
constant_fertility,417,2045,19.3151897429913
instant_replacement,417,2045,20.5838750142548
zero_migration,417,2045,18.1391974241142
constant_mortality,417,2045,18.0977241799073
no_change,417,2045,17.8683250172464
high_variant,417,2050,20.3677753944461
low_variant,417,2050,21.9816788062252
constant_fertility,417,2050,20.4825784970004
instant_replacement,417,2050,23.1358385564518
zero_migration,417,2050,19.5126941937791
constant_mortality,417,2050,19.1697655155452
no_change,417,2050,18.5631153363873
high_variant,417,2055,23.8878531166831
low_variant,417,2055,27.3110876341515
constant_fertility,417,2055,24.0462171887864
instant_replacement,417,2055,28.837101619775
zero_migration,417,2055,23.3308137124894
constant_mortality,417,2055,22.7444872530535
no_change,417,2055,21.4442045928012
high_variant,417,2060,25.6987272581237
low_variant,417,2060,31.179653283446
constant_fertility,417,2060,25.6527686857386
instant_replacement,417,2060,32.8018180946636
zero_migration,417,2060,25.8861289760669
constant_mortality,417,2060,24.5623071281973
no_change,417,2060,22.332028014461
high_variant,417,2065,25.1612487783566
low_variant,417,2065,32.5014655014252
constant_fertility,417,2065,24.7299718300268
instant_replacement,417,2065,33.9560168786768
zero_migration,417,2065,26.5602252906457
constant_mortality,417,2065,23.9640630422756
no_change,417,2065,20.8349640303927
high_variant,417,2070,23.206580127281
low_variant,417,2070,32.0893262620454
constant_fertility,417,2070,22.4169465397791
instant_replacement,417,2070,33.2702358462711
zero_migration,417,2070,25.9123908587229
constant_mortality,417,2070,21.9171046802021
no_change,417,2070,18.1410220452123
high_variant,417,2075,23.2844771342138
low_variant,417,2075,35.0300651131123
constant_fertility,417,2075,22.0846034101955
instant_replacement,417,2075,35.9726407861156
zero_migration,417,2075,27.1483720879663
constant_mortality,417,2075,22.2489387800482
no_change,417,2075,17.3979363054919
high_variant,417,2080,26.298686847747
low_variant,417,2080,44.1859950824204
constant_fertility,417,2080,24.3763594655725
instant_replacement,417,2080,44.6628852440694
zero_migration,417,2080,31.4643738470165
constant_mortality,417,2080,26.1762598184943
no_change,417,2080,19.0696548848013
high_variant,417,2085,29.0392511052415
low_variant,417,2085,50.4889846774547
constant_fertility,417,2085,25.9450124324959
instant_replacement,417,2085,44.6526599770632
zero_migration,417,2085,34.745369433396
constant_mortality,417,2085,28.6946314653617
no_change,417,2085,20.0005275618072
high_variant,417,2090,31.1535603494338
low_variant,417,2090,54.3775157830385
constant_fertility,417,2090,26.6277401330462
instant_replacement,417,2090,44.4380676441118
zero_migration,417,2090,37.2076966298674
constant_mortality,417,2090,29.7388644315429
no_change,417,2090,19.9520054334381
high_variant,417,2095,32.4960672421886
low_variant,417,2095,56.1147680020328
constant_fertility,417,2095,26.601889220901
instant_replacement,417,2095,44.057264401486
zero_migration,417,2095,38.8706644014235
constant_mortality,417,2095,29.4682820377027
no_change,417,2095,19.1587532858353
high_variant,417,2100,33.470164479095
low_variant,417,2100,58.1330606875188
constant_fertility,417,2100,26.7469395106032
instant_replacement,417,2100,44.5803217061097
zero_migration,417,2100,40.4402426046615
constant_mortality,417,2100,29.1669582023462
no_change,417,2100,18.5936518358721
