variant,country,year,oldagedependencyratio2564
estimates,270,1950,3.548
estimates,270,1951,3.557
estimates,270,1952,3.506
estimates,270,1953,3.391
estimates,270,1954,3.217
estimates,270,1955,2.986
estimates,270,1956,2.991
estimates,270,1957,2.938
estimates,270,1958,2.829
estimates,270,1959,2.673
estimates,270,1960,2.476
estimates,270,1961,2.532
estimates,270,1962,2.559
estimates,270,1963,2.561
estimates,270,1964,2.542
estimates,270,1965,2.506
estimates,270,1966,2.642
estimates,270,1967,2.745
estimates,270,1968,2.81
estimates,270,1969,2.832
estimates,270,1970,2.811
estimates,270,1971,2.965
estimates,270,1972,3.092
estimates,270,1973,3.201
estimates,270,1974,3.301
estimates,270,1975,3.396
estimates,270,1976,3.667
estimates,270,1977,3.925
estimates,270,1978,4.153
estimates,270,1979,4.33
estimates,270,1980,4.45
estimates,270,1981,4.572
estimates,270,1982,4.643
estimates,270,1983,4.676
estimates,270,1984,4.689
estimates,270,1985,4.688
estimates,270,1986,4.784
estimates,270,1987,4.847
estimates,270,1988,4.871
estimates,270,1989,4.844
estimates,270,1990,4.77
estimates,270,1991,4.818
estimates,270,1992,4.853
estimates,270,1993,4.886
estimates,270,1994,4.922
estimates,270,1995,4.962
estimates,270,1996,5.022
estimates,270,1997,5.067
estimates,270,1998,5.103
estimates,270,1999,5.122
estimates,270,2000,5.116
estimates,270,2001,5.075
estimates,270,2002,5.003
estimates,270,2003,4.91
estimates,270,2004,4.803
estimates,270,2005,4.684
estimates,270,2006,4.615
estimates,270,2007,4.522
estimates,270,2008,4.426
estimates,270,2009,4.351
estimates,270,2010,4.301
estimates,270,2011,4.327
estimates,270,2012,4.358
estimates,270,2013,4.376
estimates,270,2014,4.356
estimates,270,2015,4.287
medium_variant,270,2015,4.287
medium_variant,270,2016,4.235
medium_variant,270,2017,4.144
medium_variant,270,2018,4.041
medium_variant,270,2019,3.954
medium_variant,270,2020,3.896
medium_variant,270,2021,3.913
medium_variant,270,2022,3.934
medium_variant,270,2023,3.957
medium_variant,270,2024,3.975
medium_variant,270,2025,3.988
medium_variant,270,2026,4.044
medium_variant,270,2027,4.087
medium_variant,270,2028,4.119
medium_variant,270,2029,4.144
medium_variant,270,2030,4.163
medium_variant,270,2031,4.216
medium_variant,270,2032,4.252
medium_variant,270,2033,4.279
medium_variant,270,2034,4.307
medium_variant,270,2035,4.339
medium_variant,270,2036,4.413
medium_variant,270,2037,4.48
medium_variant,270,2038,4.534
medium_variant,270,2039,4.564
medium_variant,270,2040,4.567
medium_variant,270,2041,4.591
medium_variant,270,2042,4.585
medium_variant,270,2043,4.571
medium_variant,270,2044,4.57
medium_variant,270,2045,4.59
medium_variant,270,2046,4.669
medium_variant,270,2047,4.748
medium_variant,270,2048,4.825
medium_variant,270,2049,4.895
medium_variant,270,2050,4.958
medium_variant,270,2051,5.058
medium_variant,270,2052,5.142
medium_variant,270,2053,5.212
medium_variant,270,2054,5.268
medium_variant,270,2055,5.312
medium_variant,270,2056,5.393
medium_variant,270,2057,5.455
medium_variant,270,2058,5.503
medium_variant,270,2059,5.545
medium_variant,270,2060,5.583
medium_variant,270,2061,5.671
medium_variant,270,2062,5.746
medium_variant,270,2063,5.812
medium_variant,270,2064,5.878
medium_variant,270,2065,5.946
medium_variant,270,2066,6.073
medium_variant,270,2067,6.189
medium_variant,270,2068,6.3
medium_variant,270,2069,6.408
medium_variant,270,2070,6.517
medium_variant,270,2071,6.686
medium_variant,270,2072,6.844
medium_variant,270,2073,6.993
medium_variant,270,2074,7.138
medium_variant,270,2075,7.283
medium_variant,270,2076,7.485
medium_variant,270,2077,7.672
medium_variant,270,2078,7.851
medium_variant,270,2079,8.028
medium_variant,270,2080,8.209
medium_variant,270,2081,8.458
medium_variant,270,2082,8.693
medium_variant,270,2083,8.917
medium_variant,270,2084,9.129
medium_variant,270,2085,9.333
medium_variant,270,2086,9.597
medium_variant,270,2087,9.836
medium_variant,270,2088,10.058
medium_variant,270,2089,10.267
medium_variant,270,2090,10.471
medium_variant,270,2091,10.745
medium_variant,270,2092,10.995
medium_variant,270,2093,11.227
medium_variant,270,2094,11.446
medium_variant,270,2095,11.657
medium_variant,270,2096,11.952
medium_variant,270,2097,12.223
medium_variant,270,2098,12.474
medium_variant,270,2099,12.711
medium_variant,270,2100,12.94
high_variant,270,2015,7.24621267532745
low_variant,270,2015,7.24621267532745
constant_fertility,270,2015,7.24621267532745
instant_replacement,270,2015,7.24621267532745
zero_migration,270,2015,7.24621267532745
constant_mortality,270,2015,7.24621267532745
no_change,270,2015,7.24621267532745
high_variant,270,2020,7.32510025082677
low_variant,270,2020,7.32510025082677
constant_fertility,270,2020,7.32510025082677
instant_replacement,270,2020,7.32510025082677
zero_migration,270,2020,7.02130007145559
constant_mortality,270,2020,7.29395439443874
no_change,270,2020,7.29395439443874
high_variant,270,2025,7.55703358083403
low_variant,270,2025,7.55703358083403
constant_fertility,270,2025,7.55703358083403
instant_replacement,270,2025,7.55703358083403
zero_migration,270,2025,7.08967542014033
constant_mortality,270,2025,7.46181407814924
