country,variant,freq,year,populationgrowthrate
876,estimates,5yearly,1950,2.146
876,estimates,5yearly,1955,1.877
876,estimates,5yearly,1960,1.487
876,estimates,5yearly,1965,-0.848
876,estimates,5yearly,1970,0.619
876,estimates,5yearly,1975,4.17
876,estimates,5yearly,1980,3.729
876,estimates,5yearly,1985,0.505
876,estimates,5yearly,1990,0.375
876,estimates,5yearly,1995,0.494
876,estimates,5yearly,2000,0.102
876,estimates,5yearly,2005,-1.637
876,estimates,5yearly,2010,-2.134
876,constant_fertility,5yearly,2015,-0.788
876,constant_mortality,5yearly,2015,-0.942
876,high_variant,5yearly,2015,-0.696
876,instant_replacement,5yearly,2015,-0.793
876,low_variant,5yearly,2015,-1.044
876,medium_variant,5yearly,2015,-0.872
876,momentum,5yearly,2015,0.585
876,no_change,5yearly,2015,-0.857
876,zero_migration,5yearly,2015,0.559
876,constant_fertility,5yearly,2020,-0.203
876,constant_mortality,5yearly,2020,-0.471
876,high_variant,5yearly,2020,-0.079
876,instant_replacement,5yearly,2020,-0.213
876,low_variant,5yearly,2020,-0.623
876,medium_variant,5yearly,2020,-0.349
876,momentum,5yearly,2020,0.557
876,no_change,5yearly,2020,-0.323
876,zero_migration,5yearly,2020,0.522
876,constant_fertility,5yearly,2025,-0.052
876,constant_mortality,5yearly,2025,-0.413
876,high_variant,5yearly,2025,0.093
876,instant_replacement,5yearly,2025,-0.058
876,low_variant,5yearly,2025,-0.579
876,medium_variant,5yearly,2025,-0.232
876,momentum,5yearly,2025,0.515
876,no_change,5yearly,2025,-0.23
876,zero_migration,5yearly,2025,0.464
876,constant_fertility,5yearly,2030,0.068
876,constant_mortality,5yearly,2030,-0.346
876,high_variant,5yearly,2030,0.179
876,instant_replacement,5yearly,2030,0.065
876,low_variant,5yearly,2030,-0.471
876,medium_variant,5yearly,2030,-0.131
876,momentum,5yearly,2030,0.415
876,no_change,5yearly,2030,-0.145
876,zero_migration,5yearly,2030,0.369
876,constant_fertility,5yearly,2035,0.075
876,constant_mortality,5yearly,2035,-0.394
876,high_variant,5yearly,2035,0.171
876,instant_replacement,5yearly,2035,0.068
876,low_variant,5yearly,2035,-0.492
876,medium_variant,5yearly,2035,-0.144
876,momentum,5yearly,2035,0.27
876,no_change,5yearly,2035,-0.16
876,zero_migration,5yearly,2035,0.241
876,constant_fertility,5yearly,2040,0.099
876,constant_mortality,5yearly,2040,-0.442
876,high_variant,5yearly,2040,0.19
876,instant_replacement,5yearly,2040,0.069
876,low_variant,5yearly,2040,-0.556
876,medium_variant,5yearly,2040,-0.172
876,momentum,5yearly,2040,0.176
876,no_change,5yearly,2040,-0.152
876,zero_migration,5yearly,2040,0.133
876,constant_fertility,5yearly,2045,0.11
876,constant_mortality,5yearly,2045,-0.476
876,high_variant,5yearly,2045,0.237
876,instant_replacement,5yearly,2045,0.079
876,low_variant,5yearly,2045,-0.659
876,medium_variant,5yearly,2045,-0.205
876,momentum,5yearly,2045,0.159
876,no_change,5yearly,2045,-0.126
876,zero_migration,5yearly,2045,0.068
876,constant_fertility,5yearly,2050,0.169
876,constant_mortality,5yearly,2050,-0.457
876,high_variant,5yearly,2050,0.327
876,instant_replacement,5yearly,2050,0.141
876,low_variant,5yearly,2050,-0.716
876,medium_variant,5yearly,2050,-0.189
876,momentum,5yearly,2050,0.166
876,no_change,5yearly,2050,-0.062
876,zero_migration,5yearly,2050,0.04
876,constant_fertility,5yearly,2055,0.178
876,constant_mortality,5yearly,2055,-0.457
876,high_variant,5yearly,2055,0.357
876,instant_replacement,5yearly,2055,0.16
876,low_variant,5yearly,2055,-0.78
876,medium_variant,5yearly,2055,-0.198
876,momentum,5yearly,2055,0.173
876,no_change,5yearly,2055,-0.037
876,zero_migration,5yearly,2055,0.006
876,constant_fertility,5yearly,2060,0.175
876,constant_mortality,5yearly,2060,-0.498
876,high_variant,5yearly,2060,0.349
876,instant_replacement,5yearly,2060,0.161
876,low_variant,5yearly,2060,-0.83
876,medium_variant,5yearly,2060,-0.221
876,momentum,5yearly,2060,0.138
876,no_change,5yearly,2060,-0.048
876,zero_migration,5yearly,2060,-0.029
876,constant_fertility,5yearly,2065,0.183
876,constant_mortality,5yearly,2065,-0.543
876,high_variant,5yearly,2065,0.343
876,instant_replacement,5yearly,2065,0.154
876,low_variant,5yearly,2065,-0.881
876,medium_variant,5yearly,2065,-0.237
876,momentum,5yearly,2065,0.082
876,no_change,5yearly,2065,-0.054
876,zero_migration,5yearly,2065,-0.075
876,constant_fertility,5yearly,2070,0.198
876,constant_mortality,5yearly,2070,-0.605
876,high_variant,5yearly,2070,0.354
876,instant_replacement,5yearly,2070,0.15
876,low_variant,5yearly,2070,-0.957
876,medium_variant,5yearly,2070,-0.259
876,momentum,5yearly,2070,0.024
876,no_change,5yearly,2070,-0.067
876,zero_migration,5yearly,2070,-0.136
876,constant_fertility,5yearly,2075,0.199
876,constant_mortality,5yearly,2075,-0.642
876,high_variant,5yearly,2075,0.37
876,instant_replacement,5yearly,2075,0.145
876,low_variant,5yearly,2075,-1.059
876,medium_variant,5yearly,2075,-0.298
876,momentum,5yearly,2075,-0.01
876,no_change,5yearly,2075,-0.059
876,zero_migration,5yearly,2075,-0.196
876,constant_fertility,5yearly,2080,0.192
876,constant_mortality,5yearly,2080,-0.664
876,high_variant,5yearly,2080,0.39
876,instant_replacement,5yearly,2080,0.144
876,low_variant,5yearly,2080,-1.178
876,medium_variant,5yearly,2080,-0.333
876,momentum,5yearly,2080,-0.018
876,no_change,5yearly,2080,-0.056
876,zero_migration,5yearly,2080,-0.269
876,constant_fertility,5yearly,2085,0.163
876,constant_mortality,5yearly,2085,-0.674
876,high_variant,5yearly,2085,0.384
876,instant_replacement,5yearly,2085,0.125
876,low_variant,5yearly,2085,-1.324
876,medium_variant,5yearly,2085,-0.387
876,momentum,5yearly,2085,-0.001
876,no_change,5yearly,2085,-0.05
876,zero_migration,5yearly,2085,-0.338
876,constant_fertility,5yearly,2090,0.148
876,constant_mortality,5yearly,2090,-0.659
876,high_variant,5yearly,2090,0.372
876,instant_replacement,5yearly,2090,0.109
876,low_variant,5yearly,2090,-1.435
876,medium_variant,5yearly,2090,-0.422
876,momentum,5yearly,2090,0.01
876,no_change,5yearly,2090,-0.037
876,zero_migration,5yearly,2090,-0.389
876,constant_fertility,5yearly,2095,0.153
876,constant_mortality,5yearly,2095,-0.653
876,high_variant,5yearly,2095,0.37
876,instant_replacement,5yearly,2095,0.106
876,low_variant,5yearly,2095,-1.493
876,medium_variant,5yearly,2095,-0.431
876,momentum,5yearly,2095,0.01
876,no_change,5yearly,2095,-0.026
876,zero_migration,5yearly,2095,-0.413
876,constant_fertility,5yearly,Regi,Wallis and Futuna Islands
876,constant_mortality,5yearly,Regi,Wallis and Futuna Islands
876,estimates,5yearly,Regi,Wallis and Futuna Islands
876,high_variant,5yearly,Regi,Wallis and Futuna Islands
876,instant_replacement,5yearly,Regi,Wallis and Futuna Islands
876,low_variant,5yearly,Regi,Wallis and Futuna Islands
876,medium_variant,5yearly,Regi,Wallis and Futuna Islands
876,momentum,5yearly,Regi,Wallis and Futuna Islands
876,no_change,5yearly,Regi,Wallis and Futuna Islands
876,zero_migration,5yearly,Regi,Wallis and Futuna Islands
