country,variant,freq,year,populationgrowthrate
56,estimates,5yearly,1950,0.57
56,estimates,5yearly,1955,0.621
56,estimates,5yearly,1960,0.594
56,estimates,5yearly,1965,0.395
56,estimates,5yearly,1970,0.287
56,estimates,5yearly,1975,0.198
56,estimates,5yearly,1980,0.096
56,estimates,5yearly,1985,0.181
56,estimates,5yearly,1990,0.356
56,estimates,5yearly,1995,0.187
56,estimates,5yearly,2000,0.509
56,estimates,5yearly,2005,0.73
56,estimates,5yearly,2010,0.628
56,constant_fertility,5yearly,2015,0.565
56,constant_mortality,5yearly,2015,0.517
56,high_variant,5yearly,2015,0.735
56,instant_replacement,5yearly,2015,0.745
56,low_variant,5yearly,2015,0.424
56,medium_variant,5yearly,2015,0.58
56,momentum,5yearly,2015,0.251
56,no_change,5yearly,2015,0.502
56,zero_migration,5yearly,2015,0.146
56,constant_fertility,5yearly,2020,0.314
56,constant_mortality,5yearly,2020,0.232
56,high_variant,5yearly,2020,0.576
56,instant_replacement,5yearly,2020,0.488
56,low_variant,5yearly,2020,0.099
56,medium_variant,5yearly,2020,0.34
56,momentum,5yearly,2020,0.135
56,no_change,5yearly,2020,0.205
56,zero_migration,5yearly,2020,0.095
56,constant_fertility,5yearly,2025,0.273
56,constant_mortality,5yearly,2025,0.158
56,high_variant,5yearly,2025,0.581
56,instant_replacement,5yearly,2025,0.437
56,low_variant,5yearly,2025,0.015
56,medium_variant,5yearly,2025,0.306
56,momentum,5yearly,2025,0.025
56,no_change,5yearly,2025,0.124
56,zero_migration,5yearly,2025,0.041
56,constant_fertility,5yearly,2030,0.23
56,constant_mortality,5yearly,2030,0.085
56,high_variant,5yearly,2030,0.525
56,instant_replacement,5yearly,2030,0.384
56,low_variant,5yearly,2030,-0.023
56,medium_variant,5yearly,2030,0.262
56,momentum,5yearly,2030,-0.072
56,no_change,5yearly,2030,0.052
56,zero_migration,5yearly,2030,-0.018
56,constant_fertility,5yearly,2035,0.186
56,constant_mortality,5yearly,2035,0.026
56,high_variant,5yearly,2035,0.486
56,instant_replacement,5yearly,2035,0.343
56,low_variant,5yearly,2035,-0.073
56,medium_variant,5yearly,2035,0.22
56,momentum,5yearly,2035,-0.144
56,no_change,5yearly,2035,-0.01
56,zero_migration,5yearly,2035,-0.075
56,constant_fertility,5yearly,2040,0.136
56,constant_mortality,5yearly,2040,-0.018
56,high_variant,5yearly,2040,0.475
56,instant_replacement,5yearly,2040,0.323
56,low_variant,5yearly,2040,-0.144
56,medium_variant,5yearly,2040,0.177
56,momentum,5yearly,2040,-0.176
56,no_change,5yearly,2040,-0.062
56,zero_migration,5yearly,2040,-0.134
56,constant_fertility,5yearly,2045,0.083
56,constant_mortality,5yearly,2045,-0.045
56,high_variant,5yearly,2045,0.497
56,instant_replacement,5yearly,2045,0.324
56,low_variant,5yearly,2045,-0.237
56,medium_variant,5yearly,2045,0.137
56,momentum,5yearly,2045,-0.171
56,no_change,5yearly,2045,-0.102
56,zero_migration,5yearly,2045,-0.194
56,constant_fertility,5yearly,2050,0.032
56,constant_mortality,5yearly,2050,-0.065
56,high_variant,5yearly,2050,0.529
56,instant_replacement,5yearly,2050,0.316
56,low_variant,5yearly,2050,-0.338
56,medium_variant,5yearly,2050,0.098
56,momentum,5yearly,2050,-0.158
56,no_change,5yearly,2050,-0.136
56,zero_migration,5yearly,2050,-0.243
56,constant_fertility,5yearly,2055,0.003
56,constant_mortality,5yearly,2055,-0.071
56,high_variant,5yearly,2055,0.552
56,instant_replacement,5yearly,2055,0.299
56,low_variant,5yearly,2055,-0.41
56,medium_variant,5yearly,2055,0.076
56,momentum,5yearly,2055,-0.153
56,no_change,5yearly,2055,-0.151
56,zero_migration,5yearly,2055,-0.272
56,constant_fertility,5yearly,2060,-0.003
56,constant_mortality,5yearly,2060,-0.068
56,high_variant,5yearly,2060,0.564
56,instant_replacement,5yearly,2060,0.29
56,low_variant,5yearly,2060,-0.443
56,medium_variant,5yearly,2060,0.073
56,momentum,5yearly,2060,-0.145
56,no_change,5yearly,2060,-0.151
56,zero_migration,5yearly,2060,-0.274
56,constant_fertility,5yearly,2065,0.003
56,constant_mortality,5yearly,2065,-0.062
56,high_variant,5yearly,2065,0.577
56,instant_replacement,5yearly,2065,0.296
56,low_variant,5yearly,2065,-0.456
56,medium_variant,5yearly,2065,0.081
56,momentum,5yearly,2065,-0.121
56,no_change,5yearly,2065,-0.148
56,zero_migration,5yearly,2065,-0.257
56,constant_fertility,5yearly,2070,0.004
56,constant_mortality,5yearly,2070,-0.055
56,high_variant,5yearly,2070,0.6
56,instant_replacement,5yearly,2070,0.312
56,low_variant,5yearly,2070,-0.476
56,medium_variant,5yearly,2070,0.087
56,momentum,5yearly,2070,-0.079
56,no_change,5yearly,2070,-0.149
56,zero_migration,5yearly,2070,-0.236
56,constant_fertility,5yearly,2075,-0.005
56,constant_mortality,5yearly,2075,-0.049
56,high_variant,5yearly,2075,0.633
56,instant_replacement,5yearly,2075,0.332
56,low_variant,5yearly,2075,-0.514
56,medium_variant,5yearly,2075,0.088
