country,variant,freq,year,populationgrowthrate
533,estimates,5yearly,1950,2.773
533,estimates,5yearly,1955,4.297
533,estimates,5yearly,1960,1.131
533,estimates,5yearly,1965,0.586
533,estimates,5yearly,1970,0.531
533,estimates,5yearly,1975,-0.185
533,estimates,5yearly,1980,0.953
533,estimates,5yearly,1985,-0.281
533,estimates,5yearly,1990,5.132
533,estimates,5yearly,1995,2.464
533,estimates,5yearly,2000,1.923
533,estimates,5yearly,2005,0.324
533,estimates,5yearly,2010,0.52
533,constant_fertility,5yearly,2015,0.41
533,constant_mortality,5yearly,2015,0.352
533,high_variant,5yearly,2015,0.546
533,instant_replacement,5yearly,2015,0.576
533,low_variant,5yearly,2015,0.246
533,medium_variant,5yearly,2015,0.397
533,momentum,5yearly,2015,0.335
533,no_change,5yearly,2015,0.365
533,zero_migration,5yearly,2015,0.198
533,constant_fertility,5yearly,2020,0.333
533,constant_mortality,5yearly,2020,0.227
533,high_variant,5yearly,2020,0.557
533,instant_replacement,5yearly,2020,0.496
533,low_variant,5yearly,2020,0.063
533,medium_variant,5yearly,2020,0.313
533,momentum,5yearly,2020,0.242
533,no_change,5yearly,2020,0.247
533,zero_migration,5yearly,2020,0.142
533,constant_fertility,5yearly,2025,0.227
533,constant_mortality,5yearly,2025,0.106
533,high_variant,5yearly,2025,0.543
533,instant_replacement,5yearly,2025,0.419
533,low_variant,5yearly,2025,-0.096
533,medium_variant,5yearly,2025,0.232
533,momentum,5yearly,2025,0.154
533,no_change,5yearly,2025,0.101
533,zero_migration,5yearly,2025,0.085
533,constant_fertility,5yearly,2030,0.067
533,constant_mortality,5yearly,2030,-0.069
533,high_variant,5yearly,2030,0.398
533,instant_replacement,5yearly,2030,0.278
533,low_variant,5yearly,2030,-0.238
533,medium_variant,5yearly,2030,0.093
533,momentum,5yearly,2030,-0.001
533,no_change,5yearly,2030,-0.095
533,zero_migration,5yearly,2030,-0.035
533,constant_fertility,5yearly,2035,-0.107
533,constant_mortality,5yearly,2035,-0.272
533,high_variant,5yearly,2035,0.224
533,instant_replacement,5yearly,2035,0.11
533,low_variant,5yearly,2035,-0.417
533,medium_variant,5yearly,2035,-0.081
533,momentum,5yearly,2035,-0.182
533,no_change,5yearly,2035,-0.299
533,zero_migration,5yearly,2035,-0.199
533,constant_fertility,5yearly,2040,-0.236
533,constant_mortality,5yearly,2040,-0.432
533,high_variant,5yearly,2040,0.108
533,instant_replacement,5yearly,2040,-0.007
533,low_variant,5yearly,2040,-0.596
533,medium_variant,5yearly,2040,-0.23
533,momentum,5yearly,2040,-0.298
533,no_change,5yearly,2040,-0.438
533,zero_migration,5yearly,2040,-0.344
533,constant_fertility,5yearly,2045,-0.284
