country,variant,freq,year,populationgrowthrate
634,estimates,5yearly,1950,7.216
634,estimates,5yearly,1955,5.566
634,estimates,5yearly,1960,8.817
634,estimates,5yearly,1965,7.94
634,estimates,5yearly,1970,8.127
634,estimates,5yearly,1975,6.165
634,estimates,5yearly,1980,10.115
634,estimates,5yearly,1985,4.998
634,estimates,5yearly,1990,1.496
634,estimates,5yearly,1995,2.856
634,estimates,5yearly,2000,7.572
634,estimates,5yearly,2005,14.432
634,estimates,5yearly,2010,6.649
634,constant_fertility,5yearly,2015,2.419
634,constant_mortality,5yearly,2015,2.345
634,high_variant,5yearly,2015,2.48
634,instant_replacement,5yearly,2015,2.45
634,low_variant,5yearly,2015,2.232
634,medium_variant,5yearly,2015,2.356
634,momentum,5yearly,2015,0.856
634,no_change,5yearly,2015,2.407
634,zero_migration,5yearly,2015,0.775
634,constant_fertility,5yearly,2020,1.73
634,constant_mortality,5yearly,2020,1.601
634,high_variant,5yearly,2020,1.813
634,instant_replacement,5yearly,2020,1.761
634,low_variant,5yearly,2020,1.439
634,medium_variant,5yearly,2020,1.628
634,momentum,5yearly,2020,0.637
634,no_change,5yearly,2020,1.703
634,zero_migration,5yearly,2020,0.549
634,constant_fertility,5yearly,2025,1.426
634,constant_mortality,5yearly,2025,1.252
634,high_variant,5yearly,2025,1.516
634,instant_replacement,5yearly,2025,1.456
634,low_variant,5yearly,2025,1.074
634,medium_variant,5yearly,2025,1.3
634,momentum,5yearly,2025,0.428
634,no_change,5yearly,2025,1.379
634,zero_migration,5yearly,2025,0.359
634,constant_fertility,5yearly,2030,1.169
634,constant_mortality,5yearly,2030,0.953
634,high_variant,5yearly,2030,1.229
634,instant_replacement,5yearly,2030,1.195
634,low_variant,5yearly,2030,0.816
634,medium_variant,5yearly,2030,1.029
634,momentum,5yearly,2030,0.246
634,no_change,5yearly,2030,1.095
634,zero_migration,5yearly,2030,0.215
634,constant_fertility,5yearly,2035,0.928
634,constant_mortality,5yearly,2035,0.663
634,high_variant,5yearly,2035,0.981
634,instant_replacement,5yearly,2035,0.956
634,low_variant,5yearly,2035,0.555
634,medium_variant,5yearly,2035,0.773
634,momentum,5yearly,2035,0.074
634,no_change,5yearly,2035,0.822
634,zero_migration,5yearly,2035,0.087
634,constant_fertility,5yearly,2040,0.858
634,constant_mortality,5yearly,2040,0.548
634,high_variant,5yearly,2040,0.921
634,instant_replacement,5yearly,2040,0.892
634,low_variant,5yearly,2040,0.454
634,medium_variant,5yearly,2040,0.689
634,momentum,5yearly,2040,-0.159
634,no_change,5yearly,2040,0.724
634,zero_migration,5yearly,2040,-0.081
634,constant_fertility,5yearly,2045,0.792
634,constant_mortality,5yearly,2045,0.441
634,high_variant,5yearly,2045,0.874
634,instant_replacement,5yearly,2045,0.833
634,low_variant,5yearly,2045,0.346
634,medium_variant,5yearly,2045,0.606
634,momentum,5yearly,2045,-0.489
634,no_change,5yearly,2045,0.636
634,zero_migration,5yearly,2045,-0.325
634,constant_fertility,5yearly,2050,0.702
634,constant_mortality,5yearly,2050,0.319
634,high_variant,5yearly,2050,0.809
634,instant_replacement,5yearly,2050,0.751
634,low_variant,5yearly,2050,0.213
634,medium_variant,5yearly,2050,0.503
634,momentum,5yearly,2050,-0.873
634,no_change,5yearly,2050,0.532
634,zero_migration,5yearly,2050,-0.629
634,constant_fertility,5yearly,2055,0.609
634,constant_mortality,5yearly,2055,0.195
634,high_variant,5yearly,2055,0.731
634,instant_replacement,5yearly,2055,0.663
634,low_variant,5yearly,2055,0.082
634,medium_variant,5yearly,2055,0.397
634,momentum,5yearly,2055,-1.219
634,no_change,5yearly,2055,0.425
634,zero_migration,5yearly,2055,-0.96
634,constant_fertility,5yearly,2060,0.522
634,constant_mortality,5yearly,2060,0.077
634,high_variant,5yearly,2060,0.65
634,instant_replacement,5yearly,2060,0.575
634,low_variant,5yearly,2060,-0.037
634,medium_variant,5yearly,2060,0.297
634,momentum,5yearly,2060,-1.443
634,no_change,5yearly,2060,0.325
634,zero_migration,5yearly,2060,-1.299
634,constant_fertility,5yearly,2065,0.445
634,constant_mortality,5yearly,2065,-0.036
634,high_variant,5yearly,2065,0.579
634,instant_replacement,5yearly,2065,0.499
634,low_variant,5yearly,2065,-0.147
634,medium_variant,5yearly,2065,0.207
634,momentum,5yearly,2065,-1.487
634,no_change,5yearly,2065,0.232
634,zero_migration,5yearly,2065,-1.615
634,constant_fertility,5yearly,2070,0.372
634,constant_mortality,5yearly,2070,-0.14
634,high_variant,5yearly,2070,0.521
634,instant_replacement,5yearly,2070,0.43
634,low_variant,5yearly,2070,-0.262
634,medium_variant,5yearly,2070,0.12
634,momentum,5yearly,2070,-1.301
634,no_change,5yearly,2070,0.15
634,zero_migration,5yearly,2070,-1.848
634,constant_fertility,5yearly,2075,0.297
634,constant_mortality,5yearly,2075,-0.222
634,high_variant,5yearly,2075,0.471
634,instant_replacement,5yearly,2075,0.363
634,low_variant,5yearly,2075,-0.392
634,medium_variant,5yearly,2075,0.03
634,momentum,5yearly,2075,-0.92
634,no_change,5yearly,2075,0.087
634,zero_migration,5yearly,2075,-1.891
634,constant_fertility,5yearly,2080,0.225
634,constant_mortality,5yearly,2080,-0.275
634,high_variant,5yearly,2080,0.427
634,instant_replacement,5yearly,2080,0.3
634,low_variant,5yearly,2080,-0.526
634,medium_variant,5yearly,2080,-0.059
634,momentum,5yearly,2080,-0.502
634,no_change,5yearly,2080,0.05
634,zero_migration,5yearly,2080,-1.67
634,constant_fertility,5yearly,2085,0.173
