country,variant,freq,year,populationgrowthrate
795,estimates,5yearly,1950,2.389
795,estimates,5yearly,1955,3.223
795,estimates,5yearly,1960,3.318
795,estimates,5yearly,1965,2.966
795,estimates,5yearly,1970,2.803
795,estimates,5yearly,1975,2.606
795,estimates,5yearly,1980,2.403
795,estimates,5yearly,1985,2.544
795,estimates,5yearly,1990,2.659
795,estimates,5yearly,1995,1.414
795,estimates,5yearly,2000,1.029
795,estimates,5yearly,2005,1.352
795,estimates,5yearly,2010,1.796
795,constant_fertility,5yearly,2015,1.779
795,constant_mortality,5yearly,2015,1.582
795,high_variant,5yearly,2015,1.804
795,instant_replacement,5yearly,2015,1.117
795,low_variant,5yearly,2015,1.409
795,medium_variant,5yearly,2015,1.608
795,momentum,5yearly,2015,1.192
795,no_change,5yearly,2015,1.752
795,zero_migration,5yearly,2015,1.696
795,constant_fertility,5yearly,2020,1.545
795,constant_mortality,5yearly,2020,1.236
795,high_variant,5yearly,2020,1.559
795,instant_replacement,5yearly,2020,0.971
795,low_variant,5yearly,2020,0.996
795,medium_variant,5yearly,2020,1.282
795,momentum,5yearly,2020,1.03
795,no_change,5yearly,2020,1.498
795,zero_migration,5yearly,2020,1.365
795,constant_fertility,5yearly,2025,1.353
795,constant_mortality,5yearly,2025,0.956
795,high_variant,5yearly,2025,1.333
795,instant_replacement,5yearly,2025,0.829
795,low_variant,5yearly,2025,0.689
795,medium_variant,5yearly,2025,1.021
795,momentum,5yearly,2025,0.872
795,no_change,5yearly,2025,1.286
795,zero_migration,5yearly,2025,1.1
795,constant_fertility,5yearly,2030,1.305
795,constant_mortality,5yearly,2030,0.8
795,high_variant,5yearly,2030,1.187
795,instant_replacement,5yearly,2030,0.763
795,low_variant,5yearly,2030,0.554
795,medium_variant,5yearly,2030,0.885
795,momentum,5yearly,2030,0.789
795,no_change,5yearly,2030,1.218
795,zero_migration,5yearly,2030,0.961
795,constant_fertility,5yearly,2035,1.359
795,constant_mortality,5yearly,2035,0.72
795,high_variant,5yearly,2035,1.157
795,instant_replacement,5yearly,2035,0.71
795,low_variant,5yearly,2035,0.46
795,medium_variant,5yearly,2035,0.824
795,momentum,5yearly,2035,0.723
795,no_change,5yearly,2035,1.254
795,zero_migration,5yearly,2035,0.897
795,constant_fertility,5yearly,2040,1.382
795,constant_mortality,5yearly,2040,0.622
795,high_variant,5yearly,2040,1.136
795,instant_replacement,5yearly,2040,0.598
795,low_variant,5yearly,2040,0.325
795,medium_variant,5yearly,2040,0.745
795,momentum,5yearly,2040,0.6
795,no_change,5yearly,2040,1.259
795,zero_migration,5yearly,2040,0.816
795,constant_fertility,5yearly,2045,1.328
795,constant_mortality,5yearly,2045,0.465
795,high_variant,5yearly,2045,1.062
795,instant_replacement,5yearly,2045,0.444
795,low_variant,5yearly,2045,0.132
795,medium_variant,5yearly,2045,0.609
795,momentum,5yearly,2045,0.433
795,no_change,5yearly,2045,1.186
795,zero_migration,5yearly,2045,0.68
795,constant_fertility,5yearly,2050,1.252
795,constant_mortality,5yearly,2050,0.282
795,high_variant,5yearly,2050,0.945
795,instant_replacement,5yearly,2050,0.305
795,low_variant,5yearly,2050,-0.08
795,medium_variant,5yearly,2050,0.446
795,momentum,5yearly,2050,0.281
795,no_change,5yearly,2050,1.094
795,zero_migration,5yearly,2050,0.516
795,constant_fertility,5yearly,2055,1.224
795,constant_mortality,5yearly,2055,0.124
795,high_variant,5yearly,2055,0.837
795,instant_replacement,5yearly,2055,0.229
795,low_variant,5yearly,2055,-0.258
795,medium_variant,5yearly,2055,0.309
795,momentum,5yearly,2055,0.192
795,no_change,5yearly,2055,1.051
795,zero_migration,5yearly,2055,0.377
795,constant_fertility,5yearly,2060,1.257
795,constant_mortality,5yearly,2060,0.015
795,high_variant,5yearly,2060,0.772
795,instant_replacement,5yearly,2060,0.193
795,low_variant,5yearly,2060,-0.393
795,medium_variant,5yearly,2060,0.218
795,momentum,5yearly,2060,0.146
795,no_change,5yearly,2060,1.071
795,zero_migration,5yearly,2060,0.284
795,constant_fertility,5yearly,2065,1.313
795,constant_mortality,5yearly,2065,-0.054
795,high_variant,5yearly,2065,0.756
795,instant_replacement,5yearly,2065,0.175
795,low_variant,5yearly,2065,-0.49
795,medium_variant,5yearly,2065,0.17
795,momentum,5yearly,2065,0.118
795,no_change,5yearly,2065,1.115
795,zero_migration,5yearly,2065,0.233
795,constant_fertility,5yearly,2070,1.343
795,constant_mortality,5yearly,2070,-0.117
795,high_variant,5yearly,2070,0.754
795,instant_replacement,5yearly,2070,0.146
795,low_variant,5yearly,2070,-0.585
795,medium_variant,5yearly,2070,0.129
795,momentum,5yearly,2070,0.079
795,no_change,5yearly,2070,1.134
795,zero_migration,5yearly,2070,0.189
795,constant_fertility,5yearly,2075,1.346
795,constant_mortality,5yearly,2075,-0.189
795,high_variant,5yearly,2075,0.737
795,instant_replacement,5yearly,2075,0.109
795,low_variant,5yearly,2075,-0.69
795,medium_variant,5yearly,2075,0.077
795,momentum,5yearly,2075,0.037
795,no_change,5yearly,2075,1.126
795,zero_migration,5yearly,2075,0.134
795,constant_fertility,5yearly,2080,1.35
795,constant_mortality,5yearly,2080,-0.276
795,high_variant,5yearly,2080,0.702
795,instant_replacement,5yearly,2080,0.081
795,low_variant,5yearly,2080,-0.796
795,medium_variant,5yearly,2080,0.016
795,momentum,5yearly,2080,-0.001
795,no_change,5yearly,2080,1.117
795,zero_migration,5yearly,2080,0.072
795,constant_fertility,5yearly,2085,1.37
795,constant_mortality,5yearly,2085,-0.364
795,high_variant,5yearly,2085,0.659
795,instant_replacement,5yearly,2085,0.076
795,low_variant,5yearly,2085,-0.898
795,medium_variant,5yearly,2085,-0.045
795,momentum,5yearly,2085,-0.015
795,no_change,5yearly,2085,1.12
795,zero_migration,5yearly,2085,0.01
795,constant_fertility,5yearly,2090,1.393
795,constant_mortality,5yearly,2090,-0.44
795,high_variant,5yearly,2090,0.619
795,instant_replacement,5yearly,2090,0.082
795,low_variant,5yearly,2090,-0.997
795,medium_variant,5yearly,2090,-0.101
795,momentum,5yearly,2090,-0.013
795,no_change,5yearly,2090,1.133
795,zero_migration,5yearly,2090,-0.048
795,constant_fertility,5yearly,2095,1.408
795,constant_mortality,5yearly,2095,-0.493
795,high_variant,5yearly,2095,0.593
795,instant_replacement,5yearly,2095,0.093
795,low_variant,5yearly,2095,-1.082
795,medium_variant,5yearly,2095,-0.143
795,momentum,5yearly,2095,-0.004
795,no_change,5yearly,2095,1.142
795,zero_migration,5yearly,2095,-0.093
