country,variant,freq,year,populationgrowthrate
430,estimates,5yearly,1950,1.651
430,estimates,5yearly,1955,2.072
430,estimates,5yearly,1960,2.238
430,estimates,5yearly,1965,2.454
430,estimates,5yearly,1970,2.746
430,estimates,5yearly,1975,3.003
430,estimates,5yearly,1980,2.988
430,estimates,5yearly,1985,-0.889
430,estimates,5yearly,1990,-0.228
430,estimates,5yearly,1995,6.603
430,estimates,5yearly,2000,2.455
430,estimates,5yearly,2005,3.823
430,estimates,5yearly,2010,2.615
430,constant_fertility,5yearly,2015,2.735
430,constant_mortality,5yearly,2015,2.404
430,high_variant,5yearly,2015,2.687
430,instant_replacement,5yearly,2015,1.013
430,low_variant,5yearly,2015,2.352
430,medium_variant,5yearly,2015,2.52
430,momentum,5yearly,2015,1.074
430,no_change,5yearly,2015,2.617
430,zero_migration,5yearly,2015,2.625
430,constant_fertility,5yearly,2020,2.849
430,constant_mortality,5yearly,2020,2.249
430,high_variant,5yearly,2020,2.707
430,instant_replacement,5yearly,2020,1.182
430,low_variant,5yearly,2020,2.193
430,medium_variant,5yearly,2020,2.454
430,momentum,5yearly,2020,1.204
430,no_change,5yearly,2020,2.638
430,zero_migration,5yearly,2020,2.546
430,constant_fertility,5yearly,2025,2.908
430,constant_mortality,5yearly,2025,2.094
430,high_variant,5yearly,2025,2.667
430,instant_replacement,5yearly,2025,1.317
430,low_variant,5yearly,2025,2.051
430,medium_variant,5yearly,2025,2.368
430,momentum,5yearly,2025,1.299
430,no_change,5yearly,2025,2.625
430,zero_migration,5yearly,2025,2.45
430,constant_fertility,5yearly,2030,2.925
430,constant_mortality,5yearly,2030,1.931
430,high_variant,5yearly,2030,2.544
430,instant_replacement,5yearly,2030,1.327
430,low_variant,5yearly,2030,1.947
430,medium_variant,5yearly,2030,2.257
430,momentum,5yearly,2030,1.264
430,no_change,5yearly,2030,2.588
430,zero_migration,5yearly,2030,2.33
430,constant_fertility,5yearly,2035,2.937
430,constant_mortality,5yearly,2035,1.76
430,high_variant,5yearly,2035,2.434
430,instant_replacement,5yearly,2035,1.183
430,low_variant,5yearly,2035,1.8
430,medium_variant,5yearly,2035,2.128
430,momentum,5yearly,2035,1.081
430,no_change,5yearly,2035,2.557
430,zero_migration,5yearly,2035,2.193
430,constant_fertility,5yearly,2040,2.955
430,constant_mortality,5yearly,2040,1.586
