country,variant,freq,year,populationgrowthrate
732,estimates,5yearly,1950,8.588
732,estimates,5yearly,1955,8.751
732,estimates,5yearly,1960,8.842
732,estimates,5yearly,1965,8.219
732,estimates,5yearly,1970,-0.506
732,estimates,5yearly,1975,13.99
732,estimates,5yearly,1980,3.798
732,estimates,5yearly,1985,3.496
732,estimates,5yearly,1990,3.253
732,estimates,5yearly,1995,4.12
732,estimates,5yearly,2000,6.627
732,estimates,5yearly,2005,1.865
732,estimates,5yearly,2010,1.827
732,constant_fertility,5yearly,2015,2.676
732,constant_mortality,5yearly,2015,2.485
732,high_variant,5yearly,2015,2.726
732,instant_replacement,5yearly,2015,2.324
732,low_variant,5yearly,2015,2.343
732,medium_variant,5yearly,2015,2.535
732,momentum,5yearly,2015,1.266
732,no_change,5yearly,2015,2.626
732,zero_migration,5yearly,2015,1.509
732,constant_fertility,5yearly,2020,2.47
732,constant_mortality,5yearly,2020,2.149
732,high_variant,5yearly,2020,2.514
732,instant_replacement,5yearly,2020,2.153
732,low_variant,5yearly,2020,1.951
732,medium_variant,5yearly,2020,2.237
732,momentum,5yearly,2020,1.117
732,no_change,5yearly,2020,2.381
732,zero_migration,5yearly,2020,1.268
732,constant_fertility,5yearly,2025,2.25
732,constant_mortality,5yearly,2025,1.836
732,high_variant,5yearly,2025,2.27
732,instant_replacement,5yearly,2025,1.964
732,low_variant,5yearly,2025,1.623
732,medium_variant,5yearly,2025,1.956
732,momentum,5yearly,2025,0.938
732,no_change,5yearly,2025,2.128
732,zero_migration,5yearly,2025,1.035
732,constant_fertility,5yearly,2030,2.049
732,constant_mortality,5yearly,2030,1.559
732,high_variant,5yearly,2030,1.993
732,instant_replacement,5yearly,2030,1.78
732,low_variant,5yearly,2030,1.4
732,medium_variant,5yearly,2030,1.71
732,momentum,5yearly,2030,0.765
732,no_change,5yearly,2030,1.9
732,zero_migration,5yearly,2030,0.835
732,constant_fertility,5yearly,2035,1.887
732,constant_mortality,5yearly,2035,1.326
732,high_variant,5yearly,2035,1.78
732,instant_replacement,5yearly,2035,1.609
732,low_variant,5yearly,2035,1.198
732,medium_variant,5yearly,2035,1.503
732,momentum,5yearly,2035,0.608
732,no_change,5yearly,2035,1.714
732,zero_migration,5yearly,2035,0.674
732,constant_fertility,5yearly,2040,1.764
732,constant_mortality,5yearly,2040,1.133
732,high_variant,5yearly,2040,1.632
732,instant_replacement,5yearly,2040,1.453
732,low_variant,5yearly,2040,1.016
732,medium_variant,5yearly,2040,1.336
732,momentum,5yearly,2040,0.459
732,no_change,5yearly,2040,1.57
732,zero_migration,5yearly,2040,0.542
732,constant_fertility,5yearly,2045,1.668
732,constant_mortality,5yearly,2045,0.961
732,high_variant,5yearly,2045,1.523
732,instant_replacement,5yearly,2045,1.313
732,low_variant,5yearly,2045,0.841
732,medium_variant,5yearly,2045,1.19
732,momentum,5yearly,2045,0.309
732,no_change,5yearly,2045,1.454
732,zero_migration,5yearly,2045,0.41
732,constant_fertility,5yearly,2050,1.557
732,constant_mortality,5yearly,2050,0.772
732,high_variant,5yearly,2050,1.402
732,instant_replacement,5yearly,2050,1.161
732,low_variant,5yearly,2050,0.639
732,medium_variant,5yearly,2050,1.025
732,momentum,5yearly,2050,0.168
732,no_change,5yearly,2050,1.326
732,zero_migration,5yearly,2050,0.271
732,constant_fertility,5yearly,2055,1.453
732,constant_mortality,5yearly,2055,0.595
732,high_variant,5yearly,2055,1.276
732,instant_replacement,5yearly,2055,1.034
732,low_variant,5yearly,2055,0.45
732,medium_variant,5yearly,2055,0.868
732,momentum,5yearly,2055,0.063
732,no_change,5yearly,2055,1.211
732,zero_migration,5yearly,2055,0.133
732,constant_fertility,5yearly,2060,1.364
732,constant_mortality,5yearly,2060,0.445
732,high_variant,5yearly,2060,1.159
732,instant_replacement,5yearly,2060,0.93
732,low_variant,5yearly,2060,0.291
732,medium_variant,5yearly,2060,0.733
732,momentum,5yearly,2060,0.007
732,no_change,5yearly,2060,1.117
732,zero_migration,5yearly,2060,0.026
732,constant_fertility,5yearly,2065,1.292
732,constant_mortality,5yearly,2065,0.324
732,high_variant,5yearly,2065,1.058
732,instant_replacement,5yearly,2065,0.841
732,low_variant,5yearly,2065,0.156
732,medium_variant,5yearly,2065,0.619
732,momentum,5yearly,2065,-0.008
732,no_change,5yearly,2065,1.046
732,zero_migration,5yearly,2065,-0.044
732,constant_fertility,5yearly,2070,1.244
732,constant_mortality,5yearly,2070,0.226
732,high_variant,5yearly,2070,0.989
732,instant_replacement,5yearly,2070,0.768
732,low_variant,5yearly,2070,0.043
732,medium_variant,5yearly,2070,0.531
732,momentum,5yearly,2070,-0.001
732,no_change,5yearly,2070,0.997
732,zero_migration,5yearly,2070,-0.077
732,constant_fertility,5yearly,2075,1.208
732,constant_mortality,5yearly,2075,0.145
732,high_variant,5yearly,2075,0.941
732,instant_replacement,5yearly,2075,0.705
732,low_variant,5yearly,2075,-0.06
732,medium_variant,5yearly,2075,0.457
732,momentum,5yearly,2075,0.007
732,no_change,5yearly,2075,0.961
732,zero_migration,5yearly,2075,-0.093
732,constant_fertility,5yearly,2080,1.18
732,constant_mortality,5yearly,2080,0.068
732,high_variant,5yearly,2080,0.904
732,instant_replacement,5yearly,2080,0.652
732,low_variant,5yearly,2080,-0.156
