country,variant,freq,year,populationgrowthrate
422,estimates,5yearly,1950,2.76
422,estimates,5yearly,1955,3.277
422,estimates,5yearly,1960,2.955
422,estimates,5yearly,1965,1.87
422,estimates,5yearly,1970,2.287
422,estimates,5yearly,1975,0.229
422,estimates,5yearly,1980,0.54
422,estimates,5yearly,1985,0.196
422,estimates,5yearly,1990,2.306
422,estimates,5yearly,1995,1.289
422,estimates,5yearly,2000,4.177
422,estimates,5yearly,2005,1.684
422,estimates,5yearly,2010,5.99
422,constant_fertility,5yearly,2015,0.579
422,constant_mortality,5yearly,2015,0.532
422,high_variant,5yearly,2015,0.787
422,instant_replacement,5yearly,2015,0.9
422,low_variant,5yearly,2015,0.345
422,medium_variant,5yearly,2015,0.567
422,momentum,5yearly,2015,1.373
422,no_change,5yearly,2015,0.543
422,zero_migration,5yearly,2015,1.076
422,constant_fertility,5yearly,2020,-1.416
422,constant_mortality,5yearly,2020,-1.501
422,high_variant,5yearly,2020,-1.05
422,instant_replacement,5yearly,2020,-1.056
422,low_variant,5yearly,2020,-1.814
422,medium_variant,5yearly,2020,-1.424
422,momentum,5yearly,2020,1.263
422,no_change,5yearly,2020,-1.493
422,zero_migration,5yearly,2020,1.013
422,constant_fertility,5yearly,2025,-0.869
422,constant_mortality,5yearly,2025,-0.98
422,high_variant,5yearly,2025,-0.448
422,instant_replacement,5yearly,2025,-0.531
422,low_variant,5yearly,2025,-1.319
422,medium_variant,5yearly,2025,-0.865
422,momentum,5yearly,2025,1.065
422,no_change,5yearly,2025,-0.984
422,zero_migration,5yearly,2025,0.873
422,constant_fertility,5yearly,2030,-0.126
422,constant_mortality,5yearly,2030,-0.268
422,high_variant,5yearly,2030,0.206
422,instant_replacement,5yearly,2030,0.136
422,low_variant,5yearly,2030,-0.494
422,medium_variant,5yearly,2030,-0.124
422,momentum,5yearly,2030,0.829
422,no_change,5yearly,2030,-0.271
422,zero_migration,5yearly,2030,0.695
422,constant_fertility,5yearly,2035,0.226
422,constant_mortality,5yearly,2035,0.038
422,high_variant,5yearly,2035,0.488
422,instant_replacement,5yearly,2035,0.437
422,low_variant,5yearly,2035,-0.097
422,medium_variant,5yearly,2035,0.212
422,momentum,5yearly,2035,0.632
422,no_change,5yearly,2035,0.051
