country,variant,freq,year,populationgrowthrate
694,estimates,5yearly,1950,1.111
694,estimates,5yearly,1955,1.252
694,estimates,5yearly,1960,1.478
694,estimates,5yearly,1965,1.697
694,estimates,5yearly,1970,2.124
694,estimates,5yearly,1975,2.34
694,estimates,5yearly,1980,2.426
694,estimates,5yearly,1985,2.532
694,estimates,5yearly,1990,-0.174
694,estimates,5yearly,1995,1.31
694,estimates,5yearly,2000,4.297
694,estimates,5yearly,2005,2.646
694,estimates,5yearly,2010,2.276
694,constant_fertility,5yearly,2015,2.446
694,constant_mortality,5yearly,2015,1.999
694,high_variant,5yearly,2015,2.291
694,instant_replacement,5yearly,2015,0.89
694,low_variant,5yearly,2015,1.95
694,medium_variant,5yearly,2015,2.122
694,momentum,5yearly,2015,0.904
694,no_change,5yearly,2015,2.319
694,zero_migration,5yearly,2015,2.177
694,constant_fertility,5yearly,2020,2.55
694,constant_mortality,5yearly,2020,1.737
694,high_variant,5yearly,2020,2.219
694,instant_replacement,5yearly,2020,1.042
694,low_variant,5yearly,2020,1.686
694,medium_variant,5yearly,2020,1.957
694,momentum,5yearly,2020,1.046
694,no_change,5yearly,2020,2.318
694,zero_migration,5yearly,2020,2.028
694,constant_fertility,5yearly,2025,2.616
694,constant_mortality,5yearly,2025,1.521
694,high_variant,5yearly,2025,2.138
694,instant_replacement,5yearly,2025,1.17
694,low_variant,5yearly,2025,1.483
694,medium_variant,5yearly,2025,1.82
694,momentum,5yearly,2025,1.133
694,no_change,5yearly,2025,2.299
694,zero_migration,5yearly,2025,1.885
694,constant_fertility,5yearly,2030,2.639
694,constant_mortality,5yearly,2030,1.301
694,high_variant,5yearly,2030,1.983
694,instant_replacement,5yearly,2030,1.183
694,low_variant,5yearly,2030,1.336
694,medium_variant,5yearly,2030,1.673
694,momentum,5yearly,2030,1.098
694,no_change,5yearly,2030,2.248
694,zero_migration,5yearly,2030,1.732
694,constant_fertility,5yearly,2035,2.661
694,constant_mortality,5yearly,2035,1.083
694,high_variant,5yearly,2035,1.851
694,instant_replacement,5yearly,2035,1.048
694,low_variant,5yearly,2035,1.165
694,medium_variant,5yearly,2035,1.522
694,momentum,5yearly,2035,0.914
694,no_change,5yearly,2035,2.201
694,zero_migration,5yearly,2035,1.577
694,constant_fertility,5yearly,2040,2.697
694,constant_mortality,5yearly,2040,0.863
694,high_variant,5yearly,2040,1.735
694,instant_replacement,5yearly,2040,0.844
694,low_variant,5yearly,2040,0.971
694,medium_variant,5yearly,2040,1.366
694,momentum,5yearly,2040,0.67
694,no_change,5yearly,2040,2.172
694,zero_migration,5yearly,2040,1.416
694,constant_fertility,5yearly,2045,2.737
694,constant_mortality,5yearly,2045,0.652
694,high_variant,5yearly,2045,1.627
694,instant_replacement,5yearly,2045,0.672
694,low_variant,5yearly,2045,0.771
694,medium_variant,5yearly,2045,1.212
694,momentum,5yearly,2045,0.472
694,no_change,5yearly,2045,2.155
694,zero_migration,5yearly,2045,1.26
694,constant_fertility,5yearly,2050,2.774
694,constant_mortality,5yearly,2050,0.456
694,high_variant,5yearly,2050,1.52
694,instant_replacement,5yearly,2050,0.571
694,low_variant,5yearly,2050,0.583
694,medium_variant,5yearly,2050,1.066
694,momentum,5yearly,2050,0.358
694,no_change,5yearly,2050,2.146
694,zero_migration,5yearly,2050,1.109
694,constant_fertility,5yearly,2055,2.804
694,constant_mortality,5yearly,2055,0.266
694,high_variant,5yearly,2055,1.4
694,instant_replacement,5yearly,2055,0.512
694,low_variant,5yearly,2055,0.4
694,medium_variant,5yearly,2055,0.919
694,momentum,5yearly,2055,0.297
694,no_change,5yearly,2055,2.139
694,zero_migration,5yearly,2055,0.957
694,constant_fertility,5yearly,2060,2.83
694,constant_mortality,5yearly,2060,0.086
694,high_variant,5yearly,2060,1.283
694,instant_replacement,5yearly,2060,0.444
694,low_variant,5yearly,2060,0.228
694,medium_variant,5yearly,2060,0.779
694,momentum,5yearly,2060,0.231
694,no_change,5yearly,2060,2.133
694,zero_migration,5yearly,2060,0.814
694,constant_fertility,5yearly,2065,2.857
694,constant_mortality,5yearly,2065,-0.09
694,high_variant,5yearly,2065,1.174
694,instant_replacement,5yearly,2065,0.342
694,low_variant,5yearly,2065,0.057
694,medium_variant,5yearly,2065,0.643
694,momentum,5yearly,2065,0.131
694,no_change,5yearly,2065,2.13
694,zero_migration,5yearly,2065,0.674
694,constant_fertility,5yearly,2070,2.882
694,constant_mortality,5yearly,2070,-0.26
694,high_variant,5yearly,2070,1.075
694,instant_replacement,5yearly,2070,0.226
694,low_variant,5yearly,2070,-0.118
694,medium_variant,5yearly,2070,0.511
694,momentum,5yearly,2070,0.028
694,no_change,5yearly,2070,2.129
694,zero_migration,5yearly,2070,0.54
694,constant_fertility,5yearly,2075,2.905
694,constant_mortality,5yearly,2075,-0.421
694,high_variant,5yearly,2075,0.983
694,instant_replacement,5yearly,2075,0.127
694,low_variant,5yearly,2075,-0.295
694,medium_variant,5yearly,2075,0.383
694,momentum,5yearly,2075,-0.041
694,no_change,5yearly,2075,2.131
694,zero_migration,5yearly,2075,0.409
694,constant_fertility,5yearly,2080,2.929
694,constant_mortality,5yearly,2080,-0.566
694,high_variant,5yearly,2080,0.9
694,instant_replacement,5yearly,2080,0.076
694,low_variant,5yearly,2080,-0.46
694,medium_variant,5yearly,2080,0.268
694,momentum,5yearly,2080,-0.055
694,no_change,5yearly,2080,2.135
694,zero_migration,5yearly,2080,0.292
694,constant_fertility,5yearly,2085,2.95
694,constant_mortality,5yearly,2085,-0.693
694,high_variant,5yearly,2085,0.823
694,instant_replacement,5yearly,2085,0.07
694,low_variant,5yearly,2085,-0.608
694,medium_variant,5yearly,2085,0.165
694,momentum,5yearly,2085,-0.025
694,no_change,5yearly,2085,2.138
694,zero_migration,5yearly,2085,0.187
694,constant_fertility,5yearly,2090,2.968
694,constant_mortality,5yearly,2090,-0.804
694,high_variant,5yearly,2090,0.752
694,instant_replacement,5yearly,2090,0.093
694,low_variant,5yearly,2090,-0.737
694,medium_variant,5yearly,2090,0.074
694,momentum,5yearly,2090,0.017
694,no_change,5yearly,2090,2.14
694,zero_migration,5yearly,2090,0.094
694,constant_fertility,5yearly,2095,2.982
694,constant_mortality,5yearly,2095,-0.901
694,high_variant,5yearly,2095,0.69
694,instant_replacement,5yearly,2095,0.122
694,low_variant,5yearly,2095,-0.846
694,medium_variant,5yearly,2095,-0.005
694,momentum,5yearly,2095,0.033
694,no_change,5yearly,2095,2.14
694,zero_migration,5yearly,2095,0.013
