country,variant,freq,year,populationgrowthrate
262,estimates,5yearly,1950,2.311
262,estimates,5yearly,1955,3.676
262,estimates,5yearly,1960,6.363
262,estimates,5yearly,1965,6.57
262,estimates,5yearly,1970,6.787
262,estimates,5yearly,1975,9.415
262,estimates,5yearly,1980,3.406
262,estimates,5yearly,1985,6.546
262,estimates,5yearly,1990,1.311
262,estimates,5yearly,1995,2.591
262,estimates,5yearly,2000,1.751
262,estimates,5yearly,2005,1.663
262,estimates,5yearly,2010,1.716
262,constant_fertility,5yearly,2015,1.76
262,constant_mortality,5yearly,2015,1.463
262,high_variant,5yearly,2015,1.689
262,instant_replacement,5yearly,2015,1.207
262,low_variant,5yearly,2015,1.32
262,medium_variant,5yearly,2015,1.505
262,momentum,5yearly,2015,1.091
262,no_change,5yearly,2015,1.717
262,zero_migration,5yearly,2015,1.407
262,constant_fertility,5yearly,2020,1.757
262,constant_mortality,5yearly,2020,1.257
262,high_variant,5yearly,2020,1.62
262,instant_replacement,5yearly,2020,1.22
262,low_variant,5yearly,2020,1.043
262,medium_variant,5yearly,2020,1.337
262,momentum,5yearly,2020,1.091
262,no_change,5yearly,2020,1.674
262,zero_migration,5yearly,2020,1.24
262,constant_fertility,5yearly,2025,1.671
262,constant_mortality,5yearly,2025,1.046
262,high_variant,5yearly,2025,1.494
262,instant_replacement,5yearly,2025,1.164
262,low_variant,5yearly,2025,0.799
262,medium_variant,5yearly,2025,1.158
262,momentum,5yearly,2025,1.018
262,no_change,5yearly,2025,1.555
262,zero_migration,5yearly,2025,1.062
262,constant_fertility,5yearly,2030,1.539
262,constant_mortality,5yearly,2030,0.83
262,high_variant,5yearly,2030,1.283
262,instant_replacement,5yearly,2030,1.055
262,low_variant,5yearly,2030,0.625
262,medium_variant,5yearly,2030,0.97
262,momentum,5yearly,2030,0.893
262,no_change,5yearly,2030,1.395
262,zero_migration,5yearly,2030,0.876
262,constant_fertility,5yearly,2035,1.412
262,constant_mortality,5yearly,2035,0.623
262,high_variant,5yearly,2035,1.095
262,instant_replacement,5yearly,2035,0.917
262,low_variant,5yearly,2035,0.447
262,medium_variant,5yearly,2035,0.789
262,momentum,5yearly,2035,0.741
262,no_change,5yearly,2035,1.242
262,zero_migration,5yearly,2035,0.698
262,constant_fertility,5yearly,2040,1.324
262,constant_mortality,5yearly,2040,0.434
262,high_variant,5yearly,2040,0.952
262,instant_replacement,5yearly,2040,0.766
262,low_variant,5yearly,2040,0.268
262,medium_variant,5yearly,2040,0.627
262,momentum,5yearly,2040,0.577
262,no_change,5yearly,2040,1.128
262,zero_migration,5yearly,2040,0.538
262,constant_fertility,5yearly,2045,1.291
262,constant_mortality,5yearly,2045,0.265
262,high_variant,5yearly,2045,0.857
262,instant_replacement,5yearly,2045,0.62
262,low_variant,5yearly,2045,0.083
262,medium_variant,5yearly,2045,0.485
262,momentum,5yearly,2045,0.421
262,no_change,5yearly,2045,1.067
262,zero_migration,5yearly,2045,0.396
262,constant_fertility,5yearly,2050,1.286
262,constant_mortality,5yearly,2050,0.104
262,high_variant,5yearly,2050,0.79
262,instant_replacement,5yearly,2050,0.503
262,low_variant,5yearly,2050,-0.109
262,medium_variant,5yearly,2050,0.353
262,momentum,5yearly,2050,0.297
262,no_change,5yearly,2050,1.033
262,zero_migration,5yearly,2050,0.266
262,constant_fertility,5yearly,2055,1.273
262,constant_mortality,5yearly,2055,-0.052
262,high_variant,5yearly,2055,0.717
262,instant_replacement,5yearly,2055,0.424
262,low_variant,5yearly,2055,-0.298
262,medium_variant,5yearly,2055,0.225
262,momentum,5yearly,2055,0.216
262,no_change,5yearly,2055,0.994
262,zero_migration,5yearly,2055,0.138
262,constant_fertility,5yearly,2060,1.241
262,constant_mortality,5yearly,2060,-0.206
262,high_variant,5yearly,2060,0.624
262,instant_replacement,5yearly,2060,0.361
262,low_variant,5yearly,2060,-0.475
262,medium_variant,5yearly,2060,0.098
262,momentum,5yearly,2060,0.154
262,no_change,5yearly,2060,0.938
262,zero_migration,5yearly,2060,0.011
262,constant_fertility,5yearly,2065,1.204
262,constant_mortality,5yearly,2065,-0.347
262,high_variant,5yearly,2065,0.531
262,instant_replacement,5yearly,2065,0.292
262,low_variant,5yearly,2065,-0.634
262,medium_variant,5yearly,2065,-0.018
262,momentum,5yearly,2065,0.087
262,no_change,5yearly,2065,0.881
262,zero_migration,5yearly,2065,-0.103
262,constant_fertility,5yearly,2070,1.187
262,constant_mortality,5yearly,2070,-0.468
262,high_variant,5yearly,2070,0.459
262,instant_replacement,5yearly,2070,0.224
262,low_variant,5yearly,2070,-0.78
262,medium_variant,5yearly,2070,-0.116
262,momentum,5yearly,2070,0.023
262,no_change,5yearly,2070,0.846
262,zero_migration,5yearly,2070,-0.199
262,constant_fertility,5yearly,2075,1.199
262,constant_mortality,5yearly,2075,-0.558
262,high_variant,5yearly,2075,0.428
262,instant_replacement,5yearly,2075,0.173
262,low_variant,5yearly,2075,-0.905
262,medium_variant,5yearly,2075,-0.185
262,momentum,5yearly,2075,-0.021
262,no_change,5yearly,2075,0.841
262,zero_migration,5yearly,2075,-0.264
262,constant_fertility,5yearly,2080,1.235
262,constant_mortality,5yearly,2080,-0.626
262,high_variant,5yearly,2080,0.429
262,instant_replacement,5yearly,2080,0.156
262,low_variant,5yearly,2080,-1.005
262,medium_variant,5yearly,2080,-0.226
262,momentum,5yearly,2080,-0.035
262,no_change,5yearly,2080,0.857
262,zero_migration,5yearly,2080,-0.303
262,constant_fertility,5yearly,2085,1.275
262,constant_mortality,5yearly,2085,-0.68
262,high_variant,5yearly,2085,0.44
262,instant_replacement,5yearly,2085,0.169
262,low_variant,5yearly,2085,-1.078
262,medium_variant,5yearly,2085,-0.248
262,momentum,5yearly,2085,-0.022
262,no_change,5yearly,2085,0.874
262,zero_migration,5yearly,2085,-0.322
262,constant_fertility,5yearly,2090,1.297
262,constant_mortality,5yearly,2090,-0.728
262,high_variant,5yearly,2090,0.436
262,instant_replacement,5yearly,2090,0.191
262,low_variant,5yearly,2090,-1.138
262,medium_variant,5yearly,2090,-0.27
262,momentum,5yearly,2090,0.003
262,no_change,5yearly,2090,0.876
262,zero_migration,5yearly,2090,-0.343
262,constant_fertility,5yearly,2095,1.301
262,constant_mortality,5yearly,2095,-0.773
262,high_variant,5yearly,2095,0.417
262,instant_replacement,5yearly,2095,0.208
262,low_variant,5yearly,2095,-1.18
262,medium_variant,5yearly,2095,-0.293
262,momentum,5yearly,2095,0.021
262,no_change,5yearly,2095,0.863
262,zero_migration,5yearly,2095,-0.363
