country,variant,freq,year,populationgrowthrate
608,estimates,5yearly,1950,3.541
608,estimates,5yearly,1955,3.388
608,estimates,5yearly,1960,3.253
608,estimates,5yearly,1965,2.937
608,estimates,5yearly,1970,2.853
608,estimates,5yearly,1975,2.756
608,estimates,5yearly,1980,2.728
608,estimates,5yearly,1985,2.627
608,estimates,5yearly,1990,2.397
608,estimates,5yearly,1995,2.209
608,estimates,5yearly,2000,2.019
608,estimates,5yearly,2005,1.657
608,estimates,5yearly,2010,1.636
608,constant_fertility,5yearly,2015,1.638
608,constant_mortality,5yearly,2015,1.484
608,high_variant,5yearly,2015,1.698
608,instant_replacement,5yearly,2015,0.949
608,low_variant,5yearly,2015,1.324
608,medium_variant,5yearly,2015,1.512
608,momentum,5yearly,2015,1.062
608,no_change,5yearly,2015,1.61
608,zero_migration,5yearly,2015,1.642
608,constant_fertility,5yearly,2020,1.628
608,constant_mortality,5yearly,2020,1.349
608,high_variant,5yearly,2020,1.682
608,instant_replacement,5yearly,2020,0.973
608,low_variant,5yearly,2020,1.111
608,medium_variant,5yearly,2020,1.401
608,momentum,5yearly,2020,1.04
608,no_change,5yearly,2020,1.575
608,zero_migration,5yearly,2020,1.503
608,constant_fertility,5yearly,2025,1.571
608,constant_mortality,5yearly,2025,1.194
608,high_variant,5yearly,2025,1.6
608,instant_replacement,5yearly,2025,0.956
608,low_variant,5yearly,2025,0.916
608,medium_variant,5yearly,2025,1.269
608,momentum,5yearly,2025,0.992
608,no_change,5yearly,2025,1.496
608,zero_migration,5yearly,2025,1.357
608,constant_fertility,5yearly,2030,1.497
608,constant_mortality,5yearly,2030,1.036
608,high_variant,5yearly,2030,1.452
608,instant_replacement,5yearly,2030,0.881
608,low_variant,5yearly,2030,0.782
608,medium_variant,5yearly,2030,1.131
608,momentum,5yearly,2030,0.894
608,no_change,5yearly,2030,1.404
608,zero_migration,5yearly,2030,1.214
608,constant_fertility,5yearly,2035,1.44
608,constant_mortality,5yearly,2035,0.882
608,high_variant,5yearly,2035,1.339
608,instant_replacement,5yearly,2035,0.75
